t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
49.0,-6.280,9.234,-4.996,0.004,0.991,2,14,0,0.180,0,0,0.079,-6.305,11.938,-5.093,-0.093,0.870,2,14,0,0.172,0,0,0.161,-6.215,5.753,-5.648,-0.648,1.015,2,14,0,0.154,0,0,0.169,-3.131,9.187,-5.708,-0.708,0.973,2,14,0,0.179,0,0,0.095,-8.563,8.888,-5.278,-0.278,0.922,2,14,0,0.180,0,0,0.095,2.326,0.683,0,0,0.180,-6.154,9.231,-0.923,0.385
50.0,-7.232,9.646,-5.017,-0.017,0.999,2,14,0,0.195,0,0,0.043,-7.100,12.300,-5.105,-0.105,0.903,2,14,0,0.221,0,0,0.088,-7.154,6.197,-5.686,-0.686,1.053,2,14,0,0.171,0,0,0.065,-4.002,9.596,-5.651,-0.651,0.998,2,14,0,0.197,0,0,0.046,-9.411,9.354,-5.279,-0.279,0.990,2,14,0,0.173,0,0,0.148,2.213,0.717,0,0,0.221,-7.095,9.569,-0.957,0.291
51.0,-8.176,9.954,-5.016,-0.016,0.992,2,14,0,0.175,0,0,0.067,-7.937,12.625,-5.092,-0.092,0.975,2,14,0,0.170,0,0,0.165,-8.149,6.586,-5.638,-0.638,1.059,2,14,0,0.172,0,0,0.095,-4.842,10.011,-5.630,-0.630,1.015,2,14,0,0.168,0,0,0.225,-10.327,9.677,-5.261,-0.261,1.053,2,14,0,0.148,0,0,0.237,2.182,0.750,0,0,0.175,-8.064,9.811,-0.981,0.194
52.0,-9.042,10.192,-4.996,0.004,0.989,2,14,0,0.176,0,0,0.195,-8.940,12.919,-5.136,-0.136,1.046,2,14,0,0.171,0,0,0.212,-9.195,6.835,-5.688,-0.688,1.050,2,14,0,0.171,0,0,0.204,-5.796,10.313,-5.635,-0.635,1.079,2,14,0,0.172,0,0,0.371,-11.436,9.874,-5.272,-0.272,1.112,2,14,0,0.202,0,0,0.200,2.431,0.623,0,0,0.202,-9.053,9.955,-0.996,0.095
53.0,-10.100,10.297,-5.013,-0.013,1.045,2,14,0,0.178,0,0,0.229,-9.913,13.091,-5.093,-0.093,1.093,2,14,0,0.171,0,0,0.326,-10.225,6.962,-5.661,-0.661,1.023,2,14,0,0.175,0,0,0.293,-6.922,10.390,-5.588,-0.588,1.145,2,14,0,0.180,0,0,0.349,-12.514,9.939,-5.257,-0.257,1.112,2,14,0,0.152,0,0,0.207,2.453,0.541,0,0,0.180,-10.052,10.000,-1.000,-0.005
54.0,-11.163,10.273,-5.046,-0.046,1.070,2,14,0,0.208,0,0,0.255,-11.039,13.095,-5.126,-0.126,1.145,2,14,0,0.169,0,0,0.343,-11.215,6.868,-5.658,-0.658,1.006,2,14,0,0.199,0,0,0.256,-8.060,10.303,-5.700,-0.700,1.147,2,14,0,0.202,0,0,0.316,-13.662,9.855,-5.277,-0.277,1.087,2,14,0,0.169,0,0,0.237,2.544,0.399,0,0,0.208,-11.050,9.945,-0.994,-0.105
55.0,-12.167,10.104,-5.023,-0.023,1.091,2,14,0,0.176,0,0,0.244,-12.133,12.838,-5.094,-0.094,1.154,2,14,0,0.166,0,0,0.245,-12.251,6.655,-5.643,-0.643,1.031,2,14,0,0.202,0,0,0.222,-9.258,9.996,-5.711,-0.711,1.130,2,14,0,0.168,0,0,0.318,-14.677,9.634,-5.307,-0.307,1.020,2,14,0,0.148,0,0,0.216,2.569,0.393,0,0,0.202,-12.038,9.790,-0.979,-0.204
56.0,-13.197,9.733,-4.935,0.065,1.098,2,14,0,0.175,0,0,0.153,-13.172,12.473,-5.090,-0.090,1.111,2,14,0,0.167,0,0,0.181,-13.234,6.297,-5.653,-0.653,1.003,2,14,0,0.267,0,0,0.158,-10.282,9.601,-5.696,-0.696,1.002,2,14,0,0.139,0,0,0.330,-15.556,9.372,-5.247,-0.247,0.978,2,14,0,0.213,0,0,0.139,2.407,0.478,0,0,0.267,-13.005,9.538,-0.954,-0.300
57.0,-14.144,9.307,-4.983,0.017,1.055,2,14,0,0.211,0,0,0.110,-14.205,12.047,-5.060,-0.060,1.070,2,14,0,0.171,0,0,0.238,-14.167,5.895,-5.583,-0.583,0.994,2,14,0,0.207,0,0,0.134,-11.119,9.197,-5.620,-0.620,0.911,2,14,0,0.161,0,0,0.241,-16.482,9.064,-5.291,-0.291,0.990,2,14,0,0.202,0,0,0.165,2.371,0.477,0,0,0.211,-13.942,9.190,-0.919,-0.394
58.0,-15.077,8.830,-5.014,-0.014,1.032,2,14,0,0.181,0,0,0.142,-15.056,11.562,-5.068,-0.068,0.993,2,14,0,0.172,0,0,0.179,-15.006,5.446,-5.634,-0.634,0.975,2,14,0,0.173,0,0,0.076,-11.826,8.787,-5.683,-0.683,0.867,2,14,0,0.220,0,0,0.043,-17.435,8.585,-5.218,-0.218,1.014,2,14,0,0.165,0,0,0.174,2.380,0.437,0,0,0.220,-14.840,8.751,-0.875,-0.484
59.0,-15.958,8.352,-4.964,0.036,0.979,2,14,0,0.164,0,0,0.178,-15.928,11.005,-5.040,-0.040,0.974,2,14,0,0.197,0,0,0.212,-15.827,4.908,-5.660,-0.660,0.984,2,14,0,0.171,0,0,0.045,-12.608,8.295,-5.668,-0.668,0.930,2,14,0,0.175,0,0,0.028,-18.289,7.951,-5.240,-0.240,1.015,2,14,0,0.177,0,0,0.143,2.381,0.484,0,0,0.197,-15.689,8.224,-0.822,-0.569
60.0,-16.691,7.742,-4.988,0.012,0.977,2,14,0,0.178,0,0,0.126,-16.674,10.369,-5.075,-0.075,0.933,2,14,0,0.168,0,0,0.165,-16.622,4.387,-5.710,-0.710,0.987,2,14,0,0.171,0,0,0.109,-13.383,7.776,-5.662,-0.662,0.985,2,14,0,0.166,0,0,0.119,-19.082,7.317,-5.286,-0.286,0.985,2,14,0,0.177,0,0,0.147,2.446,0.499,0,0,0.178,-16.482,7.615,-0.761,-0.648
61.0,-17.436,7.020,-5.024,-0.024,0.999,2,14,0,0.175,0,0,0.128,-17.344,9.806,-5.040,-0.040,0.914,2,14,0,0.170,0,0,0.121,-17.328,3.759,-5.711,-0.711,1.021,2,14,0,0.206,0,0,0.158,-14.139,7.118,-5.664,-0.664,1.053,2,14,0,0.238,0,0,0.140,-19.743,6.636,-5.261,-0.261,0.965,2,14,0,0.170,0,0,0.082,2.351,0.551,0,0,0.238,-17.210,6.930,-0.693,-0.721
62.0,-18.073,6.220,-5.065,-0.065,0.988,2,14,0,0.172,0,0,0.111,-17.977,9.141,-5.103,-0.103,0.966,2,14,0,0.165,0,0,0.177,-18.045,2.965,-5.649,-0.649,1.077,2,14,0,0.146,0,0,0.149,-14.882,6.338,-5.622,-0.622,1.100,2,14,0,0.140,0,0,0.129,-20.347,5.887,-5.223,-0.223,0.969,2,14,0,0.170,0,0,0.027,2.304,0.593,0,0,0.172,-17.866,6.175,-0.618,-0.787
63.0,-18.646,5.416,-5.003,-0.003,0.975,2,14,0,0.177,0,0,0.105,-18.498,8.299,-5.074,-0.074,1.033,2,14,0,0.167,0,0,0.136,-18.670,2.038,-5.660,-0.660,1.089,2,14,0,0.173,0,0,0.136,-15.566,5.447,-5.615,-0.615,1.095,2,14,0,0.179,0,0,0.174,-20.889,5.150,-5.307,-0.307,0.987,2,14,0,0.167,0,0,0.057,2.279,0.592,0,0,0.179,-18.443,5.359,-0.536,-0.844
64.0,-19.075,4.611,-5.022,-0.022,0.957,2,14,0,0.177,0,0,0.068,-18.975,7.381,-5.064,-0.064,1.083,2,14,0,0.170,0,0,0.088,-19.165,1.153,-5.627,-0.627,1.041,2,14,0,0.172,0,0,0.133,-16.170,4.576,-5.697,-0.697,1.050,2,14,0,0.167,0,0,0.285,-21.467,4.307,-5.293,-0.293,1.034,2,14,0,0.247,0,0,0.112,2.426,0.503,0,0,0.247,-18.936,4.490,-0.449,-0.894
