t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,-0.068,0.048,-4.997,0.003,0.041,2,14,0,0.178,0,0,0.071,0.003,2.669,-5.545,-0.545,0.080,2,14,0,0.171,0,0,0.112,-0.011,-3.042,-5.748,-0.748,0.028,2,14,0,0.174,0,0,0.109,3.063,0.242,-6.235,-1.235,0.024,2,14,0,0.200,0,0,0.061,-2.565,-0.299,-5.507,-0.507,0.082,2,14,0,0.618,0,0,0.055,2.572,0.528,0,0,0.618,0.000,0.000,0.000,0.000
12.0,-0.127,0.024,-4.997,0.003,0.012,2,14,0,0.158,0,0,0.081,-0.068,2.729,-5.529,-0.529,0.089,2,14,0,0.182,0,0,0.019,-0.101,-3.038,-5.786,-0.786,0.057,2,14,0,0.174,0,0,0.029,3.154,0.254,-6.300,-1.300,0.021,2,14,0,0.134,0,0,0.139,-2.530,-0.286,-5.532,-0.532,0.062,2,14,0,0.169,0,0,0.026,2.482,0.550,0,0,0.182,0.000,0.000,0.000,0.000
13.0,-0.151,0.072,-4.960,0.040,0.037,2,14,0,0.149,0,0,0.049,-0.114,2.776,-5.610,-0.610,0.061,2,14,0,0.172,0,0,0.048,-0.113,-3.089,-5.785,-0.785,0.044,2,14,0,0.139,0,0,0.074,3.162,0.189,-6.288,-1.288,0.060,2,14,0,0.223,0,0,0.133,-2.444,-0.283,-5.594,-0.594,0.035,2,14,0,0.135,0,0,0.086,2.406,0.624,0,0,0.223,0.000,0.000,0.000,0.000
14.0,-0.122,0.145,-5.013,-0.013,0.042,2,14,0,0.173,0,0,0.043,-0.166,2.739,-5.595,-0.595,0.020,2,14,0,0.150,0,0,0.081,-0.186,-3.038,-5.758,-0.758,0.044,2,14,0,0.140,0,0,0.073,3.049,0.187,-6.204,-1.204,0.086,2,14,0,0.169,0,0,0.020,-2.566,-0.257,-5.496,-0.496,0.041,2,14,0,0.163,0,0,0.037,2.524,0.504,0,0,0.173,0.000,0.000,0.000,0.000
15.0,-0.148,0.130,-5.010,-0.010,0.014,2,14,0,0.174,0,0,0.044,-0.205,2.780,-5.561,-0.561,0.025,2,14,0,0.169,0,0,0.128,-0.185,-2.996,-5.803,-0.803,0.034,2,14,0,0.222,0,0,0.071,2.970,0.218,-6.319,-1.319,0.064,2,14,0,0.139,0,0,0.067,-2.654,-0.172,-5.508,-0.508,0.021,2,14,0,0.151,0,0,0.153,2.573,0.387,0,0,0.222,0.000,0.000,0.000,0.000
16.0,-0.116,0.155,-5.005,-0.005,0.019,2,14,0,0.153,0,0,0.052,-0.161,2.810,-5.575,-0.575,0.061,2,14,0,0.168,0,0,0.105,-0.138,-2.984,-5.811,-0.811,0.036,2,14,0,0.170,0,0,0.037,2.986,0.226,-6.365,-1.365,0.016,2,14,0,0.137,0,0,0.060,-2.626,-0.159,-5.481,-0.481,0.053,2,14,0,0.177,0,0,0.142,2.574,0.407,0,0,0.177,0.000,0.000,0.000,0.000
17.0,-0.081,0.180,-4.976,0.024,0.020,2,14,0,0.148,0,0,0.084,-0.024,2.790,-5.571,-0.571,0.075,2,14,0,0.142,0,0,0.081,-0.046,-2.969,-5.797,-0.797,0.043,2,14,0,0.166,0,0,0.084,2.969,0.172,-6.390,-1.390,0.030,2,14,0,0.170,0,0,0.064,-2.516,-0.191,-5.527,-0.527,0.087,2,14,0,0.165,0,0,0.070,2.524,0.520,0,0,0.170,0.000,0.000,0.000,0.000
18.0,-0.058,0.138,-4.971,0.029,0.041,2,14,0,0.180,0,0,0.067,-0.051,2.715,-5.594,-0.594,0.051,2,14,0,0.201,0,0,0.040,-0.065,-2.983,-5.733,-0.733,0.029,2,14,0,0.166,0,0,0.061,2.896,0.180,-6.301,-1.301,0.020,2,14,0,0.186,0,0,0.136,-2.396,-0.293,-5.563,-0.563,0.078,2,14,0,0.198,0,0,0.133,2.450,0.671,0,0,0.201,0.000,0.000,0.000,0.000
19.0,-0.096,0.104,-5.015,-0.015,0.050,2,14,0,0.174,0,0,0.019,-0.126,2.662,-5.625,-0.625,0.025,2,14,0,0.146,0,0,0.085,-0.174,-3.006,-5.701,-0.701,0.036,2,14,0,0.197,0,0,0.058,2.916,0.198,-6.295,-1.295,0.072,2,14,0,0.168,0,0,0.117,-2.359,-0.327,-5.550,-0.550,0.039,2,14,0,0.160,0,0,0.182,2.365,0.720,0,0,0.197,0.000,0.000,0.000,0.000
20.0,-0.145,0.054,-5.029,-0.029,0.035,2,14,0,0.178,0,0,0.058,-0.046,2.654,-5.589,-0.589,0.020,2,14,0,0.206,0,0,0.091,-0.155,-3.073,-5.693,-0.693,0.021,2,14,0,0.141,0,0,0.070,3.028,0.164,-6.279,-1.279,0.091,2,14,0,0.140,0,0,0.025,-2.429,-0.309,-5.597,-0.597,0.084,2,14,0,0.167,0,0,0.112,2.382,0.649,0,0,0.206,0.000,0.000,0.000,0.000
21.0,-0.137,0.063,-5.001,-0.001,0.006,2,14,0,0.209,0,0,0.046,-0.049,2.663,-5.626,-0.626,0.041,2,14,0,0.169,0,0,0.082,-0.132,-3.047,-5.764,-0.764,0.022,2,14,0,0.168,0,0,0.035,3.103,0.180,-6.323,-1.323,0.056,2,14,0,0.135,0,0,0.071,-2.555,-0.264,-5.593,-0.593,0.096,2,14,0,0.171,0,0,0.026,2.511,0.517,0,0,0.209,0.000,0.000,0.000,0.000
22.0,-0.152,0.123,-4.991,0.009,0.024,2,14,0,0.291,0,0,0.044,-0.072,2.714,-5.616,-0.616,0.060,2,14,0,0.205,0,0,0.027,-0.149,-3.042,-5.763,-0.763,0.032,2,14,0,0.168,0,0,0.043,3.110,0.180,-6.293,-1.293,0.008,2,14,0,0.176,0,0,0.081,-2.671,-0.212,-5.583,-0.583,0.052,2,14,0,0.145,0,0,0.151,2.610,0.391,0,0,0.291,0.000,0.000,0.000,0.000
23.0,-0.151,0.123,-5.021,-0.021,0.018,2,14,0,0.180,0,0,0.041,-0.091,2.765,-5.646,-0.646,0.042,2,14,0,0.207,0,0,0.028,-0.142,-3.006,-5.786,-0.786,0.037,2,14,0,0.177,0,0,0.027,3.075,0.204,-6.235,-1.235,0.026,2,14,0,0.167,0,0,0.046,-2.619,-0.199,-5.588,-0.588,0.035,2,14,0,0.163,0,0,0.111,2.553,0.430,0,0,0.207,0.000,0.000,0.000,0.000
24.0,-0.107,0.049,-5.018,-0.018,0.028,2,14,0,0.214,0,0,0.055,-0.151,2.796,-5.587,-0.587,0.018,2,14,0,0.183,0,0,0.088,-0.051,-2.950,-5.750,-0.750,0.033,2,14,0,0.148,0,0,0.091,3.097,0.201,-6.295,-1.295,0.029,2,14,0,0.176,0,0,0.068,-2.569,-0.216,-5.557,-0.557,0.064,2,14,0,0.167,0,0,0.062,2.535,0.482,0,0,0.214,0.000,0.000,0.000,0.000
25.0,-0.161,0.030,-5.006,-0.006,0.013,2,14,0,0.147,0,0,0.086,-0.118,2.775,-5.546,-0.546,0.033,2,14,0,0.264,0,0,0.050,0.039,-2.955,-5.801,-0.801,0.021,2,14,0,0.170,0,0,0.166,3.051,0.205,-6.296,-1.296,0.041,2,14,0,0.170,0,0,0.026,-2.626,-0.300,-5.593,-0.593,0.062,2,14,0,0.162,0,0,0.108,2.555,0.479,0,0,0.264,0.000,0.000,0.000,0.000
26.0,-0.111,0.130,-5.033,-0.033,0.041,2,14,0,0.204,0,0,0.027,-0.119,2.717,-5.560,-0.560,0.032,2,14,0,0.167,0,0,0.039,0.017,-2.936,-5.773,-0.773,0.075,2,14,0,0.195,0,0,0.157,3.076,0.227,-6.382,-1.382,0.034,2,14,0,0.171,0,0,0.060,-2.584,-0.317,-5.485,-0.485,0.065,2,14,0,0.165,0,0,0.081,2.553,0.523,0,0,0.204,0.000,0.000,0.000,0.000
27.0,-0.074,0.126,-4.956,0.044,0.025,2,14,0,0.149,0,0,0.046,-0.160,2.745,-5.550,-0.550,0.022,2,14,0,0.141,0,0,0.075,-0.138,-3.010,-5.797,-0.797,0.119,2,14,0,0.167,0,0,0.022,3.069,0.171,-6.277,-1.277,0.044,2,14,0,0.165,0,0,0.041,-2.498,-0.334,-5.555,-0.555,0.065,2,14,0,0.136,0,0,0.079,2.539,0.603,0,0,0.167,0.000,0.000,0.000,0.000
28.0,-0.006,0.098,-4.953,0.047,0.003,2,14,0,0.182,0,0,0.107,-0.039,2.765,-5.547,-0.547,0.051,2,14,0,0.205,0,0,0.053,-0.292,-3.065,-5.817,-0.817,0.066,2,14,0,0.171,0,0,0.181,3.014,0.198,-6.282,-1.282,0.035,2,14,0,0.143,0,0,0.018,-2.406,-0.338,-5.546,-0.546,0.061,2,14,0,0.161,0,0,0.144,2.511,0.684,0,0,0.205,0.000,0.000,0.000,0.000
29.0,-0.018,0.138,-4.995,0.005,0.050,2,14,0,0.184,0,0,0.103,-0.003,2.785,-5.596,-0.596,0.015,2,14,0,0.173,0,0,0.095,-0.363,-3.091,-5.823,-0.823,0.030,2,14,0,0.177,0,0,0.258,2.931,0.232,-6.302,-1.302,0.017,2,14,0,0.145,0,0,0.109,-2.355,-0.281,-5.534,-0.534,0.061,2,14,0,0.136,0,0,0.173,2.435,0.703,0,0,0.184,0.000,0.000,0.000,0.000
30.0,-0.127,0.156,-5.040,-0.040,0.073,2,14,0,0.168,0,0,0.054,-0.044,2.809,-5.659,-0.659,0.028,2,14,0,0.147,0,0,0.083,-0.233,-3.074,-5.738,-0.738,0.119,2,14,0,0.167,0,0,0.131,2.956,0.220,-6.301,-1.301,0.035,2,14,0,0.164,0,0,0.083,-2.386,-0.212,-5.558,-0.558,0.085,2,14,0,0.165,0,0,0.149,2.347,0.649,0,0,0.168,0.000,0.000,0.000,0.000
31.0,-0.205,0.150,-4.935,0.065,0.039,2,14,0,0.146,0,0,0.102,-0.056,2.766,-5.620,-0.620,0.051,2,14,0,0.167,0,0,0.042,-0.104,-3.034,-5.752,-0.752,0.129,2,14,0,0.197,0,0,0.022,2.980,0.209,-6.262,-1.262,0.051,2,14,0,0.137,0,0,0.056,-2.473,-0.174,-5.585,-0.585,0.112,2,14,0,0.191,0,0,0.104,2.381,0.555,0,0,0.197,0.000,0.000,0.000,0.000
32.0,-0.206,0.109,-4.991,0.009,0.043,2,14,0,0.227,0,0,0.093,-0.050,2.665,-5.603,-0.603,0.046,2,14,0,0.141,0,0,0.080,0.027,-2.987,-5.789,-0.789,0.080,2,14,0,0.181,0,0,0.146,2.974,0.164,-6.266,-1.266,0.039,2,14,0,0.164,0,0,0.061,-2.644,-0.150,-5.605,-0.605,0.095,2,14,0,0.162,0,0,0.159,2.528,0.386,0,0,0.227,0.000,0.000,0.000,0.000
33.0,-0.167,0.064,-5.046,-0.046,0.053,2,14,0,0.150,0,0,0.066,-0.100,2.649,-5.563,-0.563,0.027,2,14,0,0.141,0,0,0.089,0.006,-3.003,-5.805,-0.805,0.015,2,14,0,0.141,0,0,0.124,3.064,0.085,-6.297,-1.297,0.061,2,14,0,0.164,0,0,0.105,-2.701,-0.232,-5.607,-0.607,0.066,2,14,0,0.157,0,0,0.176,2.613,0.378,0,0,0.164,0.000,0.000,0.000,0.000
34.0,-0.083,0.048,-4.980,0.020,0.045,2,14,0,0.174,0,0,0.063,-0.061,2.655,-5.583,-0.583,0.031,2,14,0,0.147,0,0,0.085,-0.058,-2.937,-5.767,-0.767,0.057,2,14,0,0.167,0,0,0.097,3.171,0.081,-6.321,-1.321,0.036,2,14,0,0.195,0,0,0.174,-2.646,-0.270,-5.546,-0.546,0.088,2,14,0,0.163,0,0,0.121,2.644,0.445,0,0,0.195,0.000,0.000,0.000,0.000
