t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
156.0,-1.993,-9.141,-4.998,0.002,1.471,2,14,0,0.747,0,0,0.437,-55.006,-32.388,-4.742,0.258,1.122,2,14,0,0.229,161,0,1.649,41.847,17.209,-4.083,0.917,0.956,2,14,0,0.382,148,0,0.536,51.158,55.767,0,309,0.747,-4.709,-8.486,1.273,0.794
157.0,-0.858,-8.138,-4.995,0.005,1.501,2,14,0,0.255,0,0,0.304,-53.840,-32.076,-4.788,0.212,1.346,2,14,0,0.207,161,0,1.208,42.691,17.908,-4.069,0.931,1.281,2,14,0,0.221,148,0,0.923,50.752,55.841,0,309,0.255,-3.501,-7.600,1.140,0.975
158.0,0.133,-6.996,-4.994,0.006,1.529,2,14,0,0.189,0,0,0.198,-52.367,-31.913,-4.757,0.243,1.539,2,14,0,0.232,161,0,0.401,43.842,18.759,-4.073,0.927,1.664,2,14,0,0.190,148,0,0.904,50.741,55.925,0,309,0.232,-2.438,-6.543,0.981,1.134
159.0,1.014,-5.732,-5.019,-0.019,1.553,2,14,0,0.301,0,0,0.170,-50.885,-31.495,-4.745,0.255,1.505,2,14,0,0.234,161,0,0.800,45.259,19.928,-4.058,0.942,1.955,2,14,0,0.246,148,0,0.506,51.156,55.816,0,309,0.301,-1.545,-5.340,0.801,1.268
160.0,1.788,-4.440,-4.998,0.002,1.542,2,14,0,0.184,0,0,0.239,-49.649,-30.781,-4.744,0.256,1.419,2,14,0,0.248,161,0,1.567,46.541,21.319,-4.031,0.969,1.969,2,14,0,0.284,148,0,0.430,51.646,56.301,0,309,0.284,-0.842,-4.016,0.602,1.374
161.1,2.142,-3.661,-5.050,-0.050,1.540,2,14,0,0.181,0,0,0.282,-49.078,-30.216,-4.706,0.294,1.424,2,14,0,0.252,161,0,1.904,47.174,22.266,-4.106,0.894,1.948,2,14,0,0.285,148,0,0.623,51.971,56.668,0,309,0.285,-0.537,-3.234,0.485,1.419
162.0,2.571,-2.338,-5.029,-0.029,1.575,2,14,0,0.182,0,0,0.357,-48.394,-29.064,-4.670,0.330,1.552,2,14,0,0.254,161,0,2.248,48.027,23.768,-4.154,0.846,1.858,2,14,0,0.278,148,0,1.084,52.426,57.165,0,309,0.278,-0.177,-1.872,0.281,1.473
163.0,2.726,-0.762,-4.957,0.043,1.603,2,14,0,0.218,0,0,0.328,-47.892,-27.498,-4.709,0.291,1.818,2,14,0,0.281,161,0,2.406,48.641,25.466,-4.090,0.910,1.732,2,14,0,0.291,148,0,1.542,52.886,57.655,0,309,0.291,-0.007,-0.383,0.057,1.499
164.0,2.677,0.873,-4.975,0.025,1.613,2,14,0,0.179,0,0,0.358,-47.802,-25.474,-4.713,0.287,2.219,2,14,0,0.211,161,0,2.176,48.938,27.100,-4.099,0.901,1.588,2,14,0,0.230,148,0,1.910,53.185,58.028,0,309,0.230,-0.062,1.115,-0.167,1.491
165.0,2.508,2.401,-5.044,-0.044,1.577,2,14,0,0.188,0,0,0.478,-48.017,-23.074,-4.756,0.244,2.470,2,14,0,0.226,161,0,1.886,48.891,28.585,-4.110,0.890,1.478,2,14,0,0.227,148,0,2.148,53.271,58.236,0,309,0.227,-0.340,2.587,-0.388,1.449
166.0,2.077,3.854,-5.044,-0.044,1.573,2,14,0,0.181,0,0,0.549,-48.590,-20.718,-4.762,0.238,2.422,2,14,0,0.229,161,0,1.887,48.494,30.020,-4.065,0.935,1.484,2,14,0,0.227,148,0,2.251,53.293,58.331,0,309,0.229,-0.836,4.002,-0.600,1.375
