t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
32.0,-10.142,20.931,-5.087,-0.087,3.089,2,14,0,0.365,0,0,28.820,-14.615,23.926,-4.278,0.722,3.104,2,14,0,0.351,0,0,29.135,-14.163,18.532,-3.653,1.347,3.103,2,14,0,0.280,0,0,28.696,4.897,29.035,0,0,0.365,-16.621,-7.494,1.499,-1.324
33.0,-13.157,20.752,-5.009,-0.009,2.967,2,14,0,0.281,0,0,29.630,-17.627,23.859,-4.290,0.710,2.962,2,14,0,0.261,0,0,30.021,-17.136,18.600,-3.578,1.422,2.965,2,14,0,0.257,0,0,29.648,4.744,29.943,0,0,0.281,-15.000,-8.660,1.732,-1.000
34.0,-15.950,20.113,-4.991,0.009,2.879,2,14,0,0.237,0,0,30.355,-20.294,23.352,-4.298,0.702,2.818,2,14,0,0.242,0,0,30.809,-19.935,18.127,-3.609,1.391,2.857,2,14,0,0.235,0,0,30.434,4.662,30.752,0,0,0.242,-13.180,-9.481,1.896,-0.636
35.0,-18.533,18.998,-4.962,0.038,2.859,2,14,0,0.237,0,0,30.906,-22.846,22.406,-4.256,0.744,2.773,2,14,0,0.242,0,0,31.440,-22.536,17.189,-3.640,1.360,2.795,2,14,0,0.240,0,0,31.068,4.587,31.405,0,0,0.242,-11.233,-9.924,1.985,-0.247
36.0,-20.814,17.283,-5.016,-0.016,2.937,2,14,0,0.238,0,0,31.117,-25.173,20.839,-4.255,0.745,2.835,2,14,0,0.453,0,0,31.705,-24.877,15.822,-3.625,1.375,2.817,2,14,0,0.235,0,0,31.501,4.536,31.717,0,0,0.453,-9.236,-9.971,1.994,0.153
37.0,-22.778,15.088,-5.011,-0.011,3.066,2,14,0,0.245,0,0,31.076,-27.147,18.739,-4.283,0.717,3.000,2,14,0,0.241,0,0,31.643,-26.940,13.888,-3.661,1.339,2.956,2,14,0,0.270,0,0,31.589,4.538,31.807,0,0,0.270,-7.271,-9.620,1.924,0.546
38.0,-24.311,12.490,-4.984,0.016,3.111,2,14,0,0.244,0,0,30.788,-28.776,16.229,-4.337,0.663,3.098,2,14,0,0.251,0,0,31.353,-28.608,11.440,-3.623,1.377,3.095,2,14,0,0.238,0,0,31.361,4.628,31.562,0,0,0.251,-5.414,-8.886,1.777,0.917
39.0,-25.451,9.611,-5.058,-0.058,3.113,2,14,0,0.237,0,0,30.407,-29.998,13.377,-4.296,0.704,3.118,2,14,0,0.237,0,0,30.905,-29.921,8.650,-3.641,1.359,3.116,2,14,0,0.204,0,0,30.990,4.773,31.176,0,0,0.237,-3.740,-7.798,1.560,1.252
40.0,-26.169,6.659,-5.085,-0.085,3.110,2,14,0,0.233,0,0,30.011,-30.787,10.467,-4.326,0.674,3.102,2,14,0,0.237,0,0,30.434,-30.789,5.706,-3.575,1.425,3.118,2,14,0,0.260,0,0,30.541,4.821,30.721,0,0,0.260,-2.315,-6.399,1.280,1.537
41.0,-26.433,3.619,-5.003,-0.003,3.104,2,14,0,0.283,0,0,29.583,-31.142,7.494,-4.283,0.717,3.088,2,14,0,0.291,0,0,29.933,-31.202,2.720,-3.593,1.407,3.100,2,14,0,0.291,0,0,30.072,4.824,30.229,0,0,0.291,-1.197,-4.745,0.949,1.761
