t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
70.0,31.961,-9.747,-4.979,0.021,5.094,2,14,0,0.367,0,0,50.105,27.659,-6.569,-4.927,0.073,5.097,2,14,0,0.314,0,0,50.273,27.304,-12.218,-4.605,0.395,5.098,2,14,0,0.294,0,0,50.062,5.285,50.198,0,0,0.367,-19.871,1.600,-0.320,-1.974
71.0,32.184,-4.698,-4.988,0.012,5.091,2,14,0,0.283,0,0,49.331,27.847,-1.557,-4.885,0.115,5.055,2,14,0,0.293,0,0,49.579,27.447,-7.223,-4.538,0.462,5.065,2,14,0,0.266,0,0,49.259,5.356,49.482,0,0,0.293,-19.992,-0.393,0.079,-1.998
72.0,31.959,0.229,-5.052,-0.052,4.924,2,14,0,0.263,0,0,48.712,27.469,3.328,-4.899,0.101,4.912,2,14,0,0.294,0,0,48.899,27.098,-2.307,-4.536,0.464,4.928,2,14,0,0.279,0,0,48.536,5.458,48.782,0,0,0.294,-19.715,-2.370,0.474,-1.943
73.0,31.236,4.879,-5.075,-0.075,4.782,2,14,0,0.381,0,0,48.127,26.521,8.066,-4.837,0.163,4.795,2,14,0,0.264,0,0,48.202,26.211,2.515,-4.550,0.450,4.833,2,14,0,0.266,0,0,47.857,5.568,48.160,0,0,0.381,-19.051,-4.253,0.851,-1.810
74.0,29.985,9.413,-5.037,-0.037,4.690,2,14,0,0.263,0,0,47.532,25.124,12.516,-4.877,0.123,4.708,2,14,0,0.259,0,0,47.542,24.804,6.971,-4.544,0.456,4.737,2,14,0,0.310,0,0,47.151,5.565,47.565,0,0,0.310,-18.025,-5.966,1.193,-1.605
75.0,28.161,13.651,-4.976,0.024,4.642,2,14,0,0.260,0,0,46.826,23.127,16.761,-4.894,0.106,4.689,2,14,0,0.264,0,0,46.780,22.866,11.196,-4.505,0.495,4.698,2,14,0,0.270,0,0,46.402,5.584,46.857,0,0,0.270,-16.680,-7.442,1.488,-1.336
76.0,25.802,17.518,-5.048,-0.048,4.647,2,14,0,0.332,0,0,45.988,20.727,20.675,-4.925,0.075,4.702,2,14,0,0.291,0,0,46.041,20.378,15.069,-4.523,0.477,4.715,2,14,0,0.320,0,0,45.538,5.631,46.015,0,0,0.332,-15.068,-8.620,1.724,-1.014
77.0,22.825,21.034,-4.992,0.008,4.719,2,14,0,0.270,0,0,44.963,17.748,24.239,-4.914,0.086,4.782,2,14,0,0.265,0,0,45.165,17.261,18.673,-4.598,0.402,4.817,2,14,0,0.337,0,0,44.572,5.596,44.987,0,0,0.337,-13.255,-9.456,1.891,-0.651
78.0,19.343,24.185,-4.963,0.037,4.876,2,14,0,0.256,0,0,43.881,14.171,27.429,-4.855,0.145,4.952,2,14,0,0.234,0,0,44.177,13.645,21.824,-4.553,0.447,4.977,2,14,0,0.235,0,0,43.542,5.638,43.991,0,0,0.256,-11.311,-9.914,1.983,-0.262
79.0,15.298,27.004,-4.996,0.004,5.061,2,14,0,0.276,0,0,42.815,10.004,30.210,-4.861,0.139,5.085,2,14,0,0.267,0,0,43.153,9.435,24.621,-4.542,0.458,5.093,2,14,0,0.279,0,0,42.539,5.627,42.969,0,0,0.279,-9.316,-9.977,1.995,0.137
80.0,10.787,29.292,-4.993,0.007,5.112,2,14,0,0.261,0,0,41.757,5.527,32.477,-4.866,0.134,5.108,2,14,0,0.429,0,0,42.234,4.969,26.815,-4.540,0.460,5.103,2,14,0,0.268,0,0,41.603,5.699,42.053,0,0,0.429,-7.347,-9.642,1.928,0.531
81.0,6.024,31.027,-5.011,-0.011,5.108,2,14,0,0.288,0,0,40.834,0.809,34.113,-4.921,0.079,5.098,2,14,0,0.325,0,0,41.349,0.251,28.515,-4.492,0.508,5.102,2,14,0,0.298,0,0,40.846,5.642,41.182,0,0,0.325,-5.485,-8.922,1.784,0.903
82.0,1.242,32.171,-4.916,0.084,5.029,2,14,0,0.261,0,0,40.068,-4.098,35.240,-4.878,0.122,5.013,2,14,0,0.238,0,0,40.659,-4.590,29.680,-4.570,0.430,4.990,2,14,0,0.261,0,0,40.264,5.590,40.507,0,0,0.261,-3.802,-7.848,1.570,1.240
83.0,-3.626,32.843,-5.008,-0.008,4.842,2,14,0,0.263,0,0,39.528,-8.935,35.838,-4.934,0.066,4.829,2,14,0,0.266,0,0,40.154,-9.376,30.360,-4.562,0.438,4.797,2,14,0,0.263,0,0,39.918,5.508,40.022,0,0,0.266,-2.366,-6.460,1.292,1.527
84.0,-8.304,33.035,-5.021,-0.021,4.641,2,14,0,0.261,0,0,39.164,-13.623,35.949,-4.935,0.065,4.633,2,14,0,0.234,0,0,39.799,-14.124,30.496,-4.554,0.446,4.619,2,14,0,0.274,0,0,39.677,5.489,39.688,0,0,0.274,-1.235,-4.814,0.963,1.753
85.0,-12.742,32.705,-5.015,-0.015,4.457,2,14,0,0.454,0,0,38.831,-18.057,35.531,-4.860,0.140,4.452,2,14,0,0.234,0,0,39.445,-18.576,30.050,-4.571,0.429,4.434,2,14,0,0.331,0,0,39.375,5.513,39.356,0,0,0.454,-0.453,-2.977,0.595,1.909
86.0,-17.039,31.892,-4.923,0.077,4.317,2,14,0,0.232,0,0,38.513,-22.267,34.599,-4.921,0.079,4.317,2,14,0,0.262,0,0,39.047,-22.720,29.119,-4.498,0.502,4.281,2,14,0,0.427,0,0,39.035,5.514,38.986,0,0,0.427,-0.052,-1.021,0.204,1.990
87.0,-21.034,30.539,-4.977,0.023,4.211,2,14,0,0.232,0,0,38.082,-26.242,33.182,-4.880,0.120,4.220,2,14,0,0.325,0,0,38.606,-26.569,27.697,-4.535,0.465,4.170,2,14,0,0.241,0,0,38.573,5.505,38.555,0,0,0.325,-0.048,0.975,-0.195,1.990
88.0,-24.729,28.601,-5.015,-0.015,4.176,2,14,0,0.232,0,0,37.478,-29.823,31.213,-4.956,0.044,4.170,2,14,0,0.228,0,0,37.936,-30.085,25.786,-4.637,0.363,4.105,2,14,0,0.309,0,0,37.954,5.443,37.946,0,0,0.309,-0.440,2.933,-0.587,1.912
89.0,-28.060,26.275,-5.030,-0.030,4.165,2,14,0,0.252,0,0,36.812,-33.198,28.688,-4.918,0.082,4.203,2,14,0,0.226,0,0,37.193,-33.329,23.339,-4.585,0.415,4.127,2,14,0,0.229,0,0,37.197,5.361,37.219,0,0,0.252,-1.213,4.774,-0.955,1.757
90.0,-31.054,23.409,-5.071,-0.071,4.235,2,14,0,0.371,0,0,36.000,-36.113,25.768,-4.904,0.096,4.281,2,14,0,0.454,0,0,36.331,-36.228,20.413,-4.565,0.435,4.238,2,14,0,0.293,0,0,36.347,5.367,36.391,0,0,0.454,-2.337,6.425,-1.285,1.533
91.0,-33.595,20.040,-5.036,-0.036,4.387,2,14,0,0.256,0,0,35.054,-38.674,22.390,-4.939,0.061,4.436,2,14,0,0.282,0,0,35.442,-38.797,16.976,-4.543,0.457,4.429,2,14,0,0.287,0,0,35.476,5.430,35.531,0,0,0.287,-3.766,7.819,-1.564,1.247
92.0,-35.769,16.088,-5.019,-0.019,4.707,2,14,0,0.282,0,0,34.117,-40.861,18.366,-4.847,0.153,4.779,2,14,0,0.284,0,0,34.533,-40.853,12.964,-4.578,0.422,4.749,2,14,0,0.288,0,0,34.480,5.408,34.605,0,0,0.288,-5.444,8.902,-1.780,0.911
93.0,-37.485,11.563,-5.012,-0.012,4.975,2,14,0,0.230,0,0,33.262,-42.614,13.805,-4.833,0.167,4.998,2,14,0,0.227,0,0,33.750,-42.551,8.409,-4.549,0.451,4.960,2,14,0,0.279,0,0,33.677,5.404,33.848,0,0,0.279,-7.303,9.629,-1.926,0.539
94.0,-38.805,6.957,-5.020,-0.020,4.806,2,14,0,0.226,0,0,32.697,-43.840,9.171,-4.834,0.166,4.834,2,14,0,0.233,0,0,33.125,-43.775,3.788,-4.546,0.454,4.797,2,14,0,0.301,0,0,33.081,5.392,33.245,0,0,0.301,-9.270,9.973,-1.995,0.146
95.0,-39.588,2.366,-5.023,-0.023,4.646,2,14,0,0.305,0,0,32.253,-44.673,4.556,-4.832,0.168,4.654,2,14,0,0.288,0,0,32.734,-44.599,-0.814,-4.496,0.504,4.628,2,14,0,0.277,0,0,32.710,5.382,32.885,0,0,0.305,-11.266,9.920,-1.984,-0.253
