t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
143.0,18.931,-0.840,-4.915,0.085,0.061,2,14,0,0.203,0,0,0.037,0.9865,0,19.170,2.637,-4.802,0.198,0.026,2,14,0,0.158,0,0,0.031,0.9396,0,20.694,-3.225,-4.229,0.771,0.011,2,14,0,0.200,0,0,0.032,0.9371,0,22.702,0.651,-5.344,-0.344,0.031,2,14,0,0.188,51,0,0.013,0.9428,0,17.499,0.942,-4.190,0.810,0.043,2,14,0,0.191,0,0,0.016,0.9598,0,2.398,1.360,0,51,0.203,20.000,0.000,0.000,0.000
144.0,18.891,-0.869,-4.994,0.006,0.021,2,14,0,0.201,0,0,0.013,0.9865,0,19.193,2.636,-4.735,0.265,0.016,2,14,0,0.232,0,0,0.017,0.9396,0,20.706,-3.255,-4.169,0.831,0.061,2,14,0,0.164,0,0,0.050,0.9371,0,22.703,0.622,-5.296,-0.296,0.048,2,14,0,0.189,51,0,0.042,0.9428,0,17.465,0.924,-4.217,0.783,0.061,2,14,0,0.195,0,0,0.054,0.9598,0,2.420,1.409,0,51,0.232,20.000,0.000,0.000,0.000
145.0,18.915,-0.831,-4.956,0.044,0.071,2,14,0,0.199,0,0,0.032,0.9865,0,19.138,2.671,-4.760,0.240,0.022,2,14,0,0.207,0,0,0.059,0.9396,0,20.651,-3.243,-4.246,0.754,0.040,2,14,0,0.207,0,0,0.017,0.9371,0,22.708,0.643,-5.326,-0.326,0.021,2,14,0,0.194,51,0,0.021,0.9428,0,17.456,1.000,-4.215,0.785,0.067,2,14,0,0.162,0,0,0.071,0.9598,0,2.456,1.367,0,51,0.207,20.000,0.000,0.000,0.000
146.0,18.840,-0.849,-4.990,0.010,0.067,2,14,0,0.172,0,0,0.062,0.9865,0,19.205,2.653,-4.804,0.196,0.036,2,14,0,0.195,0,0,0.010,0.9396,0,20.638,-3.216,-4.248,0.752,0.036,2,14,0,0.174,0,0,0.029,0.9371,0,22.718,0.657,-5.340,-0.340,0.036,2,14,0,0.163,51,0,0.015,0.9428,0,17.526,0.969,-4.157,0.843,0.012,2,14,0,0.173,0,0,0.020,0.9598,0,2.392,1.437,0,51,0.195,20.000,0.000,0.000,0.000
147.0,18.931,-0.872,-4.980,0.020,0.032,2,14,0,0.166,0,0,0.031,0.9865,0,19.218,2.633,-4.794,0.206,0.043,2,14,0,0.187,0,0,0.031,0.9396,0,20.633,-3.209,-4.245,0.755,0.042,2,14,0,0.203,0,0,0.037,0.9371,0,22.701,0.654,-5.352,-0.352,0.026,2,14,0,0.161,51,0,0.013,0.9428,0,17.525,0.955,-4.154,0.846,0.033,2,14,0,0.197,0,0,0.014,0.9598,0,2.449,1.379,0,51,0.203,20.000,0.000,0.000,0.000
148.0,18.905,-0.869,-5.008,-0.008,0.041,2,14,0,0.202,0,0,0.011,0.9865,0,19.205,2.646,-4.802,0.198,0.020,2,14,0,0.156,0,0,0.013,0.9396,0,20.677,-3.240,-4.172,0.828,0.022,2,14,0,0.175,0,0,0.016,0.9371,0,22.681,0.670,-5.336,-0.336,0.025,2,14,0,0.193,51,0,0.023,0.9428,0,17.555,0.950,-4.103,0.897,0.044,2,14,0,0.200,0,0,0.046,0.9598,0,2.439,1.398,0,51,0.202,20.000,0.000,0.000,0.000
149.0,18.910,-0.865,-4.982,0.018,0.045,2,14,0,0.202,0,0,0.012,0.9865,0,19.228,2.677,-4.752,0.248,0.022,2,14,0,0.156,0,0,0.038,0.9396,0,20.694,-3.203,-4.178,0.822,0.046,2,14,0,0.199,0,0,0.042,0.9371,0,22.687,0.665,-5.321,-0.321,0.040,2,14,0,0.189,51,0,0.017,0.9428,0,17.509,0.946,-4.160,0.840,0.044,2,14,0,0.196,0,0,0.009,0.9598,0,2.432,1.392,0,51,0.202,20.000,0.000,0.000,0.000
150.0,18.896,-0.881,-5.009,-0.009,0.006,2,14,0,0.166,0,0,0.021,0.9865,0,19.213,2.654,-4.798,0.202,0.020,2,14,0,0.193,0,0,0.016,0.9396,0,20.703,-3.238,-4.172,0.828,0.041,2,14,0,0.173,0,0,0.041,0.9371,0,22.677,0.664,-5.339,-0.339,0.043,2,14,0,0.159,51,0,0.027,0.9428,0,17.513,0.953,-4.072,0.928,0.031,2,14,0,0.187,0,0,0.005,0.9598,0,2.481,1.413,0,51,0.193,20.000,0.000,0.000,0.000
151.0,18.900,-0.908,-5.007,-0.007,0.024,2,14,0,0.206,0,0,0.047,0.9865,0,19.211,2.658,-4.797,0.203,0.029,2,14,0,0.239,0,0,0.015,0.9396,0,20.678,-3.272,-4.243,0.757,0.051,2,14,0,0.205,0,0,0.044,0.9371,0,22.690,0.683,-5.329,-0.329,0.009,2,14,0,0.199,51,0,0.024,0.9428,0,17.480,0.935,-4.149,0.851,0.024,2,14,0,0.192,0,0,0.036,0.9598,0,2.480,1.426,0,51,0.239,20.000,0.000,0.000,0.000
152.0,18.909,-0.812,-5.013,-0.013,0.041,2,14,0,0.169,0,0,0.049,0.9865,0,19.174,2.668,-4.786,0.214,0.017,2,14,0,0.190,0,0,0.025,0.9396,0,20.613,-3.243,-4.196,0.804,0.045,2,14,0,0.198,0,0,0.051,0.9371,0,22.686,0.679,-5.309,-0.309,0.065,2,14,0,0.185,51,0,0.027,0.9428,0,17.521,0.920,-4.265,0.735,0.033,2,14,0,0.161,0,0,0.035,0.9598,0,2.342,1.359,0,51,0.198,20.000,0.000,0.000,0.000
