t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
37.0,0.292,-0.114,-5.026,-0.026,0.061,2,14,0,0.188,0,0,0.064,0.0379,0,-0.162,3.296,-5.276,-0.276,0.025,2,14,0,0.166,0,0,0.106,0.1000,0,-0.219,-2.792,-5.237,-0.237,0.065,2,14,0,0.166,0,0,0.104,0.0862,0,3.155,-0.175,-5.211,-0.211,0.029,2,14,0,0.169,0,0,0.083,0.0937,0,-3.359,-0.021,-5.314,-0.314,0.039,2,14,0,0.172,0,0,0.053,0.0897,0,2.735,0.360,0,0,0.188,0.000,0.000,0.000,0.000
38.0,0.312,-0.188,-5.041,-0.041,0.051,2,14,0,0.174,0,0,0.054,0.0379,0,-0.174,3.294,-5.232,-0.232,0.035,2,14,0,0.175,0,0,0.112,0.1000,0,-0.212,-2.866,-5.245,-0.245,0.061,2,14,0,0.161,0,0,0.102,0.0862,0,3.138,-0.161,-5.243,-0.243,0.014,2,14,0,0.169,0,0,0.067,0.0937,0,-3.400,-0.022,-5.256,-0.256,0.026,2,14,0,0.167,0,0,0.085,0.0897,0,2.737,0.401,0,0,0.175,0.000,0.000,0.000,0.000
39.0,0.259,-0.231,-5.001,-0.001,0.032,2,14,0,0.176,0,0,0.061,0.0379,0,-0.182,3.228,-5.208,-0.208,0.071,2,14,0,0.167,0,0,0.080,0.1000,0,-0.182,-2.866,-5.286,-0.286,0.056,2,14,0,0.151,0,0,0.077,0.0862,0,3.133,-0.145,-5.270,-0.270,0.029,2,14,0,0.173,0,0,0.064,0.0937,0,-3.434,-0.040,-5.268,-0.268,0.040,2,14,0,0.166,0,0,0.111,0.0897,0,2.686,0.436,0,0,0.176,0.000,0.000,0.000,0.000
40.0,0.261,-0.249,-5.037,-0.037,0.013,2,14,0,0.180,0,0,0.080,0.0379,0,-0.122,3.176,-5.232,-0.232,0.057,2,14,0,0.176,0,0,0.034,0.1000,0,-0.063,-2.868,-5.275,-0.275,0.068,2,14,0,0.169,0,0,0.075,0.0862,0,3.098,-0.172,-5.241,-0.241,0.046,2,14,0,0.201,0,0,0.030,0.0937,0,-3.378,-0.092,-5.193,-0.193,0.060,2,14,0,0.136,0,0,0.059,0.0897,0,2.649,0.389,0,0,0.201,0.000,0.000,0.000,0.000
41.0,0.257,-0.256,-5.023,-0.023,0.033,2,14,0,0.151,0,0,0.087,0.0379,0,-0.068,3.157,-5.195,-0.195,0.046,2,14,0,0.165,0,0,0.061,0.1000,0,0.026,-2.888,-5.239,-0.239,0.029,2,14,0,0.137,0,0,0.162,0.0862,0,2.953,-0.152,-5.165,-0.165,0.041,2,14,0,0.201,0,0,0.118,0.0937,0,-3.339,-0.092,-5.283,-0.283,0.055,2,14,0,0.145,0,0,0.031,0.0897,0,2.650,0.363,0,0,0.201,0.000,0.000,0.000,0.000
42.0,0.276,-0.177,-5.013,-0.013,0.055,2,14,0,0.180,0,0,0.017,0.0379,0,-0.012,3.141,-5.192,-0.192,0.014,2,14,0,0.167,0,0,0.113,0.1000,0,0.015,-2.876,-5.236,-0.236,0.062,2,14,0,0.170,0,0,0.149,0.0862,0,3.013,-0.136,-5.183,-0.183,0.041,2,14,0,0.173,0,0,0.067,0.0937,0,-3.253,-0.082,-5.343,-0.343,0.039,2,14,0,0.166,0,0,0.076,0.0897,0,2.721,0.328,0,0,0.180,0.000,0.000,0.000,0.000
43.0,0.265,-0.070,-5.022,-0.022,0.040,2,14,0,0.148,0,0,0.099,0.0379,0,-0.038,3.097,-5.250,-0.250,0.035,2,14,0,0.141,0,0,0.128,0.1000,0,-0.108,-2.817,-5.236,-0.236,0.095,2,14,0,0.143,0,0,0.015,0.0862,0,3.094,-0.130,-5.195,-0.195,0.048,2,14,0,0.170,0,0,0.043,0.0937,0,-3.240,-0.079,-5.263,-0.263,0.016,2,14,0,0.141,0,0,0.088,0.0897,0,2.780,0.274,0,0,0.170,0.000,0.000,0.000,0.000
44.0,0.251,-0.036,-4.936,0.064,0.013,2,14,0,0.159,0,0,0.134,0.0379,0,-0.079,3.130,-5.248,-0.248,0.080,2,14,0,0.169,0,0,0.081,0.1000,0,-0.175,-2.824,-5.321,-0.321,0.056,2,14,0,0.166,0,0,0.054,0.0862,0,3.181,-0.144,-5.200,-0.200,0.031,2,14,0,0.172,0,0,0.111,0.0937,0,-3.291,-0.071,-5.202,-0.202,0.037,2,14,0,0.144,0,0,0.036,0.0897,0,2.846,0.300,0,0,0.172,0.000,0.000,0.000,0.000
45.0,0.212,-0.110,-4.956,0.044,0.058,2,14,0,0.176,0,0,0.078,0.0379,0,-0.023,3.193,-5.244,-0.244,0.077,2,14,0,0.137,0,0,0.084,0.1000,0,-0.222,-2.777,-5.339,-0.339,0.032,2,14,0,0.166,0,0,0.107,0.0862,0,3.097,-0.113,-5.190,-0.190,0.049,2,14,0,0.143,0,0,0.060,0.0937,0,-3.312,-0.099,-5.247,-0.247,0.030,2,14,0,0.166,0,0,0.038,0.0897,0,2.728,0.327,0,0,0.176,0.000,0.000,0.000,0.000
46.0,0.250,-0.221,-4.993,0.007,0.063,2,14,0,0.177,0,0,0.052,0.0379,0,-0.124,3.241,-5.245,-0.245,0.078,2,14,0,0.201,0,0,0.040,0.1000,0,-0.173,-2.739,-5.248,-0.248,0.037,2,14,0,0.165,0,0,0.096,0.0862,0,3.021,-0.162,-5.209,-0.209,0.056,2,14,0,0.172,0,0,0.051,0.0937,0,-3.366,-0.064,-5.294,-0.294,0.045,2,14,0,0.200,0,0,0.036,0.0897,0,2.566,0.372,0,0,0.201,0.000,0.000,0.000,0.000
47.0,0.271,-0.286,-5.076,-0.076,0.029,2,14,0,0.157,0,0,0.117,0.0379,0,-0.188,3.235,-5.251,-0.251,0.023,2,14,0,0.169,0,0,0.088,0.1000,0,-0.204,-2.787,-5.226,-0.226,0.057,2,14,0,0.425,0,0,0.089,0.0862,0,3.049,-0.208,-5.168,-0.168,0.027,2,14,0,0.172,0,0,0.047,0.0937,0,-3.368,0.005,-5.320,-0.320,0.020,2,14,0,0.141,0,0,0.080,0.0897,0,2.550,0.394,0,0,0.425,0.000,0.000,0.000,0.000
48.0,0.260,-0.282,-4.996,0.004,0.038,2,14,0,0.177,0,0,0.113,0.0379,0,-0.154,3.232,-5.253,-0.253,0.024,2,14,0,0.139,0,0,0.056,0.1000,0,-0.183,-2.859,-5.291,-0.291,0.067,2,14,0,0.165,0,0,0.074,0.0862,0,3.084,-0.211,-5.232,-0.232,0.008,2,14,0,0.144,0,0,0.048,0.0937,0,-3.326,0.013,-5.236,-0.236,0.020,2,14,0,0.138,0,0,0.077,0.0897,0,2.631,0.384,0,0,0.177,0.000,0.000,0.000,0.000
49.0,0.193,-0.210,-4.928,0.072,0.070,2,14,0,0.186,0,0,0.079,0.0379,0,-0.095,3.230,-5.286,-0.286,0.040,2,14,0,0.179,0,0,0.027,0.1000,0,-0.143,-2.897,-5.293,-0.293,0.060,2,14,0,0.142,0,0,0.082,0.0862,0,3.081,-0.212,-5.207,-0.207,0.012,2,14,0,0.144,0,0,0.046,0.0937,0,-3.279,-0.034,-5.195,-0.195,0.044,2,14,0,0.249,0,0,0.056,0.0897,0,2.732,0.286,0,0,0.249,0.000,0.000,0.000,0.000
