t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
46.0,10.169,-0.484,-5.024,-0.024,0.623,2,14,0,0.172,0,0,0.290,0.5474,0,11.160,3.113,-5.972,-0.972,0.582,2,14,0,0.195,0,0,1.025,0.6023,0,12.533,-2.997,-6.205,-1.205,0.683,2,14,0,0.194,0,0,1.339,0.6103,0,14.154,0.532,-6.198,-1.198,0.694,2,14,0,0.213,0,0,1.251,0.6227,0,8.648,1.153,-5.126,-0.126,0.480,2,14,0,0.168,0,0,0.546,0.5785,0,2.237,1.913,0,0,0.213,10.620,0.000,1.000,0.000
47.0,10.823,-0.558,-4.921,0.079,0.700,2,14,0,0.180,0,0,0.075,0.5474,0,11.676,3.086,-5.976,-0.976,0.407,2,14,0,0.182,0,0,0.561,0.6023,0,12.985,-3.099,-6.208,-1.208,0.387,2,14,0,0.166,0,0,0.785,0.6103,0,14.617,0.602,-6.144,-1.144,0.377,2,14,0,0.175,0,0,0.723,0.6227,0,9.108,1.141,-5.095,-0.095,0.494,2,14,0,0.199,0,0,0.094,0.5785,0,2.420,1.368,0,0,0.199,11.620,0.000,1.000,0.000
48.0,11.683,-0.599,-4.955,0.045,0.870,2,14,0,0.177,0,0,0.221,0.5474,0,12.065,2.907,-5.967,-0.967,0.466,2,14,0,0.238,0,0,0.108,0.6023,0,13.215,-3.235,-6.173,-1.173,0.367,2,14,0,0.234,0,0,0.093,0.6103,0,15.055,0.626,-6.132,-1.132,0.354,2,14,0,0.173,0,0,0.177,0.6227,0,9.718,1.112,-5.083,-0.083,0.708,2,14,0,0.197,0,0,0.404,0.5785,0,2.609,1.117,0,0,0.238,12.620,0.000,1.000,0.000
49.0,12.674,-0.619,-5.037,-0.037,0.995,2,14,0,0.178,0,0,0.240,0.5474,0,12.624,2.799,-5.943,-0.943,0.695,2,14,0,0.236,0,0,0.541,0.6023,0,13.708,-3.364,-6.183,-1.183,0.599,2,14,0,0.195,0,0,0.535,0.6103,0,15.496,0.582,-6.111,-1.111,0.543,2,14,0,0.232,0,0,0.404,0.6227,0,10.541,1.041,-5.133,-0.133,0.991,2,14,0,0.162,0,0,0.581,0.5785,0,2.705,1.266,0,0,0.236,13.620,0.000,1.000,0.000
50.0,13.694,-0.624,-4.999,0.001,1.065,2,14,0,0.178,0,0,0.219,0.5474,0,13.478,2.754,-5.993,-0.993,0.979,2,14,0,0.232,0,0,0.700,0.6023,0,14.456,-3.505,-6.231,-1.231,0.871,2,14,0,0.192,0,0,0.801,0.6103,0,16.229,0.505,-6.174,-1.174,0.828,2,14,0,0.197,0,0,0.675,0.6227,0,11.645,1.011,-5.148,-0.148,1.221,2,14,0,0.165,0,0,0.481,0.5785,0,2.626,1.480,0,0,0.232,14.620,0.000,1.000,0.000
51.0,14.792,-0.589,-5.010,-0.010,1.107,2,14,0,0.205,0,0,0.120,0.5474,0,14.583,2.703,-6.035,-1.035,1.243,2,14,0,0.216,0,0,0.600,0.6023,0,15.496,-3.589,-6.212,-1.212,1.188,2,14,0,0.163,0,0,0.798,0.6103,0,17.166,0.479,-6.134,-1.134,1.127,2,14,0,0.197,0,0,0.734,0.6227,0,12.963,0.969,-5.207,-0.207,1.334,2,14,0,0.171,0,0,0.184,0.5785,0,2.411,1.531,0,0,0.216,15.620,0.000,1.000,0.000
52.0,15.896,-0.583,-5.026,-0.026,1.097,2,14,0,0.177,0,0,0.050,0.5474,0,15.913,2.681,-6.001,-1.001,1.372,2,14,0,0.175,0,0,0.317,0.6023,0,16.846,-3.628,-6.208,-1.208,1.412,2,14,0,0.162,0,0,0.508,0.6103,0,18.439,0.548,-6.160,-1.160,1.377,2,14,0,0.224,0,0,0.458,0.6227,0,14.324,0.966,-5.132,-0.132,1.266,2,14,0,0.163,0,0,0.204,0.5785,0,2.210,1.302,0,0,0.224,16.620,0.000,1.000,0.000
53.0,16.930,-0.499,-4.986,0.014,1.060,2,14,0,0.177,0,0,0.051,0.5474,0,17.300,2.701,-5.898,-0.898,1.340,2,14,0,0.176,0,0,0.207,0.6023,0,18.304,-3.539,-6.234,-1.234,1.421,2,14,0,0.166,0,0,0.223,0.6103,0,19.919,0.612,-6.107,-1.107,1.422,2,14,0,0.172,0,0,0.073,0.6227,0,15.438,0.961,-5.128,-0.128,1.076,2,14,0,0.205,0,0,0.327,0.5785,0,2.092,1.262,0,0,0.205,17.620,0.000,1.000,0.000
54.0,18.007,-0.495,-4.937,0.063,1.024,2,14,0,0.175,0,0,0.116,0.5474,0,18.535,2.765,-5.946,-0.946,1.159,2,14,0,0.215,0,0,0.387,0.6023,0,19.667,-3.341,-6.181,-1.181,1.248,2,14,0,0.196,0,0,0.417,0.6103,0,21.224,0.562,-6.110,-1.110,1.251,2,14,0,0.178,0,0,0.327,0.6227,0,16.468,0.991,-5.118,-0.118,0.931,2,14,0,0.164,0,0,0.344,0.5785,0,2.147,1.304,0,0,0.215,18.620,0.000,1.000,0.000
55.0,19.016,-0.501,-4.998,0.002,0.933,2,14,0,0.178,0,0,0.220,0.5474,0,19.571,2.901,-5.983,-0.983,0.934,2,14,0,0.432,0,0,0.493,0.6023,0,20.679,-3.142,-6.188,-1.188,0.948,2,14,0,0.234,0,0,0.563,0.6103,0,22.271,0.502,-6.218,-1.218,0.990,2,14,0,0.199,0,0,0.456,0.6227,0,17.295,1.060,-5.154,-0.154,0.791,2,14,0,0.175,0,0,0.267,0.5785,0,2.329,1.310,0,0,0.432,19.524,0.000,0.690,0.000
56.0,19.816,-0.529,-5.064,-0.064,0.646,2,14,0,0.209,0,0,0.567,0.5474,0,20.363,2.995,-5.959,-0.959,0.620,2,14,0,0.233,0,0,0.853,0.6023,0,21.477,-3.069,-6.216,-1.216,0.628,2,14,0,0.263,0,0,0.914,0.6103,0,23.093,0.505,-6.203,-1.203,0.677,2,14,0,0.267,0,0,0.837,0.6227,0,17.962,1.160,-5.145,-0.145,0.512,2,14,0,0.216,0,0,0.497,0.5785,0,2.509,1.530,0,0,0.267,19.964,0.000,0.190,0.000
57.0,20.167,-0.504,-4.991,0.009,0.275,2,14,0,0.204,0,0,0.891,0.5474,0,20.776,3.045,-5.953,-0.953,0.265,2,14,0,0.224,0,0,1.226,0.6023,0,21.880,-3.137,-6.200,-1.200,0.280,2,14,0,0.193,0,0,1.263,0.6103,0,23.594,0.618,-6.156,-1.156,0.331,2,14,0,0.235,0,0,1.296,0.6227,0,18.264,1.169,-5.163,-0.163,0.161,2,14,0,0.220,0,0,0.764,0.5785,0,2.540,1.885,0,0,0.235,20.000,0.000,0.000,0.000
58.0,20.232,-0.497,-4.996,0.004,0.096,2,14,0,0.205,0,0,0.959,0.5474,0,20.853,3.033,-5.924,-0.924,0.132,2,14,0,0.242,0,0,1.303,0.6023,0,21.875,-3.217,-6.237,-1.237,0.179,2,14,0,0.191,0,0,1.255,0.6103,0,23.776,0.581,-6.112,-1.112,0.039,2,14,0,0.227,0,0,1.479,0.6227,0,18.270,1.138,-5.128,-0.128,0.213,2,14,0,0.171,0,0,0.771,0.5785,0,2.558,1.888,0,0,0.242,20.000,0.000,0.000,0.000
59.0,20.061,-0.530,-4.907,0.093,0.440,2,14,0,0.178,0,0,0.793,0.5474,0,20.573,2.997,-5.944,-0.944,0.519,2,14,0,0.187,0,0,1.025,0.6023,0,21.446,-3.286,-6.226,-1.226,0.544,2,14,0,0.167,0,0,0.821,0.6103,0,23.560,0.506,-6.134,-1.134,0.421,2,14,0,0.224,0,0,1.266,0.6227,0,17.957,1.109,-5.122,-0.122,0.469,2,14,0,0.170,0,0,0.464,0.5785,0,2.676,1.474,0,0,0.224,20.000,0.000,0.000,0.000
60.0,19.553,-0.563,-5.010,-0.010,0.591,2,14,0,0.176,0,0,0.280,0.5474,0,19.943,2.938,-5.973,-0.973,0.741,2,14,0,0.207,0,0,0.389,0.6023,0,20.834,-3.309,-6.204,-1.204,0.669,2,14,0,0.164,0,0,0.215,0.6103,0,22.919,0.467,-6.090,-1.090,0.758,2,14,0,0.169,0,0,0.626,0.6227,0,17.390,1.067,-5.128,-0.128,0.483,2,14,0,0.166,0,0,0.111,0.5785,0,2.711,1.136,0,0,0.207,20.000,0.000,0.000,0.000
61.0,19.012,-0.564,-5.024,-0.024,0.513,2,14,0,0.223,0,0,0.254,0.5474,0,19.313,2.855,-5.974,-0.974,0.626,2,14,0,0.239,0,0,0.243,0.6023,0,20.274,-3.293,-6.202,-1.202,0.515,2,14,0,0.198,0,0,0.353,0.6103,0,22.165,0.480,-6.107,-1.107,0.735,2,14,0,0.199,0,0,0.140,0.6227,0,17.027,0.998,-5.116,-0.116,0.285,2,14,0,0.194,0,0,0.478,0.5785,0,2.528,1.138,0,0,0.239,20.000,0.000,0.000,0.000
62.0,18.549,-0.550,-4.931,0.069,0.300,2,14,0,0.197,0,0,0.716,0.5474,0,18.853,2.801,-5.953,-0.953,0.395,2,14,0,0.225,0,0,0.710,0.6023,0,19.907,-3.365,-6.199,-1.199,0.277,2,14,0,0.244,0,0,0.720,0.6103,0,21.539,0.544,-6.142,-1.142,0.527,2,14,0,0.293,0,0,0.759,0.6227,0,16.864,0.971,-5.163,-0.163,0.031,2,14,0,0.167,0,0,0.645,0.5785,0,2.282,1.559,0,0,0.293,20.000,0.000,0.000,0.000
63.0,18.444,-0.550,-4.977,0.023,0.017,2,14,0,0.196,0,0,0.831,0.5474,0,18.589,2.714,-5.965,-0.965,0.143,2,14,0,0.240,0,0,0.981,0.6023,0,19.869,-3.422,-6.116,-1.116,0.030,2,14,0,0.389,0,0,0.768,0.6103,0,21.170,0.527,-6.155,-1.155,0.264,2,14,0,0.236,0,0,1.126,0.6227,0,17.026,0.960,-5.136,-0.136,0.208,2,14,0,0.162,0,0,0.492,0.5785,0,2.078,1.905,0,0,0.389,20.000,0.000,0.000,0.000
64.0,18.636,-0.594,-5.008,-0.008,0.275,2,14,0,0.173,0,0,0.649,0.5474,0,18.580,2.689,-5.925,-0.925,0.150,2,14,0,0.222,0,0,0.996,0.6023,0,20.117,-3.484,-6.175,-1.175,0.287,2,14,0,0.166,0,0,0.541,0.6103,0,21.132,0.520,-6.141,-1.141,0.040,2,14,0,0.202,0,0,1.165,0.6227,0,17.291,0.960,-5.129,-0.129,0.283,2,14,0,0.169,0,0,0.235,0.5785,0,2.059,1.938,0,0,0.222,20.000,0.000,0.000,0.000
65.0,18.976,-0.597,-5.018,-0.018,0.388,2,14,0,0.174,0,0,0.315,0.5474,0,18.931,2.690,-5.906,-0.906,0.446,2,14,0,0.212,0,0,0.654,0.6023,0,20.418,-3.445,-6.201,-1.201,0.359,2,14,0,0.165,0,0,0.249,0.6103,0,21.310,0.543,-6.171,-1.171,0.345,2,14,0,0.221,0,0,0.987,0.6227,0,17.546,1.029,-5.113,-0.113,0.242,2,14,0,0.165,0,0,0.040,0.5785,0,2.167,1.775,0,0,0.221,20.000,0.000,0.000,0.000
66.0,19.316,-0.519,-4.981,0.019,0.337,2,14,0,0.174,0,0,0.039,0.5474,0,19.390,2.680,-5.940,-0.940,0.504,2,14,0,0.210,0,0,0.254,0.6023,0,20.701,-3.437,-6.270,-1.270,0.296,2,14,0,0.164,0,0,0.132,0.6103,0,21.868,0.517,-6.130,-1.130,0.585,2,14,0,0.215,0,0,0.435,0.6227,0,17.703,1.055,-5.199,-0.199,0.120,2,14,0,0.164,0,0,0.195,0.5785,0,2.264,1.268,0,0,0.215,20.000,0.000,0.000,0.000
67.0,19.532,-0.489,-4.927,0.073,0.175,2,14,0,0.144,0,0,0.258,0.5474,0,19.843,2.776,-5.969,-0.969,0.388,2,14,0,0.195,0,0,0.296,0.6023,0,20.844,-3.336,-6.256,-1.256,0.169,2,14,0,0.205,0,0,0.212,0.6103,0,22.400,0.488,-6.120,-1.120,0.508,2,14,0,0.190,0,0,0.115,0.6227,0,17.685,1.033,-5.112,-0.112,0.027,2,14,0,0.199,0,0,0.180,0.5785,0,2.400,1.239,0,0,0.205,20.000,0.000,0.000,0.000
68.0,19.669,-0.504,-4.987,0.013,0.013,2,14,0,0.146,0,0,0.395,0.5474,0,20.053,2.883,-5.963,-0.963,0.155,2,14,0,0.175,0,0,0.491,0.6023,0,20.902,-3.206,-6.166,-1.166,0.075,2,14,0,0.222,0,0,0.297,0.6103,0,22.715,0.516,-6.213,-1.213,0.268,2,14,0,0.207,0,0,0.416,0.6227,0,17.657,1.035,-5.129,-0.129,0.086,2,14,0,0.168,0,0,0.152,0.5785,0,2.538,1.225,0,0,0.222,20.000,0.000,0.000,0.000
69.0,19.586,-0.498,-5.042,-0.042,0.150,2,14,0,0.145,0,0,0.316,0.5474,0,20.020,3.028,-5.954,-0.954,0.148,2,14,0,0.171,0,0,0.487,0.6023,0,20.817,-3.212,-6.190,-1.190,0.118,2,14,0,0.163,0,0,0.221,0.6103,0,22.840,0.566,-6.179,-1.179,0.033,2,14,0,0.185,0,0,0.544,0.6227,0,17.579,1.072,-5.166,-0.166,0.110,2,14,0,0.135,0,0,0.078,0.5785,0,2.551,1.218,0,0,0.185,20.000,0.000,0.000,0.000
70.0,19.417,-0.524,-5.045,-0.045,0.224,2,14,0,0.178,0,0,0.143,0.5474,0,19.825,3.131,-5.917,-0.917,0.253,2,14,0,0.211,0,0,0.377,0.6023,0,20.657,-3.197,-6.162,-1.162,0.154,2,14,0,0.168,0,0,0.131,0.6103,0,22.680,0.616,-6.174,-1.174,0.228,2,14,0,0.203,0,0,0.393,0.6227,0,17.472,1.113,-5.113,-0.113,0.097,2,14,0,0.138,0,0,0.073,0.5785,0,2.543,1.209,0,0,0.211,20.000,0.000,0.000,0.000
71.0,19.177,-0.586,-5.053,-0.053,0.193,2,14,0,0.173,0,0,0.105,0.5474,0,19.530,3.109,-5.960,-0.960,0.281,2,14,0,0.178,0,0,0.247,0.6023,0,20.496,-3.267,-6.166,-1.166,0.128,2,14,0,0.150,0,0,0.146,0.6103,0,22.418,0.652,-6.155,-1.155,0.287,2,14,0,0.201,0,0,0.165,0.6227,0,17.414,1.168,-5.157,-0.157,0.052,2,14,0,0.173,0,0,0.151,0.5785,0,2.489,1.239,0,0,0.201,20.000,0.000,0.000,0.000
72.0,18.994,-0.532,-5.067,-0.067,0.097,2,14,0,0.224,0,0,0.276,0.5474,0,19.266,2.994,-5.919,-0.919,0.217,2,14,0,0.172,0,0,0.322,0.6023,0,20.502,-3.323,-6.195,-1.195,0.065,2,14,0,0.166,0,0,0.127,0.6103,0,22.096,0.638,-6.104,-1.104,0.248,2,14,0,0.167,0,0,0.222,0.6227,0,17.368,1.147,-5.165,-0.165,0.057,2,14,0,0.168,0,0,0.170,0.5785,0,2.340,1.205,0,0,0.224,20.000,0.000,0.000,0.000
73.0,18.911,-0.470,-5.045,-0.045,0.067,2,14,0,0.253,0,0,0.370,0.5474,0,19.276,2.851,-5.983,-0.983,0.142,2,14,0,0.175,0,0,0.285,0.6023,0,20.498,-3.433,-6.193,-1.193,0.062,2,14,0,0.168,0,0,0.170,0.6103,0,21.943,0.542,-6.123,-1.123,0.103,2,14,0,0.226,0,0,0.354,0.6227,0,17.435,1.083,-5.146,-0.146,0.093,2,14,0,0.169,0,0,0.082,0.5785,0,2.144,1.188,0,0,0.253,20.000,0.000,0.000,0.000
74.0,19.081,-0.533,-4.969,0.031,0.179,2,14,0,0.172,0,0,0.195,0.5474,0,19.364,2.773,-5.992,-0.992,0.144,2,14,0,0.179,0,0,0.217,0.6023,0,20.574,-3.460,-6.125,-1.125,0.079,2,14,0,0.165,0,0,0.147,0.6103,0,21.977,0.466,-6.121,-1.121,0.106,2,14,0,0.206,0,0,0.329,0.6227,0,17.523,1.053,-5.143,-0.143,0.082,2,14,0,0.167,0,0,0.015,0.5785,0,2.230,1.176,0,0,0.206,20.000,0.000,0.000,0.000
75.0,19.287,-0.567,-4.939,0.061,0.188,2,14,0,0.174,0,0,0.032,0.5474,0,19.574,2.750,-5.996,-0.996,0.160,2,14,0,0.211,0,0,0.115,0.6023,0,20.620,-3.395,-6.199,-1.199,0.091,2,14,0,0.135,0,0,0.071,0.6103,0,22.111,0.466,-6.142,-1.142,0.187,2,14,0,0.206,0,0,0.201,0.6227,0,17.525,1.008,-5.189,-0.189,0.037,2,14,0,0.168,0,0,0.044,0.5785,0,2.376,1.137,0,0,0.211,20.000,0.000,0.000,0.000
76.0,19.405,-0.566,-5.005,-0.005,0.100,2,14,0,0.170,0,0,0.134,0.5474,0,19.671,2.724,-5.946,-0.946,0.090,2,14,0,0.176,0,0,0.179,0.6023,0,20.702,-3.305,-6.217,-1.217,0.082,2,14,0,0.139,0,0,0.074,0.6103,0,22.339,0.472,-6.117,-1.117,0.187,2,14,0,0.206,0,0,0.080,0.6227,0,17.437,1.003,-5.155,-0.155,0.005,2,14,0,0.160,0,0,0.080,0.5785,0,2.521,1.095,0,0,0.206,20.000,0.000,0.000,0.000
77.0,19.438,-0.578,-5.013,-0.013,0.014,2,14,0,0.147,0,0,0.168,0.5474,0,19.622,2.730,-5.946,-0.946,0.072,2,14,0,0.206,0,0,0.147,0.6023,0,20.729,-3.258,-6.212,-1.212,0.034,2,14,0,0.139,0,0,0.120,0.6103,0,22.486,0.493,-6.162,-1.162,0.113,2,14,0,0.171,0,0,0.195,0.6227,0,17.394,1.004,-5.076,-0.076,0.029,2,14,0,0.141,0,0,0.120,0.5785,0,2.585,1.079,0,0,0.206,20.000,0.000,0.000,0.000
78.0,19.440,-0.619,-5.048,-0.048,0.067,2,14,0,0.148,0,0,0.187,0.5474,0,19.607,2.838,-5.980,-0.980,0.104,2,14,0,0.174,0,0,0.054,0.6023,0,20.670,-3.212,-6.210,-1.210,0.046,2,14,0,0.217,0,0,0.121,0.6103,0,22.519,0.571,-6.172,-1.172,0.057,2,14,0,0.176,0,0,0.224,0.6227,0,17.475,0.987,-5.119,-0.119,0.077,2,14,0,0.163,0,0,0.068,0.5785,0,2.539,1.095,0,0,0.217,20.000,0.000,0.000,0.000
79.0,19.345,-0.573,-4.995,0.005,0.115,2,14,0,0.146,0,0,0.082,0.5474,0,19.533,2.942,-5.936,-0.936,0.076,2,14,0,0.180,0,0,0.082,0.6023,0,20.637,-3.267,-6.210,-1.210,0.055,2,14,0,0.166,0,0,0.059,0.6103,0,22.523,0.565,-6.206,-1.206,0.093,2,14,0,0.144,0,0,0.227,0.6227,0,17.608,0.944,-5.160,-0.160,0.072,2,14,0,0.168,0,0,0.145,0.5785,0,2.312,1.123,0,0,0.180,20.000,0.000,0.000,0.000
80.0,19.293,-0.513,-5.017,-0.017,0.094,2,14,0,0.185,0,0,0.029,0.5474,0,19.533,2.985,-5.907,-0.907,0.010,2,14,0,0.145,0,0,0.124,0.6023,0,20.571,-3.331,-6.257,-1.257,0.061,2,14,0,0.175,0,0,0.057,0.6103,0,22.407,0.548,-6.174,-1.174,0.143,2,14,0,0.146,0,0,0.111,0.6227,0,17.650,0.933,-5.094,-0.094,0.053,2,14,0,0.139,0,0,0.183,0.5785,0,2.191,1.137,0,0,0.185,20.000,0.000,0.000,0.000
81.0,19.208,-0.458,-5.012,-0.012,0.065,2,14,0,0.178,0,0,0.101,0.5474,0,19.520,2.951,-5.913,-0.913,0.045,2,14,0,0.174,0,0,0.097,0.6023,0,20.561,-3.391,-6.219,-1.219,0.032,2,14,0,0.142,0,0,0.095,0.6103,0,22.246,0.518,-6.187,-1.187,0.133,2,14,0,0.169,0,0,0.054,0.6227,0,17.656,1.039,-5.127,-0.127,0.104,2,14,0,0.167,0,0,0.150,0.5785,0,2.159,1.229,0,0,0.178,20.000,0.000,0.000,0.000
82.0,19.164,-0.463,-4.999,0.001,0.016,2,14,0,0.149,0,0,0.134,0.5474,0,19.514,2.849,-5.944,-0.944,0.065,2,14,0,0.148,0,0,0.049,0.6023,0,20.573,-3.387,-6.189,-1.189,0.027,2,14,0,0.143,0,0,0.084,0.6103,0,22.054,0.546,-6.200,-1.200,0.070,2,14,0,0.142,0,0,0.243,0.6227,0,17.522,1.127,-5.156,-0.156,0.116,2,14,0,0.168,0,0,0.081,0.5785,0,2.291,1.242,0,0,0.168,20.000,0.000,0.000,0.000
83.0,19.230,-0.514,-5.001,-0.001,0.059,2,14,0,0.150,0,0,0.050,0.5474,0,19.587,2.771,-5.969,-0.969,0.051,2,14,0,0.186,0,0,0.096,0.6023,0,20.572,-3.366,-6.215,-1.215,0.039,2,14,0,0.141,0,0,0.071,0.6103,0,22.080,0.524,-6.116,-1.116,0.058,2,14,0,0.174,0,0,0.218,0.6227,0,17.414,1.118,-5.249,-0.249,0.077,2,14,0,0.183,0,0,0.115,0.5785,0,2.454,1.192,0,0,0.186,20.000,0.000,0.000,0.000
84.0,19.205,-0.509,-5.027,-0.027,0.042,2,14,0,0.146,0,0,0.074,0.5474,0,19.617,2.753,-5.965,-0.965,0.019,2,14,0,0.144,0,0,0.125,0.6023,0,20.585,-3.298,-6.164,-1.164,0.055,2,14,0,0.175,0,0,0.053,0.6103,0,22.123,0.503,-6.136,-1.136,0.122,2,14,0,0.218,0,0,0.178,0.6227,0,17.363,1.167,-5.170,-0.170,0.024,2,14,0,0.168,0,0,0.186,0.5785,0,2.494,1.222,0,0,0.218,20.000,0.000,0.000,0.000
85.0,19.262,-0.525,-5.053,-0.053,0.058,2,14,0,0.183,0,0,0.016,0.5474,0,19.614,2.831,-5.981,-0.981,0.068,2,14,0,0.182,0,0,0.064,0.6023,0,20.690,-3.279,-6.176,-1.176,0.049,2,14,0,0.333,0,0,0.076,0.6103,0,22.208,0.554,-6.147,-1.147,0.142,2,14,0,0.172,0,0,0.093,0.6227,0,17.399,1.168,-5.186,-0.186,0.075,2,14,0,0.170,0,0,0.164,0.5785,0,2.521,1.234,0,0,0.333,20.000,0.000,0.000,0.000
86.0,19.264,-0.542,-4.987,0.013,0.045,2,14,0,0.172,0,0,0.012,0.5474,0,19.558,2.893,-5.939,-0.939,0.072,2,14,0,0.174,0,0,0.029,0.6023,0,20.744,-3.286,-6.174,-1.174,0.018,2,14,0,0.169,0,0,0.121,0.6103,0,22.372,0.566,-6.142,-1.142,0.120,2,14,0,0.206,0,0,0.079,0.6227,0,17.454,1.066,-5.129,-0.129,0.106,2,14,0,0.170,0,0,0.058,0.5785,0,2.425,1.159,0,0,0.206,20.000,0.000,0.000,0.000
87.0,19.291,-0.561,-5.004,-0.004,0.024,2,14,0,0.188,0,0,0.032,0.5474,0,19.524,2.987,-5.942,-0.942,0.030,2,14,0,0.134,0,0,0.128,0.6023,0,20.676,-3.310,-6.190,-1.190,0.058,2,14,0,0.164,0,0,0.050,0.6103,0,22.467,0.580,-6.085,-1.085,0.051,2,14,0,0.151,0,0,0.173,0.6227,0,17.557,0.949,-5.088,-0.088,0.086,2,14,0,0.166,0,0,0.110,0.5785,0,2.301,1.100,0,0,0.188,20.000,0.000,0.000,0.000
88.0,19.325,-0.572,-4.993,0.007,0.021,2,14,0,0.172,0,0,0.061,0.5474,0,19.555,2.934,-5.934,-0.934,0.043,2,14,0,0.167,0,0,0.070,0.6023,0,20.636,-3.291,-6.174,-1.174,0.052,2,14,0,0.140,0,0,0.036,0.6103,0,22.454,0.608,-6.142,-1.142,0.048,2,14,0,0.178,0,0,0.171,0.6227,0,17.666,0.931,-5.128,-0.128,0.029,2,14,0,0.167,0,0,0.196,0.5785,0,2.242,1.144,0,0,0.178,20.000,0.000,0.000,0.000
89.0,19.293,-0.511,-4.958,0.042,0.026,2,14,0,0.152,0,0,0.031,0.5474,0,19.570,2.886,-5.951,-0.951,0.055,2,14,0,0.175,0,0,0.024,0.6023,0,20.599,-3.328,-6.238,-1.238,0.043,2,14,0,0.144,0,0,0.031,0.6103,0,22.465,0.604,-6.112,-1.112,0.089,2,14,0,0.169,0,0,0.180,0.6227,0,17.673,0.947,-5.114,-0.114,0.068,2,14,0,0.197,0,0,0.196,0.5785,0,2.186,1.162,0,0,0.197,20.000,0.000,0.000,0.000
90.0,19.294,-0.505,-5.048,-0.048,0.011,2,14,0,0.144,0,0,0.036,0.5474,0,19.556,2.807,-6.013,-1.013,0.046,2,14,0,0.148,0,0,0.057,0.6023,0,20.559,-3.316,-6.220,-1.220,0.023,2,14,0,0.169,0,0,0.070,0.6103,0,22.361,0.550,-6.122,-1.122,0.125,2,14,0,0.170,0,0,0.065,0.6227,0,17.538,0.998,-5.056,-0.056,0.114,2,14,0,0.163,0,0,0.063,0.5785,0,2.311,1.133,0,0,0.170,20.000,0.000,0.000,0.000
91.0,19.340,-0.531,-4.972,0.028,0.014,2,14,0,0.183,0,0,0.064,0.5474,0,19.536,2.816,-5.963,-0.963,0.008,2,14,0,0.210,0,0,0.055,0.6023,0,20.599,-3.346,-6.186,-1.186,0.019,2,14,0,0.175,0,0,0.037,0.6103,0,22.221,0.598,-6.171,-1.171,0.101,2,14,0,0.173,0,0,0.095,0.6227,0,17.376,1.078,-5.051,-0.051,0.096,2,14,0,0.205,0,0,0.130,0.5785,0,2.539,1.141,0,0,0.210,20.000,0.000,0.000,0.000
92.0,19.363,-0.597,-5.002,-0.002,0.042,2,14,0,0.150,0,0,0.110,0.5474,0,19.543,2.834,-6.018,-1.018,0.025,2,14,0,0.167,0,0,0.036,0.6023,0,20.605,-3.423,-6.200,-1.200,0.019,2,14,0,0.143,0,0,0.100,0.6103,0,22.121,0.588,-6.219,-1.219,0.047,2,14,0,0.151,0,0,0.183,0.6227,0,17.374,1.126,-5.150,-0.150,0.030,2,14,0,0.169,0,0,0.156,0.5785,0,2.635,1.186,0,0,0.169,20.000,0.000,0.000,0.000
93.0,19.222,-0.593,-4.983,0.017,0.076,2,14,0,0.179,0,0,0.078,0.5474,0,19.554,2.836,-5.950,-0.950,0.028,2,14,0,0.173,0,0,0.029,0.6023,0,20.649,-3.362,-6.171,-1.171,0.048,2,14,0,0.203,0,0,0.042,0.6103,0,22.126,0.528,-6.161,-1.161,0.064,2,14,0,0.140,0,0,0.172,0.6227,0,17.483,1.119,-5.136,-0.136,0.070,2,14,0,0.165,0,0,0.076,0.5785,0,2.446,1.219,0,0,0.203,20.000,0.000,0.000,0.000
94.0,19.122,-0.610,-5.055,-0.055,0.043,2,14,0,0.173,0,0,0.168,0.5474,0,19.617,2.870,-5.972,-0.972,0.031,2,14,0,0.181,0,0,0.057,0.6023,0,20.696,-3.328,-6.199,-1.199,0.043,2,14,0,0.170,0,0,0.067,0.6103,0,22.205,0.426,-6.193,-1.193,0.090,2,14,0,0.154,0,0,0.146,0.6227,0,17.536,1.053,-5.197,-0.197,0.066,2,14,0,0.139,0,0,0.029,0.5785,0,2.303,1.182,0,0,0.181,20.000,0.000,0.000,0.000
