t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
28.0,0.302,-0.117,-4.968,0.032,0.061,2,14,0,0.197,0,0,0.041,0.0882,0,-0.158,3.141,-4.723,0.277,0.037,2,14,0,0.158,0,0,0.019,0.9456,0,-0.411,-2.810,-4.298,0.702,0.021,2,14,0,0.239,0,0,0.027,0.9414,0,3.074,-0.047,-4.757,0.243,0.053,2,14,0,0.198,0,0,0.043,0.9424,0,-2.924,0.203,-5.156,-0.156,0.073,2,14,0,0.187,0,0,0.051,0.9358,0,2.781,0.452,0,0,0.239,0.000,0.000,0.000,0.000
29.0,0.313,-0.137,-5.050,-0.050,0.049,2,14,0,0.162,0,0,0.030,0.0882,0,-0.125,3.132,-4.696,0.304,0.011,2,14,0,0.164,0,0,0.021,0.9456,0,-0.434,-2.778,-4.354,0.646,0.036,2,14,0,0.232,0,0,0.036,0.9414,0,3.040,-0.095,-4.755,0.245,0.009,2,14,0,0.196,0,0,0.027,0.9424,0,-2.930,0.185,-5.110,-0.110,0.051,2,14,0,0.157,0,0,0.047,0.9358,0,2.743,0.487,0,0,0.232,0.000,0.000,0.000,0.000
30.0,0.309,-0.153,-5.041,-0.041,0.043,2,14,0,0.196,0,0,0.021,0.0882,0,-0.139,3.139,-4.704,0.296,0.023,2,14,0,0.191,0,0,0.010,0.9456,0,-0.450,-2.842,-4.400,0.600,0.048,2,14,0,0.234,0,0,0.032,0.9414,0,3.017,-0.104,-4.731,0.269,0.075,2,14,0,0.196,0,0,0.051,0.9424,0,-2.874,0.229,-5.151,-0.151,0.057,2,14,0,0.153,0,0,0.059,0.9358,0,2.726,0.477,0,0,0.234,0.000,0.000,0.000,0.000
31.0,0.283,-0.171,-5.016,-0.016,0.033,2,14,0,0.166,0,0,0.016,0.0882,0,-0.144,3.143,-4.695,0.305,0.020,2,14,0,0.193,0,0,0.006,0.9456,0,-0.430,-2.824,-4.384,0.616,0.031,2,14,0,0.194,0,0,0.012,0.9414,0,3.060,-0.061,-4.791,0.209,0.019,2,14,0,0.163,0,0,0.028,0.9424,0,-2.889,0.171,-5.168,-0.168,0.033,2,14,0,0.156,0,0,0.004,0.9358,0,2.789,0.465,0,0,0.194,0.000,0.000,0.000,0.000
32.0,0.279,-0.166,-4.970,0.030,0.039,2,14,0,0.166,0,0,0.014,0.0882,0,-0.125,3.146,-4.679,0.321,0.010,2,14,0,0.193,0,0,0.016,0.9456,0,-0.413,-2.819,-4.351,0.649,0.027,2,14,0,0.192,0,0,0.024,0.9414,0,3.082,-0.066,-4.713,0.287,0.021,2,14,0,0.159,0,0,0.028,0.9424,0,-2.938,0.169,-5.128,-0.128,0.059,2,14,0,0.193,0,0,0.054,0.9358,0,2.811,0.451,0,0,0.193,0.000,0.000,0.000,0.000
33.0,0.314,-0.190,-5.007,-0.007,0.031,2,14,0,0.199,0,0,0.042,0.0882,0,-0.152,3.132,-4.703,0.297,0.015,2,14,0,0.157,0,0,0.019,0.9456,0,-0.428,-2.803,-4.319,0.681,0.031,2,14,0,0.227,0,0,0.015,0.9414,0,3.073,-0.125,-4.736,0.264,0.039,2,14,0,0.205,0,0,0.037,0.9424,0,-2.888,0.161,-5.039,-0.039,0.026,2,14,0,0.190,0,0,0.011,0.9358,0,2.773,0.471,0,0,0.227,0.000,0.000,0.000,0.000
34.0,0.275,-0.163,-4.980,0.020,0.021,2,14,0,0.194,0,0,0.015,0.0882,0,-0.131,3.152,-4.732,0.268,0.019,2,14,0,0.189,0,0,0.009,0.9456,0,-0.421,-2.822,-4.304,0.696,0.026,2,14,0,0.234,0,0,0.016,0.9414,0,3.074,-0.118,-4.755,0.245,0.051,2,14,0,0.163,0,0,0.031,0.9424,0,-2.848,0.182,-5.106,-0.106,0.017,2,14,0,0.157,0,0,0.038,0.9358,0,2.808,0.457,0,0,0.234,0.000,0.000,0.000,0.000
35.0,0.281,-0.143,-5.032,-0.032,0.063,2,14,0,0.196,0,0,0.011,0.0882,0,-0.175,3.145,-4.681,0.319,0.076,2,14,0,0.189,0,0,0.042,0.9456,0,-0.384,-2.825,-4.321,0.679,0.125,2,14,0,0.227,0,0,0.063,0.9414,0,3.033,-0.068,-4.664,0.336,0.075,2,14,0,0.194,0,0,0.032,0.9424,0,-2.829,0.190,-5.075,-0.075,0.069,2,14,0,0.194,0,0,0.056,0.9358,0,2.778,0.414,0,0,0.227,-0.000,0.021,-0.000,0.092
36.0,0.271,0.067,-5.025,-0.025,0.294,2,14,0,0.203,0,0,0.020,0.1155,0,-0.127,3.367,-4.739,0.261,0.294,2,14,0,0.194,0,0,0.018,0.9456,0,-0.477,-2.621,-4.336,0.664,0.314,2,14,0,0.269,0,0,0.042,0.9414,0,3.057,0.105,-4.663,0.337,0.315,2,14,0,0.204,0,0,0.021,0.9424,0,-2.859,0.376,-5.104,-0.104,0.323,2,14,0,0.197,0,0,0.029,0.9358,0,2.809,0.503,0,0,0.269,-0.002,0.213,-0.006,0.292
37.0,0.299,0.437,-4.989,0.011,0.511,2,14,0,0.198,0,0,0.029,0.2110,0,-0.139,3.768,-4.754,0.246,0.467,2,14,0,0.193,0,0,0.027,0.9456,0,-0.426,-2.232,-4.379,0.621,0.494,2,14,0,0.167,0,0,0.035,0.9414,0,3.098,0.492,-4.724,0.276,0.535,2,14,0,0.192,0,0,0.056,0.9424,0,-2.906,0.760,-5.096,-0.096,0.498,2,14,0,0.190,0,0,0.014,0.9358,0,2.812,0.440,0,0,0.198,-0.018,0.605,-0.030,0.491
38.0,0.227,1.046,-4.996,0.004,0.672,2,14,0,0.202,0,0,0.013,0.2660,0,-0.182,4.381,-4.721,0.279,0.697,2,14,0,0.194,0,0,0.048,0.9456,0,-0.497,-1.646,-4.347,0.653,0.738,2,14,0,0.234,0,0,0.027,0.9414,0,2.963,1.131,-4.677,0.323,0.670,2,14,0,0.201,0,0,0.051,0.9424,0,-2.992,1.344,-5.113,-0.113,0.712,2,14,0,0.262,0,0,0.039,0.9358,0,2.756,0.455,0,0,0.262,-0.072,1.194,-0.083,0.687
39.0,0.099,1.864,-4.990,0.010,0.857,2,14,0,0.195,0,0,0.050,0.3075,0,-0.343,5.146,-4.677,0.323,0.861,2,14,0,0.188,0,0,0.026,0.9456,0,-0.593,-0.846,-4.394,0.606,0.899,2,14,0,0.193,0,0,0.041,0.9414,0,2.946,1.938,-4.762,0.238,0.875,2,14,0,0.196,0,0,0.090,0.9424,0,-3.109,2.127,-5.078,-0.078,0.895,2,14,0,0.188,0,0,0.031,0.9358,0,2.856,0.434,0,0,0.196,-0.197,1.976,-0.176,0.874
40.0,-0.089,2.774,-4.960,0.040,1.014,2,14,0,0.239,0,0,0.058,0.3720,0,-0.578,6.015,-4.743,0.257,1.039,2,14,0,0.191,0,0,0.053,0.9456,0,-0.855,0.174,-4.410,0.590,1.015,2,14,0,0.203,0,0,0.074,0.9414,0,2.687,2.895,-4.789,0.211,0.962,2,14,0,0.194,0,0,0.087,0.9424,0,-3.309,3.111,-5.055,-0.055,1.037,2,14,0,0.233,0,0,0.028,0.9358,0,2.766,0.493,0,0,0.239,-0.435,2.917,-0.292,0.957
41.0,-0.492,3.748,-4.978,0.022,0.978,2,14,0,0.200,0,0,0.052,0.3720,0,-0.893,7.029,-4.673,0.327,1.040,2,14,0,0.195,0,0,0.033,0.9456,0,-1.234,1.064,-4.374,0.626,0.976,2,14,0,0.197,0,0,0.034,0.9414,0,2.257,3.776,-4.765,0.235,0.981,2,14,0,0.198,0,0,0.032,0.9424,0,-3.627,4.038,-5.101,-0.101,0.990,2,14,0,0.234,0,0,0.033,0.9358,0,2.758,0.504,0,0,0.234,-0.774,3.857,-0.386,0.923
42.0,-0.941,4.620,-5.013,-0.013,0.953,2,14,0,0.242,0,0,0.035,0.3720,0,-1.407,7.947,-4.681,0.319,0.972,2,14,0,0.191,0,0,0.066,0.9456,0,-1.682,1.968,-4.390,0.610,0.971,2,14,0,0.196,0,0,0.044,0.9414,0,1.820,4.703,-4.727,0.273,0.973,2,14,0,0.201,0,0,0.052,0.9424,0,-4.092,4.945,-5.128,-0.128,0.996,2,14,0,0.188,0,0,0.020,0.9358,0,2.777,0.520,0,0,0.242,-1.205,4.759,-0.476,0.879
43.0,-1.466,5.479,-4.993,0.007,0.977,2,14,0,0.191,0,0,0.037,0.3720,0,-1.960,8.746,-4.700,0.300,0.974,2,14,0,0.233,0,0,0.098,0.9456,0,-2.156,2.836,-4.362,0.638,0.973,2,14,0,0.194,0,0,0.040,0.9414,0,1.323,5.495,-4.697,0.303,1.011,2,14,0,0.208,0,0,0.039,0.9424,0,-4.612,5.800,-5.101,-0.101,0.996,2,14,0,0.191,0,0,0.021,0.9358,0,2.803,0.486,0,0,0.233,-1.724,5.613,-0.561,0.828
44.0,-2.054,6.245,-5.019,-0.019,0.974,2,14,0,0.193,0,0,0.023,0.3720,0,-2.518,9.530,-4.702,0.298,0.982,2,14,0,0.194,0,0,0.060,0.9456,0,-2.821,3.608,-4.304,0.696,0.957,2,14,0,0.203,0,0,0.057,0.9414,0,0.726,6.322,-4.661,0.339,0.981,2,14,0,0.193,0,0,0.013,0.9424,0,-5.225,6.593,-5.078,-0.078,0.996,2,14,0,0.198,0,0,0.021,0.9358,0,2.805,0.533,0,0,0.203,-2.326,6.412,-0.641,0.767
45.0,-2.719,6.987,-5.040,-0.040,1.029,2,14,0,0.199,0,0,0.007,0.3720,0,-3.116,10.256,-4.775,0.225,1.056,2,14,0,0.196,0,0,0.044,0.9456,0,-3.459,4.339,-4.316,0.684,0.970,2,14,0,0.201,0,0,0.023,0.9414,0,0.118,7.057,-4.709,0.291,1.011,2,14,0,0.199,0,0,0.057,0.9424,0,-5.906,7.348,-5.100,-0.100,0.949,2,14,0,0.229,0,0,0.040,0.9358,0,2.843,0.494,0,0,0.229,-3.004,7.146,-0.715,0.700
46.0,-3.474,7.673,-5.049,-0.049,0.990,2,14,0,0.196,0,0,0.027,0.3720,0,-3.874,10.973,-4.762,0.238,1.029,2,14,0,0.232,0,0,0.027,0.9456,0,-4.252,4.979,-4.334,0.666,0.994,2,14,0,0.232,0,0,0.062,0.9414,0,-0.684,7.742,-4.797,0.203,1.016,2,14,0,0.195,0,0,0.022,0.9424,0,-6.641,8.037,-5.130,-0.130,0.969,2,14,0,0.194,0,0,0.061,0.9358,0,2.802,0.528,0,0,0.232,-3.753,7.808,-0.781,0.625
47.0,-4.359,8.247,-4.980,0.020,0.944,2,14,0,0.192,0,0,0.088,0.3720,0,-4.696,11.560,-4.678,0.322,1.002,2,14,0,0.254,0,0,0.023,0.9456,0,-5.044,5.573,-4.280,0.720,0.949,2,14,0,0.158,0,0,0.048,0.9414,0,-1.502,8.323,-4.719,0.281,1.000,2,14,0,0.268,0,0,0.036,0.9424,0,-7.389,8.608,-5.103,-0.103,1.022,2,14,0,0.189,0,0,0.074,0.9358,0,2.849,0.513,0,0,0.268,-4.563,8.393,-0.839,0.544
48.0,-5.151,8.726,-4.932,0.068,0.965,2,14,0,0.202,0,0,0.020,0.3720,0,-5.582,12.035,-4.692,0.308,1.009,2,14,0,0.192,0,0,0.011,0.9456,0,-5.828,6.075,-4.335,0.665,1.004,2,14,0,0.225,0,0,0.037,0.9414,0,-2.387,8.801,-4.741,0.259,0.967,2,14,0,0.201,0,0,0.025,0.9424,0,-8.326,9.060,-5.059,-0.059,1.010,2,14,0,0.197,0,0,0.017,0.9358,0,2.771,0.439,0,0,0.225,-5.428,8.894,-0.889,0.457
49.0,-6.080,9.131,-4.959,0.041,0.987,2,14,0,0.199,0,0,0.038,0.3720,0,-6.505,12.441,-4.718,0.282,0.960,2,14,0,0.241,0,0,0.031,0.9456,0,-6.710,6.524,-4.379,0.621,1.029,2,14,0,0.192,0,0,0.073,0.9414,0,-3.331,9.243,-4.768,0.232,0.941,2,14,0,0.273,0,0,0.064,0.9424,0,-9.258,9.457,-5.155,-0.155,0.954,2,14,0,0.229,0,0,0.044,0.9358,0,2.744,0.430,0,0,0.273,-6.339,9.306,-0.931,0.366
50.0,-7.052,9.515,-4.984,0.016,0.938,2,14,0,0.199,0,0,0.078,0.3720,0,-7.438,12.784,-4.700,0.300,0.998,2,14,0,0.302,0,0,0.018,0.9456,0,-7.719,6.803,-4.354,0.646,1.015,2,14,0,0.201,0,0,0.011,0.9414,0,-4.236,9.536,-4.736,0.264,0.987,2,14,0,0.246,0,0,0.015,0.9424,0,-10.162,9.757,-5.128,-0.128,1.006,2,14,0,0.230,0,0,0.037,0.9358,0,2.827,0.467,0,0,0.302,-7.286,9.625,-0.962,0.271
51.0,-7.977,9.678,-4.955,0.045,0.974,2,14,0,0.237,0,0,0.015,0.3720,0,-8.404,13.026,-4.699,0.301,0.989,2,14,0,0.406,0,0,0.032,0.9456,0,-8.707,7.052,-4.345,0.655,1.013,2,14,0,0.195,0,0,0.021,0.9414,0,-5.229,9.756,-4.800,0.200,0.945,2,14,0,0.202,0,0,0.034,0.9424,0,-11.189,9.975,-5.049,-0.049,1.006,2,14,0,0.193,0,0,0.062,0.9358,0,2.753,0.491,0,0,0.406,-8.261,9.848,-0.985,0.174
52.0,-9.005,9.780,-4.951,0.049,0.981,2,14,0,0.201,0,0,0.056,0.3720,0,-9.377,13.092,-4.692,0.308,1.048,2,14,0,0.195,0,0,0.036,0.9456,0,-9.729,7.150,-4.405,0.595,0.986,2,14,0,0.208,0,0,0.036,0.9414,0,-6.168,9.926,-4.736,0.264,1.004,2,14,0,0.209,0,0,0.047,0.9424,0,-12.199,10.138,-5.123,-0.123,0.929,2,14,0,0.193,0,0,0.067,0.9358,0,2.782,0.508,0,0,0.209,-9.253,9.972,-0.997,0.075
53.0,-9.952,9.808,-5.012,-0.012,0.990,2,14,0,0.196,0,0,0.032,0.3720,0,-10.373,13.130,-4.751,0.249,1.041,2,14,0,0.193,0,0,0.023,0.9456,0,-10.684,7.180,-4.368,0.632,0.964,2,14,0,0.196,0,0,0.004,0.9414,0,-7.145,9.935,-4.700,0.300,1.038,2,14,0,0.199,0,0,0.050,0.9424,0,-13.150,10.112,-5.123,-0.123,0.990,2,14,0,0.191,0,0,0.059,0.9358,0,2.803,0.469,0,0,0.199,-10.252,9.997,-1.000,-0.025
54.0,-10.926,9.807,-5.095,-0.095,1.042,2,14,0,0.197,0,0,0.050,0.3720,0,-11.433,13.050,-4.702,0.298,0.940,2,14,0,0.191,0,0,0.044,0.9456,0,-11.693,7.057,-4.322,0.678,0.992,2,14,0,0.193,0,0,0.051,0.9414,0,-8.140,9.820,-4.657,0.343,1.038,2,14,0,0.208,0,0,0.047,0.9424,0,-14.076,10.102,-5.063,-0.063,1.039,2,14,0,0.232,0,0,0.053,0.9358,0,2.820,0.464,0,0,0.232,-11.249,9.922,-0.992,-0.125
55.0,-11.896,9.626,-5.052,-0.052,1.023,2,14,0,0.199,0,0,0.054,0.3761,0,-12.401,12.912,-4.762,0.238,0.958,2,14,0,0.193,0,0,0.035,0.9456,0,-12.686,6.922,-4.372,0.628,0.989,2,14,0,0.227,0,0,0.024,0.9414,0,-9.165,9.629,-4.753,0.247,1.022,2,14,0,0.194,0,0,0.030,0.9424,0,-15.116,9.933,-5.089,-0.089,1.028,2,14,0,0.229,0,0,0.014,0.9358,0,2.747,0.485,0,0,0.229,-12.233,9.747,-0.975,-0.223
56.0,-12.877,9.317,-5.027,-0.027,1.033,2,14,0,0.203,0,0,0.025,0.3837,0,-13.326,12.593,-4.769,0.231,1.020,2,14,0,0.190,0,0,0.032,0.9456,0,-13.618,6.687,-4.368,0.632,1.008,2,14,0,0.223,0,0,0.031,0.9414,0,-10.122,9.351,-4.763,0.237,0.985,2,14,0,0.199,0,0,0.044,0.9424,0,-16.111,9.659,-5.121,-0.121,0.984,2,14,0,0.165,0,0,0.038,0.9358,0,2.768,0.473,0,0,0.223,-13.195,9.476,-0.948,-0.320
57.0,-13.823,8.934,-5.038,-0.038,1.024,2,14,0,0.199,0,0,0.022,0.3837,0,-14.227,12.237,-4.660,0.340,1.012,2,14,0,0.235,0,0,0.043,0.9456,0,-14.571,6.322,-4.342,0.658,1.013,2,14,0,0.228,0,0,0.029,0.9414,0,-11.094,8.987,-4.771,0.229,0.942,2,14,0,0.198,0,0,0.048,0.9424,0,-16.965,9.258,-5.078,-0.078,1.028,2,14,0,0.188,0,0,0.046,0.9358,0,2.742,0.494,0,0,0.235,-14.125,9.110,-0.911,-0.413
58.0,-14.748,8.462,-4.997,0.003,0.966,2,14,0,0.200,0,0,0.045,0.3837,0,-15.140,11.802,-4.672,0.328,1.034,2,14,0,0.232,0,0,0.013,0.9456,0,-15.491,5.799,-4.373,0.627,0.983,2,14,0,0.194,0,0,0.052,0.9414,0,-11.948,8.579,-4.785,0.215,1.012,2,14,0,0.194,0,0,0.016,0.9424,0,-17.854,8.772,-5.077,-0.077,1.020,2,14,0,0.189,0,0,0.070,0.9358,0,2.810,0.500,0,0,0.232,-15.014,8.652,-0.865,-0.501
59.0,-15.599,7.929,-5.005,-0.005,0.960,2,14,0,0.205,0,0,0.046,0.3837,0,-16.013,11.249,-4.708,0.292,0.962,2,14,0,0.195,0,0,0.023,0.9456,0,-16.291,5.288,-4.340,0.660,1.024,2,14,0,0.225,0,0,0.009,0.9414,0,-12.811,7.976,-4.764,0.236,0.955,2,14,0,0.243,0,0,0.049,0.9424,0,-18.757,8.255,-5.101,-0.101,0.947,2,14,0,0.191,0,0,0.036,0.9358,0,2.799,0.473,0,0,0.243,-15.853,8.108,-0.811,-0.585
60.0,-16.376,7.341,-5.051,-0.051,0.995,2,14,0,0.206,0,0,0.038,0.3837,0,-16.778,10.632,-4.670,0.330,0.980,2,14,0,0.192,0,0,0.008,0.9456,0,-17.114,4.685,-4.298,0.702,0.966,2,14,0,0.198,0,0,0.046,0.9414,0,-13.594,7.400,-4.798,0.202,0.951,2,14,0,0.199,0,0,0.027,0.9424,0,-19.519,7.638,-5.180,-0.180,0.987,2,14,0,0.191,0,0,0.022,0.9358,0,2.794,0.522,0,0,0.206,-16.633,7.484,-0.748,-0.663
61.0,-17.016,6.613,-5.044,-0.044,1.029,2,14,0,0.199,0,0,0.043,0.3837,0,-17.479,9.924,-4.720,0.280,1.037,2,14,0,0.193,0,0,0.014,0.9456,0,-17.757,3.977,-4.332,0.668,1.010,2,14,0,0.195,0,0,0.022,0.9414,0,-14.271,6.665,-4.801,0.199,0.965,2,14,0,0.199,0,0,0.029,0.9424,0,-20.221,6.980,-5.133,-0.133,1.012,2,14,0,0.193,0,0,0.024,0.9358,0,2.756,0.453,0,0,0.199,-17.347,6.784,-0.678,-0.735
62.0,-17.635,5.846,-4.979,0.021,1.016,2,14,0,0.242,0,0,0.062,0.3837,0,-18.128,9.168,-4.770,0.230,0.990,2,14,0,0.197,0,0,0.006,0.9456,0,-18.392,3.189,-4.366,0.634,0.999,2,14,0,0.193,0,0,0.033,0.9414,0,-14.869,5.964,-4.721,0.279,1.076,2,14,0,0.247,0,0,0.064,0.9424,0,-20.859,6.168,-5.084,-0.084,0.967,2,14,0,0.168,0,0,0.025,0.9358,0,2.780,0.440,0,0,0.247,-17.987,6.017,-0.602,-0.799
63.0,-18.253,5.026,-4.948,0.052,1.000,2,14,0,0.201,0,0,0.011,0.3837,0,-18.671,8.328,-4.706,0.294,0.997,2,14,0,0.217,0,0,0.019,0.9456,0,-18.979,2.339,-4.382,0.618,1.017,2,14,0,0.234,0,0,0.039,0.9414,0,-15.473,5.121,-4.703,0.297,1.011,2,14,0,0.199,0,0,0.031,0.9424,0,-21.396,5.329,-5.116,-0.116,1.032,2,14,0,0.200,0,0,0.047,0.9358,0,2.793,0.457,0,0,0.234,-18.548,5.189,-0.519,-0.855
64.0,-18.720,4.166,-5.056,-0.056,1.006,2,14,0,0.167,0,0,0.014,0.3837,0,-19.154,7.449,-4.723,0.277,1.016,2,14,0,0.193,0,0,0.016,0.9456,0,-19.450,1.469,-4.370,0.630,0.982,2,14,0,0.230,0,0,0.026,0.9414,0,-15.912,4.233,-4.770,0.230,1.033,2,14,0,0.202,0,0,0.047,0.9424,0,-21.892,4.508,-5.094,-0.094,1.009,2,14,0,0.192,0,0,0.028,0.9358,0,2.823,0.455,0,0,0.230,-19.024,4.310,-0.431,-0.902
65.0,-19.130,3.258,-4.986,0.014,1.042,2,14,0,0.203,0,0,0.027,0.3837,0,-19.545,6.519,-4.668,0.332,0.981,2,14,0,0.199,0,0,0.021,0.9456,0,-19.838,0.599,-4.331,0.669,1.029,2,14,0,0.198,0,0,0.022,0.9414,0,-16.341,3.287,-4.733,0.267,1.038,2,14,0,0.205,0,0,0.006,0.9424,0,-22.294,3.539,-5.080,-0.080,0.995,2,14,0,0.192,0,0,0.022,0.9358,0,2.801,0.479,0,0,0.205,-19.409,3.388,-0.339,-0.941
66.0,-19.389,2.280,-4.949,0.051,1.028,2,14,0,0.203,0,0,0.021,0.3837,0,-19.856,5.579,-4.742,0.258,1.025,2,14,0,0.190,0,0,0.013,0.9456,0,-20.147,-0.410,-4.358,0.642,0.957,2,14,0,0.199,0,0,0.029,0.9414,0,-16.612,2.342,-4.717,0.283,1.020,2,14,0,0.200,0,0,0.022,0.9424,0,-22.572,2.589,-5.062,-0.062,0.979,2,14,0,0.196,0,0,0.020,0.9358,0,2.787,0.475,0,0,0.203,-19.700,2.431,-0.243,-0.970
67.0,-19.557,1.304,-4.952,0.048,1.018,2,14,0,0.240,0,0,0.049,0.3837,0,-20.012,4.573,-4.660,0.340,0.980,2,14,0,0.195,0,0,0.038,0.9456,0,-20.341,-1.365,-4.374,0.626,1.007,2,14,0,0.191,0,0,0.013,0.9414,0,-16.867,1.311,-4.696,0.304,0.959,2,14,0,0.199,0,0,0.057,0.9424,0,-22.749,1.622,-5.101,-0.101,1.015,2,14,0,0.194,0,0,0.029,0.9358,0,2.703,0.483,0,0,0.240,-19.894,1.451,-0.145,-0.989
68.0,-19.668,0.307,-4.948,0.052,1.014,2,14,0,0.198,0,0,0.033,0.3837,0,-20.108,3.605,-4.723,0.277,1.043,2,14,0,0.194,0,0,0.025,0.9456,0,-20.397,-2.373,-4.358,0.642,0.967,2,14,0,0.192,0,0,0.033,0.9414,0,-16.946,0.345,-4.700,0.300,0.957,2,14,0,0.194,0,0,0.031,0.9424,0,-22.890,0.653,-5.037,-0.037,1.018,2,14,0,0.193,0,0,0.028,0.9358,0,2.733,0.442,0,0,0.198,-19.990,0.456,-0.046,-0.999
69.0,-19.673,-0.692,-4.975,0.025,1.018,2,14,0,0.200,0,0,0.027,0.3837,0,-20.124,2.589,-4.696,0.304,0.991,2,14,0,0.197,0,0,0.020,0.9456,0,-20.360,-3.366,-4.382,0.618,1.009,2,14,0,0.191,0,0,0.062,0.9414,0,-16.889,-0.650,-4.750,0.250,0.994,2,14,0,0.201,0,0,0.031,0.9424,0,-22.865,-0.361,-5.087,-0.087,1.034,2,14,0,0.198,0,0,0.011,0.9358,0,2.793,0.415,0,0,0.201,-19.985,-0.544,0.054,-0.999
70.0,-19.611,-1.713,-5.074,-0.074,0.988,2,14,0,0.200,0,0,0.028,0.3837,0,-20.007,1.638,-4.709,0.291,1.017,2,14,0,0.192,0,0,0.035,0.9456,0,-20.327,-4.388,-4.388,0.612,0.973,2,14,0,0.252,0,0,0.032,0.9414,0,-16.799,-1.648,-4.731,0.269,0.989,2,14,0,0.197,0,0,0.026,0.9424,0,-22.800,-1.355,-5.114,-0.114,1.029,2,14,0,0.234,0,0,0.036,0.9358,0,2.833,0.471,0,0,0.252,-19.881,-1.538,0.154,-0.988
71.0,-19.379,-2.715,-5.013,-0.013,0.973,2,14,0,0.199,0,0,0.037,0.3837,0,-19.838,0.675,-4.705,0.295,1.057,2,14,0,0.195,0,0,0.044,0.9456,0,-20.108,-5.352,-4.363,0.637,1.003,2,14,0,0.194,0,0,0.026,0.9414,0,-16.613,-2.553,-4.700,0.300,1.032,2,14,0,0.196,0,0,0.060,0.9424,0,-22.551,-2.339,-5.072,-0.072,1.023,2,14,0,0.194,0,0,0.012,0.9358,0,2.789,0.460,0,0,0.199,-19.678,-2.517,0.252,-0.968
72.0,-19.046,-3.631,-5.003,-0.003,0.955,2,14,0,0.195,0,0,0.045,0.3837,0,-19.517,-0.296,-4.757,0.243,1.066,2,14,0,0.192,0,0,0.032,0.9456,0,-19.842,-6.269,-4.330,0.670,1.008,2,14,0,0.195,0,0,0.031,0.9414,0,-16.347,-3.542,-4.718,0.282,1.054,2,14,0,0.207,0,0,0.038,0.9424,0,-22.201,-3.295,-5.053,-0.053,1.004,2,14,0,0.192,0,0,0.064,0.9358,0,2.716,0.505,0,0,0.207,-19.379,-3.470,0.347,-0.938
73.0,-18.664,-4.549,-5.035,-0.035,0.989,2,14,0,0.197,0,0,0.034,0.3837,0,-19.125,-1.247,-4.725,0.275,1.003,2,14,0,0.188,0,0,0.009,0.9456,0,-19.393,-7.143,-4.362,0.638,1.038,2,14,0,0.190,0,0,0.063,0.9414,0,-15.910,-4.494,-4.707,0.293,0.991,2,14,0,0.212,0,0,0.011,0.9424,0,-21.857,-4.234,-5.117,-0.117,0.979,2,14,0,0.228,0,0,0.024,0.9358,0,2.774,0.477,0,0,0.228,-18.985,-4.389,0.439,-0.899
74.0,-18.195,-5.420,-5.064,-0.064,0.985,2,14,0,0.204,0,0,0.021,0.3837,0,-18.645,-2.116,-4.688,0.312,1.011,2,14,0,0.241,0,0,0.006,0.9456,0,-18.923,-8.067,-4.362,0.638,1.043,2,14,0,0.237,0,0,0.020,0.9414,0,-15.403,-5.351,-4.764,0.236,0.948,2,14,0,0.201,0,0,0.033,0.9424,0,-21.394,-5.083,-5.084,-0.084,1.001,2,14,0,0.197,0,0,0.008,0.9358,0,2.808,0.465,0,0,0.241,-18.502,-5.264,0.526,-0.850
75.0,-17.638,-6.253,-5.024,-0.024,0.999,2,14,0,0.200,0,0,0.014,0.3837,0,-18.083,-2.937,-4.744,0.256,0.987,2,14,0,0.193,0,0,0.006,0.9456,0,-18.325,-8.873,-4.312,0.688,0.998,2,14,0,0.198,0,0,0.054,0.9414,0,-14.872,-6.198,-4.804,0.196,0.993,2,14,0,0.200,0,0,0.018,0.9424,0,-20.825,-5.874,-5.086,-0.086,1.010,2,14,0,0.193,0,0,0.040,0.9358,0,2.775,0.446,0,0,0.200,-17.934,-6.087,0.609,-0.793
