t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
60.0,20.319,0.118,-5.014,-0.014,0.615,2,14,0,0.172,0,0,0.330,0.5764,0,20.337,2.796,-4.623,0.377,0.739,2,14,0,0.196,0,0,0.520,0.6080,0,21.061,-2.956,-3.980,1.020,0.761,2,14,0,0.172,0,0,0.771,0.6239,0,25.385,0.187,-3.707,1.293,0.366,2,14,0,0.223,0,0,2.691,0.6458,0,16.757,-0.166,-4.529,0.471,0.568,2,14,0,0.169,0,0,0.020,0.6130,0,2.706,2.392,0,0,0.223,20.000,0.000,0.000,0.000
61.0,19.678,0.116,-5.004,-0.004,0.494,2,14,0,0.230,0,0,0.320,0.5764,0,19.651,2.778,-4.660,0.340,0.667,2,14,0,0.189,0,0,0.190,0.6080,0,20.261,-3.020,-4.098,0.902,0.782,2,14,0,0.222,0,0,0.047,0.6239,0,24.742,0.166,-3.720,1.280,0.797,2,14,0,0.192,0,0,2.063,0.6458,0,16.403,-0.235,-4.510,0.490,0.370,2,14,0,0.163,0,0,0.351,0.6130,0,2.684,1.750,0,0,0.230,20.000,0.000,0.000,0.000
62.0,19.423,0.101,-4.968,0.032,0.230,2,14,0,0.199,0,0,0.578,0.5764,0,19.090,2.783,-4.606,0.394,0.451,2,14,0,0.198,0,0,0.737,0.6080,0,19.606,-3.025,-4.025,0.975,0.577,2,14,0,0.227,0,0,0.685,0.6239,0,23.738,0.046,-3.772,1.228,1.197,2,14,0,0.162,0,0,1.054,0.6458,0,16.158,-0.239,-4.560,0.440,0.134,2,14,0,0.216,0,0,0.592,0.6130,0,2.727,0.936,0,0,0.227,20.000,0.000,0.000,0.000
63.0,19.386,0.021,-5.016,-0.016,0.063,2,14,0,0.171,0,0,0.620,0.5764,0,18.844,2.764,-4.601,0.399,0.168,2,14,0,0.192,0,0,0.989,0.6080,0,19.152,-3.040,-4.070,0.930,0.332,2,14,0,0.222,0,0,1.138,0.6239,0,22.530,-0.048,-3.708,1.292,1.169,2,14,0,0.197,0,0,0.164,0.6458,0,16.106,-0.268,-4.571,0.429,0.119,2,14,0,0.199,0,0,0.649,0.6130,0,2.827,1.179,0,0,0.222,20.000,0.000,0.000,0.000
64.0,19.465,-0.074,-4.972,0.028,0.249,2,14,0,0.173,0,0,0.561,0.5764,0,18.901,2.759,-4.701,0.299,0.137,2,14,0,0.194,0,0,0.933,0.6080,0,19.053,-3.083,-4.019,0.981,0.041,2,14,0,0.262,0,0,1.241,0.6239,0,21.545,-0.144,-3.681,1.319,0.959,2,14,0,0.269,0,0,1.153,0.6458,0,16.335,-0.227,-4.515,0.485,0.316,2,14,0,0.157,0,0,0.420,0.6130,0,2.448,1.462,0,0,0.269,20.000,0.000,0.000,0.000
65.0,19.668,-0.113,-5.054,-0.054,0.057,2,14,0,0.263,0,1,0.384,0.5764,0,19.150,2.751,-4.640,0.360,0.410,2,14,0,0.201,0,0,0.696,0.6080,0,19.173,-3.064,-4.000,1.000,0.278,2,14,0,0.196,0,0,1.122,0.6239,0,20.921,-0.151,-3.761,1.239,0.194,2,14,0,0.273,0,1,1.788,0.6458,0,16.662,-0.206,-4.502,0.498,0.328,2,14,0,0.198,0,0,0.099,0.6130,0,1.801,2.084,0,0,0.273,20.000,0.000,0.000,0.000
66.0,19.517,-0.095,-5.011,-0.011,0.124,2,14,0,0.174,0,1,0.514,0.5764,0,19.582,2.756,-4.623,0.377,0.493,2,14,0,0.199,0,0,0.271,0.6080,0,19.585,-3.052,-4.044,0.956,0.571,2,14,0,0.209,0,0,0.713,0.6239,0,20.938,-0.167,-3.750,1.250,0.092,2,14,0,0.253,0,1,1.775,0.6458,0,16.933,-0.185,-4.564,0.436,0.225,2,14,0,0.158,0,0,0.192,0.6130,0,1.902,2.068,0,0,0.253,20.000,0.000,0.000,0.000
67.0,19.393,-0.120,-4.986,0.014,0.129,2,14,0,0.226,0,1,0.639,0.5764,0,19.961,2.844,-4.588,0.412,0.398,2,14,0,0.162,0,0,0.130,0.6080,0,20.194,-3.012,-3.987,1.013,0.610,2,14,0,0.173,0,0,0.106,0.6239,0,21.022,-0.152,-3.722,1.278,0.136,2,14,0,0.189,0,1,1.693,0.6458,0,16.999,-0.197,-4.575,0.425,0.048,2,14,0,0.162,0,0,0.259,0.6130,0,2.062,1.984,0,0,0.226,20.000,0.000,0.000,0.000
68.0,19.391,-0.086,-4.966,0.034,0.059,2,14,0,0.177,0,0,0.635,0.5764,0,20.219,2.862,-4.626,0.374,0.185,2,14,0,0.169,0,0,0.384,0.6080,0,20.678,-2.988,-4.040,0.960,0.403,2,14,0,0.211,0,0,0.385,0.6239,0,21.196,-0.164,-3.823,1.177,0.180,2,14,0,0.195,0,0,1.520,0.6458,0,16.933,-0.182,-4.529,0.471,0.110,2,14,0,0.167,0,0,0.192,0.6130,0,2.138,1.811,0,0,0.211,20.000,0.000,0.000,0.000
69.0,19.565,-0.053,-5.043,-0.043,0.260,2,14,0,0.206,0,0,0.460,0.5764,0,20.315,2.820,-4.576,0.424,0.036,2,14,0,0.170,0,0,0.483,0.6080,0,20.903,-2.948,-4.052,0.948,0.119,2,14,0,0.230,0,0,0.613,0.6239,0,21.470,-0.150,-3.725,1.275,0.504,2,14,0,0.193,0,0,1.251,0.6458,0,16.782,-0.048,-4.547,0.453,0.152,2,14,0,0.140,0,0,0.108,0.6130,0,2.318,1.538,0,0,0.230,20.000,0.000,0.000,0.000
70.0,19.793,0.047,-5.007,-0.007,0.315,2,14,0,0.173,0,0,0.216,0.5764,0,20.176,2.823,-4.599,0.401,0.229,2,14,0,0.164,0,0,0.354,0.6080,0,20.851,-2.917,-4.012,0.988,0.183,2,14,0,0.172,0,0,0.567,0.6239,0,22.110,-0.087,-3.742,1.258,0.772,2,14,0,0.166,0,0,0.620,0.6458,0,16.684,-0.054,-4.544,0.456,0.105,2,14,0,0.141,0,0,0.114,0.6130,0,2.643,0.894,0,0,0.173,20.000,0.000,0.000,0.000
71.0,20.074,0.142,-5.036,-0.036,0.262,2,14,0,0.173,0,0,0.093,0.5764,0,19.853,2.915,-4.582,0.418,0.271,2,14,0,0.193,0,0,0.081,0.6080,0,20.601,-2.825,-4.036,0.964,0.326,2,14,0,0.168,0,0,0.347,0.6239,0,22.875,0.018,-3.679,1.321,0.691,2,14,0,0.192,0,0,0.160,0.6458,0,16.728,-0.100,-4.504,0.496,0.061,2,14,0,0.133,0,0,0.053,0.6130,0,2.818,0.626,0,0,0.193,20.000,0.000,0.000,0.000
72.0,20.313,0.173,-4.978,0.022,0.131,2,14,0,0.175,0,0,0.322,0.5764,0,19.662,2.957,-4.601,0.399,0.181,2,14,0,0.168,0,0,0.204,0.6080,0,20.257,-2.839,-4.012,0.988,0.328,2,14,0,0.228,0,0,0.142,0.6239,0,23.400,0.099,-3.736,1.264,0.423,2,14,0,0.195,0,0,0.692,0.6458,0,16.702,-0.141,-4.492,0.508,0.048,2,14,0,0.148,0,0,0.043,0.6130,0,2.884,0.412,0,0,0.228,20.000,0.000,0.000,0.000
73.0,20.354,0.192,-5.021,-0.021,0.047,2,14,0,0.178,0,0,0.370,0.5764,0,19.570,2.941,-4.557,0.443,0.070,2,14,0,0.165,0,0,0.282,0.6080,0,19.998,-2.862,-3.989,1.011,0.208,2,14,0,0.177,0,0,0.314,0.6239,0,23.655,0.156,-3.711,1.289,0.130,2,14,0,0.225,0,0,0.961,0.6458,0,16.630,-0.184,-4.542,0.458,0.027,2,14,0,0.160,0,0,0.119,0.6130,0,2.897,0.673,0,0,0.225,20.000,0.000,0.000,0.000
74.0,20.225,0.159,-5.028,-0.028,0.170,2,14,0,0.169,0,0,0.241,0.5764,0,19.547,2.873,-4.618,0.382,0.102,2,14,0,0.166,0,0,0.289,0.6080,0,19.905,-2.980,-3.968,1.032,0.096,2,14,0,0.174,0,0,0.385,0.6239,0,23.649,0.152,-3.748,1.252,0.188,2,14,0,0.223,0,0,0.958,0.6458,0,16.661,-0.186,-4.546,0.454,0.052,2,14,0,0.169,0,0,0.090,0.6130,0,2.827,0.666,0,0,0.223,20.000,0.000,0.000,0.000
75.0,19.989,0.115,-4.995,0.005,0.190,2,14,0,0.173,0,0,0.040,0.5764,0,19.689,2.789,-4.640,0.360,0.159,2,14,0,0.169,0,0,0.150,0.6080,0,20.016,-3.094,-4.033,0.967,0.155,2,14,0,0.338,0,0,0.298,0.6239,0,23.310,0.068,-3.788,1.212,0.479,2,14,0,0.168,0,0,0.615,0.6458,0,16.772,-0.159,-4.533,0.467,0.075,2,14,0,0.193,0,0,0.029,0.6130,0,2.715,0.375,0,0,0.338,20.000,0.000,0.000,0.000
76.0,19.800,0.127,-5.007,-0.007,0.115,2,14,0,0.180,0,0,0.209,0.5764,0,19.917,2.728,-4.657,0.343,0.163,2,14,0,0.168,0,0,0.133,0.6080,0,20.214,-3.115,-4.059,0.941,0.190,2,14,0,0.173,0,0,0.157,0.6239,0,22.836,-0.002,-3.756,1.244,0.536,2,14,0,0.168,0,0,0.146,0.6458,0,16.874,-0.162,-4.565,0.435,0.028,2,14,0,0.162,0,0,0.130,0.6130,0,2.627,0.285,0,0,0.180,20.000,0.000,0.000,0.000
77.0,19.766,0.140,-5.039,-0.039,0.055,2,14,0,0.170,0,0,0.246,0.5764,0,20.075,2.694,-4.601,0.399,0.065,2,14,0,0.133,0,0,0.282,0.6080,0,20.320,-3.109,-4.023,0.977,0.157,2,14,0,0.166,0,0,0.134,0.6239,0,22.381,-0.060,-3.778,1.222,0.376,2,14,0,0.191,0,0,0.323,0.6458,0,16.813,-0.178,-4.570,0.430,0.045,2,14,0,0.166,0,0,0.074,0.6130,0,2.610,0.622,0,0,0.191,20.000,0.000,0.000,0.000
78.0,19.805,0.048,-4.969,0.031,0.130,2,14,0,0.175,0,0,0.202,0.5764,0,20.075,2.775,-4.561,0.439,0.100,2,14,0,0.204,0,0,0.254,0.6080,0,20.469,-3.043,-4.025,0.975,0.128,2,14,0,0.170,0,0,0.191,0.6239,0,22.187,-0.113,-3.719,1.281,0.098,2,14,0,0.199,0,0,0.528,0.6458,0,16.635,-0.141,-4.557,0.443,0.055,2,14,0,0.139,0,0,0.110,0.6130,0,2.695,0.821,0,0,0.204,20.000,0.000,0.000,0.000
79.0,19.977,-0.062,-5.002,-0.002,0.140,2,14,0,0.174,0,0,0.139,0.5764,0,19.889,2.902,-4.634,0.366,0.152,2,14,0,0.197,0,0,0.090,0.6080,0,20.548,-2.949,-4.053,0.947,0.078,2,14,0,0.234,0,0,0.260,0.6239,0,22.195,-0.069,-3.683,1.317,0.148,2,14,0,0.166,0,0,0.517,0.6458,0,16.591,-0.125,-4.507,0.493,0.017,2,14,0,0.163,0,0,0.155,0.6130,0,2.580,0.808,0,0,0.234,20.000,0.000,0.000,0.000
80.0,20.075,-0.106,-4.968,0.032,0.081,2,14,0,0.176,0,0,0.195,0.5764,0,19.737,2.974,-4.614,0.386,0.098,2,14,0,0.248,0,0,0.165,0.6080,0,20.482,-2.896,-4.093,0.907,0.112,2,14,0,0.174,0,0,0.210,0.6239,0,22.417,-0.021,-3.772,1.228,0.290,2,14,0,0.166,0,0,0.294,0.6458,0,16.696,-0.159,-4.577,0.423,0.082,2,14,0,0.162,0,0,0.049,0.6130,0,2.631,0.584,0,0,0.248,20.000,0.000,0.000,0.000
81.0,20.112,0.019,-4.978,0.022,0.107,2,14,0,0.177,0,0,0.122,0.5764,0,19.673,2.956,-4.610,0.390,0.052,2,14,0,0.139,0,0,0.199,0.6080,0,20.364,-2.887,-4.086,0.914,0.130,2,14,0,0.194,0,0,0.118,0.6239,0,22.708,-0.027,-3.756,1.244,0.287,2,14,0,0.165,0,0,0.032,0.6458,0,16.743,-0.123,-4.518,0.482,0.059,2,14,0,0.137,0,0,0.026,0.6130,0,2.870,0.381,0,0,0.194,20.000,0.000,0.000,0.000
82.0,20.146,0.165,-5.021,-0.021,0.095,2,14,0,0.191,0,0,0.167,0.5764,0,19.680,2.859,-4.638,0.362,0.089,2,14,0,0.166,0,0,0.152,0.6080,0,20.240,-2.905,-3.946,1.054,0.123,2,14,0,0.176,0,0,0.088,0.6239,0,22.927,-0.029,-3.720,1.280,0.177,2,14,0,0.166,0,0,0.220,0.6458,0,16.753,-0.137,-4.525,0.475,0.042,2,14,0,0.143,0,0,0.015,0.6130,0,2.760,0.350,0,0,0.191,20.000,0.000,0.000,0.000
83.0,20.160,0.217,-4.999,0.001,0.065,2,14,0,0.158,0,0,0.211,0.5764,0,19.733,2.779,-4.646,0.354,0.102,2,14,0,0.168,0,0,0.116,0.6080,0,20.076,-2.957,-4.012,0.988,0.077,2,14,0,0.145,0,0,0.215,0.6239,0,23.029,0.010,-3.685,1.315,0.041,2,14,0,0.140,0,0,0.324,0.6458,0,16.804,-0.151,-4.519,0.481,0.034,2,14,0,0.165,0,0,0.060,0.6130,0,2.622,0.347,0,0,0.168,20.000,0.000,0.000,0.000
84.0,20.068,0.163,-5.025,-0.025,0.112,2,14,0,0.172,0,0,0.111,0.5764,0,19.887,2.785,-4.602,0.398,0.094,2,14,0,0.168,0,0,0.074,0.6080,0,20.095,-2.968,-4.015,0.985,0.059,2,14,0,0.218,0,0,0.195,0.6239,0,22.943,0.074,-3.709,1.291,0.119,2,14,0,0.167,0,0,0.251,0.6458,0,16.796,-0.162,-4.556,0.444,0.006,2,14,0,0.162,0,0,0.053,0.6130,0,2.663,0.260,0,0,0.218,20.000,0.000,0.000,0.000
85.0,19.927,0.075,-5.032,-0.032,0.098,2,14,0,0.172,0,0,0.076,0.5764,0,19.948,2.710,-4.630,0.370,0.031,2,14,0,0.167,0,0,0.172,0.6080,0,20.226,-2.971,-3.983,1.017,0.100,2,14,0,0.181,0,0,0.064,0.6239,0,22.764,0.092,-3.734,1.266,0.166,2,14,0,0.164,0,0,0.107,0.6458,0,16.826,-0.135,-4.513,0.487,0.012,2,14,0,0.197,0,0,0.082,0.6130,0,2.667,0.294,0,0,0.197,20.000,0.000,0.000,0.000
86.0,19.916,-0.031,-5.027,-0.027,0.040,2,14,0,0.150,0,0,0.138,0.5764,0,19.989,2.705,-4.667,0.333,0.059,2,14,0,0.194,0,0,0.207,0.6080,0,20.277,-2.968,-3.997,1.003,0.084,2,14,0,0.209,0,0,0.017,0.6239,0,22.611,0.138,-3.802,1.198,0.137,2,14,0,0.164,0,0,0.161,0.6458,0,16.862,-0.168,-4.507,0.493,0.048,2,14,0,0.137,0,0,0.119,0.6130,0,2.760,0.413,0,0,0.209,20.000,0.000,0.000,0.000
87.0,19.873,-0.033,-5.018,-0.018,0.034,2,14,0,0.194,0,0,0.170,0.5764,0,19.832,2.780,-4.603,0.397,0.124,2,14,0,0.173,0,0,0.060,0.6080,0,20.330,-3.011,-3.996,1.004,0.059,2,14,0,0.173,0,0,0.051,0.6239,0,22.614,0.095,-3.759,1.241,0.087,2,14,0,0.173,0,0,0.127,0.6458,0,16.697,-0.148,-4.498,0.502,0.086,2,14,0,0.165,0,0,0.047,0.6130,0,2.844,0.397,0,0,0.194,20.000,0.000,0.000,0.000
88.0,19.922,0.006,-5.025,-0.025,0.092,2,14,0,0.173,0,0,0.110,0.5764,0,19.816,2.915,-4.604,0.396,0.086,2,14,0,0.161,0,0,0.079,0.6080,0,20.394,-3.015,-3.994,1.006,0.023,2,14,0,0.175,0,0,0.111,0.6239,0,22.624,-0.033,-3.739,1.261,0.083,2,14,0,0.162,0,0,0.088,0.6458,0,16.564,-0.169,-4.509,0.491,0.032,2,14,0,0.167,0,0,0.181,0.6130,0,2.941,0.468,0,0,0.175,20.000,0.000,0.000,0.000
89.0,19.955,0.058,-5.030,-0.030,0.092,2,14,0,0.174,0,0,0.053,0.5764,0,19.790,2.995,-4.599,0.401,0.032,2,14,0,0.172,0,0,0.163,0.6080,0,20.380,-2.933,-3.997,1.003,0.044,2,14,0,0.170,0,0,0.102,0.6239,0,22.595,-0.059,-3.698,1.302,0.037,2,14,0,0.142,0,0,0.127,0.6458,0,16.645,-0.135,-4.502,0.498,0.062,2,14,0,0.195,0,0,0.101,0.6130,0,2.960,0.409,0,0,0.195,20.000,0.000,0.000,0.000
90.0,20.019,0.102,-4.957,0.043,0.074,2,14,0,0.171,0,0,0.029,0.5764,0,19.778,2.941,-4.577,0.423,0.062,2,14,0,0.160,0,0,0.118,0.6080,0,20.333,-2.980,-4.045,0.955,0.054,2,14,0,0.310,0,0,0.043,0.6239,0,22.670,-0.089,-3.722,1.278,0.068,2,14,0,0.165,0,0,0.100,0.6458,0,16.702,-0.146,-4.540,0.460,0.080,2,14,0,0.170,0,0,0.042,0.6130,0,2.875,0.342,0,0,0.310,20.000,0.000,0.000,0.000
91.0,20.091,0.123,-4.995,0.005,0.043,2,14,0,0.178,0,0,0.097,0.5764,0,19.823,2.845,-4.613,0.387,0.077,2,14,0,0.138,0,0,0.013,0.6080,0,20.290,-2.986,-4.013,0.987,0.048,2,14,0,0.146,0,0,0.008,0.6239,0,22.712,-0.092,-3.713,1.287,0.057,2,14,0,0.171,0,0,0.098,0.6458,0,16.738,-0.158,-4.518,0.482,0.066,2,14,0,0.139,0,0,0.011,0.6130,0,2.762,0.306,0,0,0.178,20.000,0.000,0.000,0.000
92.0,20.110,0.148,-4.955,0.045,0.018,2,14,0,0.145,0,0,0.128,0.5764,0,19.789,2.813,-4.623,0.377,0.037,2,14,0,0.168,0,0,0.049,0.6080,0,20.208,-3.043,-4.072,0.928,0.042,2,14,0,0.172,0,0,0.104,0.6239,0,22.727,-0.018,-3.736,1.264,0.076,2,14,0,0.169,0,0,0.033,0.6458,0,16.825,-0.192,-4.539,0.461,0.046,2,14,0,0.133,0,0,0.091,0.6130,0,2.705,0.282,0,0,0.172,20.000,0.000,0.000,0.000
93.0,20.082,0.147,-4.970,0.030,0.066,2,14,0,0.173,0,0,0.108,0.5764,0,19.853,2.845,-4.638,0.362,0.024,2,14,0,0.162,0,0,0.024,0.6080,0,20.189,-3.057,-4.028,0.972,0.032,2,14,0,0.173,0,0,0.128,0.6239,0,22.746,0.060,-3.785,1.215,0.055,2,14,0,0.141,0,0,0.069,0.6458,0,16.852,-0.255,-4.532,0.468,0.015,2,14,0,0.170,0,0,0.150,0.6130,0,2.728,0.294,0,0,0.173,20.000,0.000,0.000,0.000
94.0,19.943,0.114,-5.006,-0.006,0.084,2,14,0,0.177,0,0,0.070,0.5764,0,19.740,2.811,-4.590,0.410,0.014,2,14,0,0.167,0,0,0.092,0.6080,0,20.271,-3.036,-4.068,0.932,0.072,2,14,0,0.207,0,0,0.060,0.6239,0,22.776,0.036,-3.689,1.311,0.006,2,14,0,0.167,0,0,0.077,0.6458,0,16.835,-0.187,-4.527,0.473,0.067,2,14,0,0.180,0,0,0.098,0.6130,0,2.736,0.321,0,0,0.207,20.000,0.000,0.000,0.000
95.0,19.884,0.116,-5.103,-0.103,0.049,2,14,0,0.149,0,0,0.125,0.5764,0,19.704,2.768,-4.649,0.351,0.027,2,14,0,0.143,0,0,0.145,0.6080,0,20.296,-2.964,-4.050,0.950,0.067,2,14,0,0.180,0,0,0.016,0.6239,0,22.710,-0.005,-3.703,1.297,0.044,2,14,0,0.137,0,0,0.013,0.6458,0,16.859,-0.072,-4.637,0.363,0.086,2,14,0,0.193,0,0,0.139,0.6130,0,2.697,0.377,0,0,0.193,20.000,0.000,0.000,0.000
96.0,19.869,0.078,-5.019,-0.019,0.062,2,14,0,0.206,0,0,0.136,0.5764,0,19.775,2.750,-4.619,0.381,0.079,2,14,0,0.267,0,0,0.105,0.6080,0,20.332,-2.906,-4.081,0.919,0.038,2,14,0,0.206,0,0,0.083,0.6239,0,22.639,-0.018,-3.676,1.324,0.027,2,14,0,0.143,0,0,0.069,0.6458,0,16.735,-0.045,-4.580,0.420,0.100,2,14,0,0.215,0,0,0.105,0.6130,0,2.703,0.361,0,0,0.267,20.000,0.000,0.000,0.000
97.0,19.962,0.009,-5.001,-0.001,0.085,2,14,0,0.148,0,0,0.079,0.5764,0,19.872,2.772,-4.670,0.330,0.088,2,14,0,0.177,0,0,0.075,0.6080,0,20.321,-2.864,-3.988,1.012,0.013,2,14,0,0.150,0,0,0.119,0.6239,0,22.658,0.026,-3.821,1.179,0.028,2,14,0,0.166,0,0,0.051,0.6458,0,16.588,-0.076,-4.496,0.504,0.078,2,14,0,0.196,0,0,0.172,0.6130,0,2.785,0.419,0,0,0.196,20.000,0.000,0.000,0.000
98.0,20.081,-0.007,-4.939,0.061,0.062,2,14,0,0.204,0,0,0.112,0.5764,0,19.989,2.810,-4.586,0.414,0.066,2,14,0,0.163,0,0,0.158,0.6080,0,20.358,-2.917,-3.982,1.018,0.063,2,14,0,0.213,0,0,0.092,0.6239,0,22.620,-0.001,-3.792,1.208,0.017,2,14,0,0.167,0,0,0.082,0.6458,0,16.487,-0.135,-4.522,0.478,0.053,2,14,0,0.138,0,0,0.258,0.6130,0,2.786,0.531,0,0,0.213,20.000,0.000,0.000,0.000
99.0,20.093,0.018,-4.987,0.013,0.043,2,14,0,0.173,0,0,0.109,0.5764,0,20.028,2.863,-4.663,0.337,0.065,2,14,0,0.136,0,0,0.199,0.6080,0,20.388,-2.975,-4.055,0.945,0.071,2,14,0,0.173,0,0,0.099,0.6239,0,22.685,-0.019,-3.782,1.218,0.062,2,14,0,0.163,0,0,0.033,0.6458,0,16.511,-0.182,-4.535,0.465,0.134,2,14,0,0.164,0,0,0.235,0.6130,0,2.858,0.522,0,0,0.173,20.000,0.000,0.000,0.000
100.0,20.042,0.053,-5.016,-0.016,0.064,2,14,0,0.176,0,0,0.045,0.5764,0,19.970,2.914,-4.654,0.346,0.111,2,14,0,0.174,0,0,0.162,0.6080,0,20.237,-2.998,-4.039,0.961,0.078,2,14,0,0.176,0,0,0.055,0.6239,0,22.828,-0.005,-3.716,1.284,0.051,2,14,0,0.194,0,0,0.119,0.6458,0,16.777,-0.197,-4.519,0.481,0.174,2,14,0,0.167,0,0,0.057,0.6130,0,2.885,0.298,0,0,0.194,20.000,0.000,0.000,0.000
101.0,20.035,0.080,-5.040,-0.040,0.052,2,14,0,0.147,0,0,0.032,0.5764,0,19.836,2.887,-4.591,0.409,0.126,2,14,0,0.167,0,0,0.052,0.6080,0,20.169,-3.006,-4.062,0.938,0.015,2,14,0,0.151,0,0,0.124,0.6239,0,22.868,0.032,-3.698,1.302,0.034,2,14,0,0.167,0,0,0.168,0.6458,0,16.908,-0.230,-4.447,0.553,0.086,2,14,0,0.136,0,0,0.182,0.6130,0,2.849,0.247,0,0,0.167,20.000,0.000,0.000,0.000
102.0,20.033,0.051,-4.995,0.005,0.029,2,14,0,0.206,0,0,0.038,0.5764,0,19.724,2.882,-4.606,0.394,0.083,2,14,0,0.139,0,0,0.115,0.6080,0,20.243,-2.956,-3.987,1.013,0.047,2,14,0,0.148,0,0,0.052,0.6239,0,22.735,0.034,-3.770,1.230,0.082,2,14,0,0.195,0,0,0.045,0.6458,0,16.836,-0.221,-4.523,0.477,0.033,2,14,0,0.166,0,0,0.116,0.6130,0,2.874,0.300,0,0,0.206,20.000,0.000,0.000,0.000
103.0,20.005,0.070,-4.948,0.052,0.039,2,14,0,0.186,0,0,0.006,0.5764,0,19.709,2.887,-4.635,0.365,0.031,2,14,0,0.142,0,0,0.133,0.6080,0,20.257,-2.970,-4.025,0.975,0.047,2,14,0,0.151,0,0,0.034,0.6239,0,22.634,0.003,-3.684,1.316,0.056,2,14,0,0.194,0,0,0.070,0.6458,0,16.846,-0.158,-4.571,0.429,0.061,2,14,0,0.163,0,0,0.102,0.6130,0,2.850,0.366,0,0,0.194,20.000,0.000,0.000,0.000
104.0,19.963,0.127,-4.974,0.026,0.036,2,14,0,0.177,0,0,0.064,0.5764,0,19.750,2.761,-4.665,0.335,0.063,2,14,0,0.167,0,0,0.111,0.6080,0,20.306,-2.985,-4.041,0.959,0.040,2,14,0,0.143,0,0,0.017,0.6239,0,22.646,-0.011,-3.751,1.249,0.010,2,14,0,0.166,0,0,0.061,0.6458,0,16.854,-0.086,-4.483,0.517,0.058,2,14,0,0.141,0,0,0.127,0.6130,0,2.661,0.355,0,0,0.177,20.000,0.000,0.000,0.000
105.0,19.976,0.140,-5.008,-0.008,0.008,2,14,0,0.151,0,0,0.069,0.5764,0,19.775,2.777,-4.582,0.418,0.052,2,14,0,0.171,0,0,0.082,0.6080,0,20.323,-3.041,-4.080,0.920,0.015,2,14,0,0.180,0,0,0.071,0.6239,0,22.606,-0.016,-3.761,1.239,0.008,2,14,0,0.165,0,0,0.099,0.6458,0,16.850,-0.096,-4.465,0.535,0.075,2,14,0,0.166,0,0,0.120,0.6130,0,2.679,0.395,0,0,0.180,20.000,0.000,0.000,0.000
106.0,19.988,0.180,-5.022,-0.022,0.029,2,14,0,0.203,0,0,0.106,0.5764,0,19.821,2.796,-4.568,0.432,0.061,2,14,0,0.142,0,0,0.041,0.6080,0,20.290,-3.017,-4.109,0.891,0.032,2,14,0,0.143,0,0,0.039,0.6239,0,22.663,-0.049,-3.787,1.213,0.041,2,14,0,0.142,0,0,0.067,0.6458,0,16.750,-0.126,-4.579,0.421,0.091,2,14,0,0.166,0,0,0.025,0.6130,0,2.661,0.340,0,0,0.203,20.000,0.000,0.000,0.000
107.0,20.023,0.099,-4.957,0.043,0.066,2,14,0,0.182,0,0,0.031,0.5764,0,19.854,2.850,-4.579,0.421,0.059,2,14,0,0.295,0,0,0.025,0.6080,0,20.295,-3.000,-4.059,0.941,0.041,2,14,0,0.173,0,0,0.023,0.6239,0,22.736,-0.038,-3.807,1.193,0.047,2,14,0,0.139,0,0,0.054,0.6458,0,16.666,-0.118,-4.548,0.452,0.057,2,14,0,0.139,0,0,0.084,0.6130,0,2.782,0.354,0,0,0.295,20.000,0.000,0.000,0.000
108.0,19.967,0.017,-5.001,-0.001,0.056,2,14,0,0.150,0,0,0.068,0.5764,0,19.900,2.869,-4.582,0.418,0.027,2,14,0,0.143,0,0,0.076,0.6080,0,20.329,-2.992,-4.035,0.965,0.030,2,14,0,0.146,0,0,0.042,0.6239,0,22.839,-0.006,-3.779,1.221,0.038,2,14,0,0.140,0,0,0.136,0.6458,0,16.639,-0.106,-4.524,0.476,0.025,2,14,0,0.137,0,0,0.114,0.6130,0,2.884,0.376,0,0,0.150,20.000,0.000,0.000,0.000
109.0,19.995,-0.023,-5.006,-0.006,0.015,2,14,0,0.176,0,0,0.099,0.5764,0,19.911,2.831,-4.624,0.376,0.014,2,14,0,0.199,0,0,0.079,0.6080,0,20.390,-2.955,-4.005,0.995,0.030,2,14,0,0.177,0,0,0.103,0.6239,0,22.772,0.016,-3.715,1.285,0.055,2,14,0,0.163,0,0,0.070,0.6458,0,16.614,-0.161,-4.528,0.472,0.047,2,14,0,0.199,0,0,0.131,0.6130,0,2.881,0.418,0,0,0.199,20.000,0.000,0.000,0.000
