t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d5_planratio,d5_clipn,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d6_planratio,d6_clipn,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d7_planratio,d7_clipn,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,d8_planratio,d8_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
43.0,-0.042,-0.365,-4.967,0.033,0.055,2,14,0,0.179,0,0,0.067,0.0471,0,-0.195,3.181,-5.390,-0.390,0.035,2,14,0,0.148,0,0,0.149,0.0958,0,-0.368,-3.193,-5.238,-0.238,0.013,2,14,0,0.175,0,0,0.058,0.0997,0,3.047,-0.111,-4.817,0.183,0.027,2,14,0,0.175,0,0,0.045,0.0967,0,-2.926,-0.001,-5.714,-0.714,0.052,2,14,0,0.154,0,0,0.090,0.0955,0,2.994,3.057,-5.738,-0.738,0.034,2,14,0,0.156,0,0,0.110,0.0343,0,-2.825,3.114,-5.261,-0.261,0.105,2,14,0,0.149,0,0,0.099,0.0373,0,3.109,-3.041,-5.359,-0.359,0.021,2,14,0,0.179,0,0,0.029,0.0329,0,-2.781,-3.144,-5.393,-0.393,0.030,2,14,0,0.150,0,0,0.059,0.0486,0,2.418,0.416,0,0,0.179,0.000,0.000,0.000,0.000
44.0,-0.046,-0.348,-5.019,-0.019,0.016,2,14,0,0.156,0,0,0.067,0.0471,0,-0.175,3.221,-5.382,-0.382,0.046,2,14,0,0.151,0,0,0.151,0.0958,0,-0.350,-3.192,-5.297,-0.297,0.034,2,14,0,0.227,0,0,0.064,0.0997,0,3.054,-0.101,-4.806,0.194,0.030,2,14,0,0.213,0,0,0.033,0.0967,0,-2.868,-0.005,-5.691,-0.691,0.073,2,14,0,0.223,0,0,0.038,0.0955,0,2.962,3.069,-5.810,-0.810,0.036,2,14,0,0.201,0,0,0.131,0.0343,0,-2.907,3.106,-5.330,-0.330,0.100,2,14,0,0.183,0,0,0.041,0.0373,0,3.160,-3.024,-5.317,-0.317,0.015,2,14,0,0.149,0,0,0.075,0.0329,0,-2.811,-3.123,-5.412,-0.412,0.025,2,14,0,0.209,0,0,0.026,0.0486,0,2.465,0.399,0,0,0.227,0.000,0.000,0.000,0.000
45.0,-0.082,-0.376,-4.966,0.034,0.022,2,14,0,0.152,0,0,0.109,0.0471,0,-0.147,3.159,-5.414,-0.414,0.085,2,14,0,0.172,0,0,0.099,0.0958,0,-0.438,-3.102,-5.362,-0.362,0.051,2,14,0,0.176,0,0,0.066,0.0997,0,3.043,-0.027,-4.808,0.192,0.036,2,14,0,0.155,0,0,0.056,0.0967,0,-2.873,-0.021,-5.670,-0.670,0.055,2,14,0,0.187,0,0,0.034,0.0955,0,3.059,3.097,-5.775,-0.775,0.066,2,14,0,0.172,0,0,0.043,0.0343,0,-2.986,3.082,-5.316,-0.316,0.066,2,14,0,0.150,0,0,0.077,0.0373,0,3.106,-3.052,-5.326,-0.326,0.039,2,14,0,0.151,0,0,0.018,0.0329,0,-2.767,-3.112,-5.407,-0.407,0.024,2,14,0,0.171,0,0,0.053,0.0486,0,2.329,0.450,0,0,0.187,0.000,0.000,0.000,0.000
46.0,-0.048,-0.379,-5.048,-0.048,0.073,2,14,0,0.176,0,0,0.082,0.0471,0,-0.100,3.057,-5.370,-0.370,0.084,2,14,0,0.172,0,0,0.086,0.0958,0,-0.370,-3.096,-5.333,-0.333,0.022,2,14,0,0.174,0,0,0.043,0.0997,0,3.073,0.010,-4.794,0.206,0.022,2,14,0,0.147,0,0,0.085,0.0967,0,-2.788,-0.023,-5.697,-0.697,0.047,2,14,0,0.176,0,0,0.051,0.0955,0,3.086,3.143,-5.745,-0.745,0.046,2,14,0,0.155,0,0,0.016,0.0343,0,-3.027,3.058,-5.314,-0.314,0.031,2,14,0,0.229,0,0,0.117,0.0373,0,3.116,-3.065,-5.344,-0.344,0.027,2,14,0,0.182,0,0,0.016,0.0329,0,-2.804,-3.096,-5.353,-0.353,0.025,2,14,0,0.158,0,0,0.014,0.0486,0,2.433,0.382,0,0,0.229,0.000,0.000,0.000,0.000
47.0,0.018,-0.342,-5.075,-0.075,0.074,2,14,0,0.157,0,0,0.007,0.0471,0,-0.066,3.034,-5.316,-0.316,0.058,2,14,0,0.170,0,0,0.099,0.0958,0,-0.435,-3.122,-5.214,-0.214,0.007,2,14,0,0.183,0,0,0.057,0.0997,0,3.117,-0.032,-4.825,0.175,0.039,2,14,0,0.146,0,0,0.062,0.0967,0,-2.736,-0.040,-5.738,-0.738,0.010,2,14,0,0.159,0,0,0.104,0.0955,0,3.081,3.102,-5.752,-0.752,0.019,2,14,0,0.150,0,0,0.035,0.0343,0,-2.975,2.986,-5.333,-0.333,0.036,2,14,0,0.177,0,0,0.101,0.0373,0,3.089,-3.096,-5.356,-0.356,0.029,2,14,0,0.175,0,0,0.029,0.0329,0,-2.857,-3.100,-5.273,-0.273,0.021,2,14,0,0.226,0,0,0.039,0.0486,0,2.424,0.451,0,0,0.226,0.000,0.000,0.000,0.000
48.0,0.076,-0.313,-5.006,-0.006,0.042,2,14,0,0.214,0,0,0.061,0.0471,0,-0.002,3.126,-5.371,-0.371,0.078,2,14,0,0.175,0,0,0.048,0.0958,0,-0.433,-3.079,-5.245,-0.245,0.009,2,14,0,0.537,0,0,0.077,0.0997,0,3.125,-0.074,-4.818,0.182,0.045,2,14,0,0.194,0,0,0.052,0.0967,0,-2.804,-0.020,-5.666,-0.666,0.047,2,14,0,0.184,0,0,0.039,0.0955,0,3.091,3.155,-5.771,-0.771,0.033,2,14,0,0.216,0,0,0.027,0.0343,0,-2.950,3.010,-5.323,-0.323,0.058,2,14,0,0.176,0,0,0.069,0.0373,0,2.972,-3.124,-5.312,-0.312,0.018,2,14,0,0.177,0,0,0.139,0.0329,0,-2.860,-3.091,-5.349,-0.349,0.013,2,14,0,0.192,0,0,0.043,0.0486,0,2.429,0.440,0,0,0.537,0.000,0.000,0.000,0.000
49.0,0.063,-0.327,-4.966,0.034,0.009,2,14,0,0.184,0,0,0.044,0.0471,0,0.081,3.202,-5.432,-0.432,0.045,2,14,0,0.213,0,0,0.149,0.0958,0,-0.442,-3.123,-5.224,-0.224,0.047,2,14,0,0.177,0,0,0.064,0.0997,0,3.121,-0.039,-4.819,0.181,0.029,2,14,0,0.148,0,0,0.059,0.0967,0,-2.849,0.024,-5.669,-0.669,0.040,2,14,0,0.163,0,0,0.052,0.0955,0,3.131,3.152,-5.763,-0.763,0.012,2,14,0,0.170,0,0,0.061,0.0343,0,-2.975,3.042,-5.363,-0.363,0.056,2,14,0,0.184,0,0,0.066,0.0373,0,2.990,-3.117,-5.298,-0.298,0.051,2,14,0,0.170,0,0,0.121,0.0329,0,-2.830,-3.063,-5.351,-0.351,0.026,2,14,0,0.151,0,0,0.036,0.0486,0,2.392,0.459,0,0,0.213,0.000,0.000,0.000,0.000
50.0,0.095,-0.301,-5.029,-0.029,0.009,2,14,0,0.154,0,0,0.083,0.0471,0,0.098,3.244,-5.371,-0.371,0.051,2,14,0,0.176,0,0,0.190,0.0958,0,-0.455,-3.163,-5.317,-0.317,0.046,2,14,0,0.144,0,0,0.079,0.0997,0,3.181,-0.054,-4.820,0.180,0.040,2,14,0,0.153,0,0,0.110,0.0967,0,-2.880,-0.029,-5.727,-0.727,0.037,2,14,0,0.187,0,0,0.037,0.0955,0,3.168,3.182,-5.732,-0.732,0.017,2,14,0,0.155,0,0,0.106,0.0343,0,-2.937,3.155,-5.329,-0.329,0.082,2,14,0,0.227,0,0,0.092,0.0373,0,3.099,-3.086,-5.368,-0.368,0.082,2,14,0,0.303,0,0,0.018,0.0329,0,-2.781,-3.053,-5.340,-0.340,0.018,2,14,0,0.159,0,0,0.058,0.0486,0,2.329,0.483,0,0,0.303,0.000,0.000,0.000,0.000
51.0,0.065,-0.336,-5.034,-0.034,0.042,2,14,0,0.161,0,0,0.045,0.0471,0,0.022,3.183,-5.288,-0.288,0.111,2,14,0,0.173,0,0,0.092,0.0958,0,-0.310,-3.159,-5.274,-0.274,0.075,2,14,0,0.173,0,0,0.071,0.0997,0,3.140,-0.091,-4.875,0.125,0.068,2,14,0,0.206,0,0,0.070,0.0967,0,-2.927,-0.062,-5.687,-0.687,0.017,2,14,0,0.220,0,0,0.094,0.0955,0,3.089,3.243,-5.772,-0.772,0.061,2,14,0,0.168,0,0,0.109,0.0343,0,-2.818,3.195,-5.293,-0.293,0.044,2,14,0,0.152,0,0,0.161,0.0373,0,3.092,-3.067,-5.411,-0.411,0.038,2,14,0,0.182,0,0,0.007,0.0329,0,-2.788,-3.099,-5.376,-0.376,0.034,2,14,0,0.175,0,0,0.029,0.0486,0,2.481,0.348,0,0,0.220,0.000,0.000,0.000,0.000
52.0,0.042,-0.333,-5.043,-0.043,0.039,2,14,0,0.194,0,0,0.023,0.0471,0,-0.110,3.116,-5.347,-0.347,0.106,2,14,0,0.179,0,0,0.057,0.0958,0,-0.183,-3.178,-5.242,-0.242,0.023,2,14,0,0.227,0,0,0.199,0.0997,0,3.020,-0.090,-4.866,0.134,0.066,2,14,0,0.202,0,0,0.055,0.0967,0,-2.872,-0.080,-5.716,-0.716,0.038,2,14,0,0.175,0,0,0.062,0.0955,0,2.940,3.209,-5.726,-0.726,0.058,2,14,0,0.146,0,0,0.150,0.0343,0,-2.769,3.096,-5.283,-0.283,0.055,2,14,0,0.185,0,0,0.144,0.0373,0,3.118,-3.079,-5.345,-0.345,0.031,2,14,0,0.179,0,0,0.021,0.0329,0,-2.793,-3.211,-5.393,-0.393,0.030,2,14,0,0.181,0,0,0.116,0.0486,0,2.614,0.335,0,0,0.227,0.000,0.000,0.000,0.000
53.0,-0.055,-0.330,-5.021,-0.021,0.039,2,14,0,0.154,0,0,0.075,0.0471,0,-0.185,3.089,-5.371,-0.371,0.049,2,14,0,0.181,0,0,0.136,0.0958,0,-0.163,-3.132,-5.251,-0.251,0.077,2,14,0,0.232,0,0,0.218,0.0997,0,2.896,-0.049,-4.873,0.127,0.013,2,14,0,0.170,0,0,0.179,0.0967,0,-2.879,-0.092,-5.693,-0.693,0.037,2,14,0,0.184,0,0,0.076,0.0955,0,3.001,3.145,-5.808,-0.808,0.067,2,14,0,0.172,0,0,0.072,0.0343,0,-2.773,3.063,-5.385,-0.385,0.083,2,14,0,0.176,0,0,0.140,0.0373,0,3.187,-3.055,-5.410,-0.410,0.018,2,14,0,0.176,0,0,0.087,0.0329,0,-2.865,-3.181,-5.388,-0.388,0.039,2,14,0,0.176,0,0,0.096,0.0486,0,2.588,0.335,0,0,0.232,0.000,0.000,0.000,0.000
54.0,-0.079,-0.353,-4.977,0.023,0.011,2,14,0,0.157,0,0,0.100,0.0471,0,-0.213,3.076,-5.349,-0.349,0.031,2,14,0,0.190,0,0,0.169,0.0958,0,-0.333,-3.112,-5.298,-0.298,0.132,2,14,0,0.187,0,0,0.055,0.0997,0,2.959,-0.069,-4.887,0.113,0.060,2,14,0,0.147,0,0,0.114,0.0967,0,-2.783,-0.023,-5.653,-0.653,0.058,2,14,0,0.179,0,0,0.056,0.0955,0,3.051,3.074,-5.827,-0.827,0.059,2,14,0,0.181,0,0,0.065,0.0343,0,-2.907,2.966,-5.336,-0.336,0.103,2,14,0,0.171,0,0,0.099,0.0373,0,3.214,-3.044,-5.343,-0.343,0.024,2,14,0,0.156,0,0,0.117,0.0329,0,-2.881,-3.128,-5.364,-0.364,0.061,2,14,0,0.213,0,0,0.071,0.0486,0,2.549,0.361,0,0,0.213,0.000,0.000,0.000,0.000
55.0,-0.064,-0.366,-4.976,0.024,0.039,2,14,0,0.153,0,0,0.089,0.0471,0,-0.118,3.134,-5.372,-0.372,0.098,2,14,0,0.194,0,0,0.067,0.0958,0,-0.508,-3.092,-5.277,-0.277,0.099,2,14,0,0.185,0,0,0.134,0.0997,0,3.085,-0.082,-4.840,0.160,0.086,2,14,0,0.211,0,0,0.013,0.0967,0,-2.708,0.006,-5.718,-0.718,0.022,2,14,0,0.174,0,0,0.136,0.0955,0,3.146,3.080,-5.733,-0.733,0.026,2,14,0,0.212,0,0,0.093,0.0343,0,-3.017,2.968,-5.300,-0.300,0.068,2,14,0,0.187,0,0,0.142,0.0373,0,3.124,-3.073,-5.343,-0.343,0.072,2,14,0,0.186,0,0,0.025,0.0329,0,-2.824,-3.045,-5.350,-0.350,0.061,2,14,0,0.235,0,0,0.052,0.0486,0,2.318,0.516,0,0,0.235,0.000,0.000,0.000,0.000
56.0,0.007,-0.316,-4.994,0.006,0.060,2,14,0,0.157,0,0,0.024,0.0471,0,-0.025,3.121,-5.406,-0.406,0.076,2,14,0,0.172,0,0,0.030,0.0958,0,-0.577,-3.073,-5.346,-0.346,0.019,2,14,0,0.224,0,0,0.207,0.0997,0,3.135,-0.078,-4.873,0.127,0.041,2,14,0,0.147,0,0,0.062,0.0967,0,-2.750,0.001,-5.640,-0.640,0.052,2,14,0,0.211,0,0,0.096,0.0955,0,3.092,3.110,-5.779,-0.779,0.028,2,14,0,0.191,0,0,0.035,0.0343,0,-3.119,2.988,-5.301,-0.301,0.044,2,14,0,0.211,0,0,0.223,0.0373,0,3.040,-3.075,-5.347,-0.347,0.059,2,14,0,0.232,0,0,0.059,0.0329,0,-2.780,-3.020,-5.409,-0.409,0.028,2,14,0,0.231,0,0,0.086,0.0486,0,2.205,0.581,0,0,0.232,0.000,0.000,0.000,0.000
57.0,0.061,-0.308,-4.985,0.015,0.044,2,14,0,0.189,0,0,0.050,0.0471,0,0.004,3.184,-5.391,-0.391,0.034,2,14,0,0.220,0,0,0.077,0.0958,0,-0.483,-3.141,-5.320,-0.320,0.086,2,14,0,0.176,0,0,0.105,0.0997,0,3.152,-0.105,-4.919,0.081,0.005,2,14,0,0.178,0,0,0.085,0.0967,0,-2.748,0.067,-5.733,-0.733,0.063,2,14,0,0.219,0,0,0.133,0.0955,0,3.074,3.085,-5.782,-0.782,0.023,2,14,0,0.152,0,0,0.051,0.0343,0,-3.018,3.078,-5.303,-0.303,0.115,2,14,0,0.212,0,0,0.109,0.0381,0,2.999,-3.141,-5.409,-0.409,0.006,2,14,0,0.146,0,0,0.125,0.0329,0,-2.791,-3.011,-5.337,-0.337,0.022,2,14,0,0.215,0,0,0.091,0.0486,0,2.312,0.504,0,0,0.220,0.000,0.000,0.000,0.000
58.0,0.026,-0.357,-4.969,0.031,0.019,2,14,0,0.156,0,0,0.021,0.0471,0,0.048,3.186,-5.308,-0.308,0.015,2,14,0,0.153,0,0,0.115,0.0958,0,-0.406,-3.199,-5.356,-0.356,0.088,2,14,0,0.154,0,0,0.068,0.0997,0,3.099,-0.129,-4.890,0.110,0.046,2,14,0,0.203,0,0,0.061,0.0967,0,-2.894,0.064,-5.750,-0.750,0.089,2,14,0,0.186,0,0,0.105,0.0955,0,3.093,3.093,-5.761,-0.761,0.033,2,14,0,0.173,0,0,0.049,0.0343,0,-2.918,3.131,-5.355,-0.355,0.101,2,14,0,0.150,0,0,0.066,0.0381,0,3.096,-3.091,-5.334,-0.334,0.052,2,14,0,0.172,0,0,0.024,0.0329,0,-2.852,-3.055,-5.359,-0.359,0.053,2,14,0,0.178,0,0,0.054,0.0486,0,2.450,0.452,0,0,0.203,0.000,0.000,0.000,0.000
59.0,0.012,-0.333,-5.024,-0.024,0.006,2,14,0,0.156,0,0,0.009,0.0471,0,-0.002,3.152,-5.371,-0.371,0.068,2,14,0,0.174,0,0,0.059,0.0958,0,-0.285,-3.202,-5.323,-0.323,0.061,2,14,0,0.151,0,0,0.117,0.0997,0,3.045,-0.092,-4.812,0.188,0.048,2,14,0,0.146,0,0,0.033,0.0967,0,-2.982,0.062,-5.672,-0.672,0.064,2,14,0,0.186,0,0,0.168,0.0955,0,3.131,3.194,-5.737,-0.737,0.040,2,14,0,0.173,0,0,0.081,0.0343,0,-2.848,3.102,-5.352,-0.352,0.071,2,14,0,0.179,0,0,0.073,0.0381,0,3.102,-3.002,-5.354,-0.354,0.031,2,14,0,0.218,0,0,0.066,0.0329,0,-2.864,-3.090,-5.380,-0.380,0.033,2,14,0,0.151,0,0,0.047,0.0486,0,2.582,0.350,0,0,0.218,0.000,0.000,0.000,0.000
60.0,0.090,-0.342,-5.010,-0.010,0.015,2,14,0,0.181,0,0,0.070,0.0471,0,-0.037,3.135,-5.400,-0.400,0.055,2,14,0,0.175,0,0,0.017,0.0958,0,-0.343,-3.156,-5.254,-0.254,0.028,2,14,0,0.153,0,0,0.041,0.0997,0,3.069,-0.046,-4.771,0.229,0.037,2,14,0,0.184,0,0,0.028,0.0967,0,-2.914,-0.030,-5.673,-0.673,0.081,2,14,0,0.318,0,0,0.072,0.0955,0,3.065,3.245,-5.834,-0.834,0.034,2,14,0,0.171,0,0,0.108,0.0343,0,-2.801,3.057,-5.366,-0.366,0.028,2,14,0,0.177,0,0,0.110,0.0381,0,3.117,-2.975,-5.371,-0.371,0.016,2,14,0,0.178,0,0,0.095,0.0329,0,-2.779,-3.104,-5.404,-0.404,0.035,2,14,0,0.154,0,0,0.039,0.0486,0,2.441,0.377,0,0,0.318,0.000,0.000,0.000,0.000
61.0,0.057,-0.328,-5.017,-0.017,0.032,2,14,0,0.165,0,0,0.039,0.0471,0,-0.080,3.152,-5.364,-0.364,0.043,2,14,0,0.189,0,0,0.033,0.0958,0,-0.330,-3.113,-5.268,-0.268,0.039,2,14,0,0.201,0,0,0.057,0.0997,0,3.081,-0.009,-4.810,0.190,0.011,2,14,0,0.146,0,0,0.066,0.0967,0,-2.960,-0.113,-5.660,-0.660,0.072,2,14,0,0.192,0,0,0.145,0.0955,0,3.041,3.199,-5.786,-0.786,0.050,2,14,0,0.146,0,0,0.070,0.0343,0,-2.818,3.024,-5.330,-0.330,0.032,2,14,0,0.203,0,0,0.102,0.0381,0,3.132,-3.050,-5.363,-0.363,0.050,2,14,0,0.154,0,0,0.038,0.0329,0,-2.826,-3.159,-5.376,-0.376,0.017,2,14,0,0.201,0,0,0.061,0.0486,0,2.499,0.348,0,0,0.203,0.000,0.000,0.000,0.000
62.0,0.031,-0.356,-5.066,-0.066,0.038,2,14,0,0.182,0,0,0.022,0.0471,0,-0.110,3.095,-5.388,-0.388,0.025,2,14,0,0.200,0,0,0.067,0.0958,0,-0.351,-3.021,-5.308,-0.308,0.032,2,14,0,0.147,0,0,0.119,0.0997,0,3.050,-0.026,-4.798,0.202,0.025,2,14,0,0.173,0,0,0.054,0.0967,0,-2.919,-0.174,-5.704,-0.704,0.082,2,14,0,0.159,0,0,0.166,0.0955,0,3.012,3.168,-5.783,-0.783,0.047,2,14,0,0.179,0,0,0.066,0.0343,0,-2.811,3.037,-5.374,-0.374,0.058,2,14,0,0.147,0,0,0.104,0.0381,0,3.091,-3.092,-5.330,-0.330,0.037,2,14,0,0.174,0,0,0.025,0.0329,0,-2.797,-3.226,-5.356,-0.356,0.005,2,14,0,0.148,0,0,0.131,0.0486,0,2.455,0.357,0,0,0.200,0.000,0.000,0.000,0.000
63.0,-0.005,-0.360,-5.031,-0.031,0.019,2,14,0,0.163,0,0,0.036,0.0471,0,-0.077,3.078,-5.376,-0.376,0.028,2,14,0,0.177,0,0,0.059,0.0958,0,-0.442,-3.053,-5.251,-0.251,0.059,2,14,0,0.182,0,0,0.103,0.0997,0,3.052,-0.079,-4.840,0.160,0.030,2,14,0,0.146,0,0,0.021,0.0967,0,-2.807,-0.133,-5.689,-0.689,0.109,2,14,0,0.234,0,0,0.111,0.0955,0,2.923,3.132,-5.767,-0.767,0.047,2,14,0,0.183,0,0,0.150,0.0343,0,-2.857,3.028,-5.313,-0.313,0.089,2,14,0,0.232,0,0,0.068,0.0381,0,3.155,-3.126,-5.349,-0.349,0.012,2,14,0,0.175,0,0,0.080,0.0329,0,-2.812,-3.185,-5.343,-0.343,0.060,2,14,0,0.248,0,0,0.088,0.0486,0,2.376,0.445,0,0,0.248,0.000,0.000,0.000,0.000
64.0,0.065,-0.300,-5.035,-0.035,0.016,2,14,0,0.184,0,0,0.057,0.0471,0,0.046,3.128,-5.346,-0.346,0.037,2,14,0,0.162,0,0,0.098,0.0958,0,-0.493,-3.120,-5.234,-0.234,0.062,2,14,0,0.152,0,0,0.115,0.0997,0,3.089,-0.083,-4.844,0.156,0.016,2,14,0,0.178,0,0,0.018,0.0967,0,-2.714,-0.048,-5.687,-0.687,0.087,2,14,0,0.155,0,0,0.128,0.0955,0,3.021,3.075,-5.743,-0.743,0.091,2,14,0,0.174,0,0,0.080,0.0343,0,-2.972,3.024,-5.272,-0.272,0.074,2,14,0,0.205,0,0,0.072,0.0381,0,3.145,-3.132,-5.378,-0.378,0.023,2,14,0,0.152,0,0,0.078,0.0329,0,-2.869,-3.131,-5.369,-0.369,0.073,2,14,0,0.214,0,0,0.061,0.0486,0,2.379,0.508,0,0,0.214,0.000,0.000,0.000,0.000
65.0,-0.019,-0.254,-4.963,0.037,0.038,2,14,0,0.205,0,0,0.091,0.0471,0,0.018,3.154,-5.359,-0.359,0.032,2,14,0,0.183,0,0,0.075,0.0958,0,-0.445,-3.200,-5.254,-0.254,0.073,2,14,0,0.180,0,0,0.092,0.0997,0,3.082,-0.132,-4.824,0.176,0.014,2,14,0,0.151,0,0,0.057,0.0967,0,-2.705,-0.010,-5.669,-0.669,0.056,2,14,0,0.190,0,0,0.137,0.0955,0,3.161,3.041,-5.751,-0.751,0.075,2,14,0,0.172,0,0,0.129,0.0343,0,-2.967,3.049,-5.248,-0.248,0.026,2,14,0,0.307,0,0,0.058,0.0381,0,3.098,-3.091,-5.321,-0.321,0.050,2,14,0,0.177,0,0,0.024,0.0329,0,-2.825,-3.087,-5.396,-0.396,0.058,2,14,0,0.220,0,0,0.012,0.0486,0,2.386,0.488,0,0,0.307,0.000,0.000,0.000,0.000
66.0,-0.029,-0.280,-4.973,0.027,0.043,2,14,0,0.190,0,0,0.076,0.0471,0,-0.016,3.176,-5.404,-0.404,0.053,2,14,0,0.175,0,0,0.059,0.0958,0,-0.341,-3.248,-5.212,-0.212,0.063,2,14,0,0.146,0,0,0.117,0.0997,0,3.090,-0.120,-4.816,0.184,0.015,2,14,0,0.146,0,0,0.049,0.0967,0,-2.749,0.060,-5.700,-0.700,0.075,2,14,0,0.157,0,0,0.128,0.0955,0,3.208,3.073,-5.758,-0.758,0.047,2,14,0,0.151,0,0,0.150,0.0343,0,-3.026,3.112,-5.337,-0.337,0.023,2,14,0,0.174,0,0,0.123,0.0381,0,3.087,-3.042,-5.378,-0.378,0.035,2,14,0,0.150,0,0,0.029,0.0329,0,-2.786,-3.038,-5.372,-0.372,0.034,2,14,0,0.152,0,0,0.067,0.0486,0,2.459,0.422,0,0,0.190,0.000,0.000,0.000,0.000
67.0,-0.045,-0.374,-5.000,-0.000,0.061,2,14,0,0.224,0,0,0.075,0.0471,0,-0.096,3.160,-5.360,-0.360,0.053,2,14,0,0.156,0,0,0.051,0.0958,0,-0.349,-3.242,-5.283,-0.283,0.043,2,14,0,0.182,0,0,0.111,0.0997,0,3.078,-0.092,-4.790,0.210,0.024,2,14,0,0.155,0,0,0.018,0.0967,0,-2.789,0.049,-5.726,-0.726,0.080,2,14,0,0.186,0,0,0.093,0.0955,0,3.188,3.104,-5.739,-0.739,0.069,2,14,0,0.171,0,0,0.121,0.0343,0,-3.020,3.166,-5.363,-0.363,0.058,2,14,0,0.175,0,0,0.149,0.0381,0,3.032,-3.065,-5.349,-0.349,0.017,2,14,0,0.183,0,0,0.067,0.0329,0,-2.790,-3.004,-5.356,-0.356,0.008,2,14,0,0.176,0,0,0.097,0.0486,0,2.454,0.425,0,0,0.224,0.000,0.000,0.000,0.000
68.0,-0.000,-0.401,-5.026,-0.026,0.052,2,14,0,0.153,0,0,0.067,0.0471,0,-0.109,3.106,-5.287,-0.287,0.029,2,14,0,0.150,0,0,0.060,0.0958,0,-0.269,-3.162,-5.311,-0.311,0.074,2,14,0,0.184,0,0,0.114,0.0997,0,3.054,-0.098,-4.818,0.182,0.020,2,14,0,0.145,0,0,0.030,0.0967,0,-2.869,0.071,-5.676,-0.676,0.077,2,14,0,0.206,0,0,0.102,0.0955,0,3.165,3.168,-5.756,-0.756,0.090,2,14,0,0.175,0,0,0.098,0.0343,0,-2.908,3.156,-5.308,-0.308,0.081,2,14,0,0.187,0,0,0.092,0.0381,0,3.009,-3.034,-5.367,-0.367,0.016,2,14,0,0.195,0,0,0.098,0.0329,0,-2.824,-2.979,-5.366,-0.366,0.033,2,14,0,0.150,0,0,0.118,0.0486,0,2.562,0.401,0,0,0.206,0.000,0.000,0.000,0.000
69.0,0.075,-0.331,-4.954,0.046,0.041,2,14,0,0.180,0,0,0.055,0.0471,0,-0.095,3.120,-5.362,-0.362,0.018,2,14,0,0.148,0,0,0.043,0.0958,0,-0.310,-3.084,-5.245,-0.245,0.072,2,14,0,0.149,0,0,0.087,0.0997,0,3.076,-0.032,-4.860,0.140,0.035,2,14,0,0.149,0,0,0.042,0.0967,0,-2.891,0.015,-5.651,-0.651,0.065,2,14,0,0.164,0,0,0.067,0.0955,0,3.090,3.244,-5.771,-0.771,0.085,2,14,0,0.287,0,0,0.110,0.0343,0,-2.853,3.114,-5.270,-0.270,0.063,2,14,0,0.186,0,0,0.075,0.0381,0,3.014,-3.026,-5.393,-0.393,0.038,2,14,0,0.149,0,0,0.095,0.0329,0,-2.833,-3.002,-5.352,-0.352,0.065,2,14,0,0.147,0,0,0.096,0.0486,0,2.527,0.340,0,0,0.287,0.000,0.000,0.000,0.000
70.0,0.100,-0.252,-4.967,0.033,0.014,2,14,0,0.153,0,0,0.116,0.0471,0,-0.144,3.116,-5.356,-0.356,0.023,2,14,0,0.147,0,0,0.091,0.0958,0,-0.336,-3.004,-5.372,-0.372,0.061,2,14,0,0.173,0,0,0.139,0.0997,0,3.051,-0.063,-4.897,0.103,0.007,2,14,0,0.144,0,0,0.026,0.0967,0,-2.921,-0.065,-5.653,-0.653,0.054,2,14,0,0.160,0,0,0.089,0.0955,0,3.001,3.243,-5.734,-0.734,0.076,2,14,0,0.177,0,0,0.128,0.0343,0,-2.857,3.089,-5.348,-0.348,0.054,2,14,0,0.150,0,0,0.059,0.0381,0,3.136,-2.995,-5.405,-0.405,0.068,2,14,0,0.188,0,0,0.081,0.0329,0,-2.846,-3.035,-5.411,-0.411,0.071,2,14,0,0.176,0,0,0.069,0.0486,0,2.511,0.336,0,0,0.188,0.000,0.000,0.000,0.000
