t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
22.0,-2.929,-0.208,-4.993,0.007,0.195,2,14,0,0.389,0,0,1.737,0.3278,0,0.838,2.840,-5.187,-0.187,0.012,2,14,0,0.309,0,0,0.095,0.1961,0,0.939,-2.786,-5.409,-0.409,0.076,2,14,0,0.313,0,0,0.146,0.2079,0,3.014,-0.102,-5.320,-0.320,0.054,2,14,0,0.324,0,0,0.024,0.0377,0,-1.193,0.348,-4.700,0.300,0.177,2,14,0,0.443,0,0,1.679,0.3410,0,1.845,1.877,0,0,0.443,0.000,0.000,0.000,0.000
23.0,-2.615,-0.517,-4.988,0.012,0.591,2,14,0,0.390,0,1,1.340,0.3278,0,0.848,2.865,-5.227,-0.227,0.042,2,14,0,0.341,0,0,0.080,0.1961,0,1.011,-2.743,-5.417,-0.417,0.016,2,14,0,0.310,0,0,0.213,0.2079,0,2.983,-0.175,-5.336,-0.336,0.039,2,14,0,0.333,0,0,0.061,0.0377,0,-1.391,0.648,-4.709,0.291,0.600,2,14,0,0.371,0,1,1.336,0.3410,0,1.712,1.522,0,0,0.390,0.000,0.000,0.000,0.000
24.0,-2.461,-0.828,-5.006,-0.006,0.346,2,14,0,0.364,0,0,0.986,0.3278,0,0.831,2.973,-5.186,-0.186,0.061,2,14,0,0.309,0,0,0.059,0.1961,0,0.966,-2.740,-5.371,-0.371,0.097,2,14,0,0.314,0,0,0.203,0.2079,0,2.980,-0.165,-5.294,-0.294,0.012,2,14,0,0.317,0,0,0.054,0.0377,0,-1.708,0.989,-4.677,0.323,0.371,2,14,0,0.360,0,0,0.869,0.3410,0,1.995,1.056,0,0,0.364,0.000,0.000,0.000,0.000
25.0,-2.240,-1.275,-5.043,-0.043,0.584,2,14,0,0.323,0,0,0.514,0.3278,0,0.757,3.041,-5.183,-0.183,0.029,2,14,0,0.308,0,0,0.121,0.1961,0,0.798,-2.907,-5.409,-0.409,0.149,2,14,0,0.314,0,0,0.117,0.2079,0,3.003,-0.115,-5.314,-0.314,0.026,2,14,0,0.323,0,0,0.008,0.0377,0,-2.049,1.340,-4.655,0.345,0.545,2,14,0,0.320,0,0,0.389,0.3410,0,2.650,0.568,0,0,0.323,0.000,0.000,0.000,0.000
26.0,-2.064,-1.856,-4.973,0.027,0.511,2,14,0,0.356,0,0,0.136,0.3278,0,0.725,3.057,-5.282,-0.282,0.025,2,14,0,0.345,0,0,0.149,0.1961,0,0.786,-3.056,-5.426,-0.426,0.086,2,14,0,0.368,0,0,0.177,0.2079,0,2.915,-0.115,-5.363,-0.363,0.018,2,14,0,0.315,0,0,0.080,0.0377,0,-2.420,1.672,-4.668,0.332,0.453,2,14,0,0.359,0,0,0.133,0.3410,0,3.125,0.375,0,0,0.368,0.000,0.000,0.000,0.000
27.0,-2.002,-2.188,-5.051,-0.051,0.243,2,14,0,0.354,0,0,0.449,0.3278,0,0.781,2.983,-5.193,-0.193,0.082,2,14,0,0.320,0,0,0.061,0.1961,0,0.807,-3.104,-5.433,-0.433,0.063,2,14,0,0.318,0,0,0.202,0.2079,0,2.902,-0.161,-5.359,-0.359,0.019,2,14,0,0.314,0,0,0.104,0.0377,0,-2.772,1.822,-4.686,0.314,0.210,2,14,0,0.345,0,0,0.486,0.3410,0,2.978,0.601,0,0,0.354,0.000,0.000,0.000,0.000
28.0,-1.890,-2.260,-4.999,0.001,0.259,2,14,0,0.372,0,0,0.840,0.3278,0,0.926,2.903,-5.154,-0.154,0.290,2,14,0,0.390,0,0,0.834,0.1961,0,0.995,-3.111,-5.440,-0.440,0.332,2,14,0,0.714,0,0,0.907,0.2079,0,3.040,-0.167,-5.282,-0.282,0.282,2,14,0,0.384,0,0,0.922,0.1589,0,-2.688,1.864,-4.667,0.333,0.159,2,14,0,0.560,0,0,1.321,0.3410,0,3.040,1.245,0,0,0.714,0.980,0.000,1.000,0.000
29.0,-1.450,-2.134,-5.018,-0.018,0.629,2,14,0,0.458,0,0,1.304,0.3278,0,1.385,2.825,-5.200,-0.200,0.616,2,14,0,0.426,0,0,1.388,0.2689,0,1.545,-3.033,-5.423,-0.423,0.682,2,14,0,0.372,0,0,1.344,0.2918,0,3.574,-0.157,-5.277,-0.277,0.644,2,14,0,0.348,0,0,1.388,0.2804,0,-2.323,1.721,-4.695,0.305,0.518,2,14,0,0.414,0,0,1.924,0.3410,0,3.153,1.877,0,0,0.458,1.980,0.000,1.000,0.000
30.0,-0.677,-1.841,-4.993,0.007,0.983,2,14,0,0.356,0,0,1.479,0.3855,0,2.241,2.838,-5.264,-0.264,0.981,2,14,0,0.439,0,0,1.534,0.3918,0,2.434,-2.913,-5.394,-0.394,1.046,2,14,0,0.379,0,0,1.465,0.4117,0,4.446,-0.141,-5.375,-0.375,1.007,2,14,0,0.361,0,0,1.517,0.4012,0,-1.713,1.600,-4.672,0.328,0.847,2,14,0,0.636,0,0,2.308,0.3444,0,3.315,2.272,0,0,0.636,2.980,0.000,1.000,0.000
31.0,0.451,-1.559,-4.997,0.003,1.328,2,14,0,0.457,0,0,1.380,0.5012,0,3.428,2.830,-5.256,-0.256,1.365,2,14,0,0.400,0,0,1.363,0.5187,0,3.673,-2.846,-5.408,-0.408,1.429,2,14,0,0.379,0,0,1.227,0.5407,0,5.560,-0.122,-5.362,-0.362,1.370,2,14,0,0.376,0,0,1.405,0.5224,0,-0.743,1.477,-4.631,0.369,1.211,2,14,0,0.680,0,0,2.341,0.4665,0,3.284,2.313,0,0,0.680,3.980,0.000,1.000,0.000
32.0,1.968,-1.366,-4.909,0.091,1.690,2,14,0,0.355,0,0,0.935,0.5864,0,4.970,2.754,-5.209,-0.209,1.709,2,14,0,0.337,0,0,0.830,0.5809,0,5.255,-2.883,-5.390,-0.390,1.737,2,14,0,0.347,0,0,0.647,0.5794,0,7.188,-0.103,-5.302,-0.302,1.755,2,14,0,0.351,0,0,0.796,0.5966,0,0.679,1.398,-4.709,0.291,1.613,2,14,0,0.701,0,0,1.928,0.6031,0,3.057,1.910,0,0,0.701,4.980,0.000,1.000,0.000
33.0,3.755,-1.421,-4.991,0.009,1.776,2,14,0,0.392,0,0,0.358,0.5868,0,6.729,2.803,-5.188,-0.188,1.754,2,14,0,0.372,0,0,0.142,0.5809,0,6.922,-2.916,-5.418,-0.418,1.708,2,14,0,0.375,0,0,0.028,0.5794,0,8.930,-0.101,-5.303,-0.303,1.780,2,14,0,0.373,0,0,0.042,0.5966,0,2.486,1.423,-4.651,0.349,2.033,2,14,0,0.355,0,0,1.126,0.7010,0,3.133,1.120,0,0,0.392,5.980,0.000,1.000,0.000
34.0,5.399,-1.607,-4.978,0.022,1.578,2,14,0,0.386,0,0,0.611,0.5868,0,8.367,2.838,-5.204,-0.204,1.552,2,14,0,0.340,0,0,0.594,0.5809,0,8.522,-2.972,-5.400,-0.400,1.497,2,14,0,0.380,0,0,0.626,0.5794,0,10.495,-0.112,-5.354,-0.354,1.552,2,14,0,0.444,0,0,0.516,0.5966,0,4.535,1.459,-4.693,0.307,2.082,2,14,0,0.389,0,0,0.120,0.7010,0,3.199,0.860,0,0,0.444,6.980,0.000,1.000,0.000
35.0,6.764,-1.770,-4.974,0.026,1.313,2,14,0,0.382,0,0,0.947,0.5868,0,9.746,2.933,-5.224,-0.224,1.295,2,14,0,0.430,0,0,0.961,0.5809,0,9.847,-3.022,-5.359,-0.359,1.237,2,14,0,0.345,0,0,0.958,0.5794,0,11.943,-0.105,-5.336,-0.336,1.318,2,14,0,0.380,0,0,0.977,0.5966,0,6.468,1.498,-4.714,0.286,1.889,2,14,0,0.386,0,0,0.852,0.7010,0,3.292,1.211,0,0,0.430,7.980,0.000,1.000,0.000
36.0,7.889,-1.898,-4.986,0.014,1.019,2,14,0,0.370,0,0,1.095,0.5868,0,10.875,3.125,-5.191,-0.191,1.013,2,14,0,0.376,0,0,1.121,0.5809,0,10.922,-3.015,-5.420,-0.420,0.953,2,14,0,0.369,0,0,1.028,0.5794,0,13.119,-0.088,-5.330,-0.330,1.033,2,14,0,0.520,0,0,1.148,0.5966,0,8.258,1.597,-4.597,0.403,1.670,2,14,0,0.414,0,0,1.642,0.7010,0,3.088,1.713,0,0,0.520,8.980,0.000,1.000,0.000
37.0,8.753,-1.978,-4.977,0.023,0.702,2,14,0,0.576,0,0,0.974,0.5868,0,11.734,3.245,-5.208,-0.208,0.696,2,14,0,0.340,0,0,1.013,0.5809,0,11.760,-2.900,-5.448,-0.448,0.658,2,14,0,0.344,0,0,0.875,0.5794,0,13.991,-0.068,-5.293,-0.293,0.718,2,14,0,0.353,0,0,1.031,0.5966,0,9.807,1.587,-4.651,0.349,1.413,2,14,0,0.439,0,0,2.196,0.7010,0,2.602,2.261,0,0,0.576,9.980,0.000,1.000,0.000
38.0,9.382,-1.946,-4.997,0.003,0.484,2,14,0,0.322,0,0,0.615,0.5868,0,12.293,3.185,-5.232,-0.232,0.510,2,14,0,0.303,0,0,0.591,0.5809,0,12.338,-2.751,-5.525,-0.525,0.468,2,14,0,0.344,0,0,0.489,0.5794,0,14.597,-0.030,-5.380,-0.380,0.448,2,14,0,0.353,0,0,0.640,0.5966,0,11.119,1.495,-4.679,0.321,1.128,2,14,0,0.384,0,0,2.512,0.7010,0,2.131,2.579,0,0,0.384,10.980,0.000,1.000,0.000
39.0,9.835,-1.883,-4.985,0.015,0.480,2,14,0,0.355,0,0,0.124,0.5868,0,12.694,3.108,-5.278,-0.278,0.215,2,14,0,0.722,0,1,0.195,0.5809,0,12.818,-2.710,-5.452,-0.452,0.521,2,14,0,0.347,0,0,0.233,0.5794,0,15.016,-0.011,-5.398,-0.398,0.437,2,14,0,0.343,0,0,0.118,0.5966,0,11.713,1.336,-4.636,0.364,0.252,2,14,0,0.355,0,1,2.134,0.7010,0,2.125,2.202,0,0,0.722,11.980,0.000,1.000,0.000
40.0,10.387,-1.684,-4.984,0.016,0.674,2,14,0,0.392,0,0,0.415,0.5868,0,12.825,3.163,-5.188,-0.188,0.089,2,14,0,0.405,0,0,0.961,0.5809,0,13.462,-2.754,-5.351,-0.351,0.748,2,14,0,0.375,0,0,0.467,0.5794,0,15.583,-0.059,-5.324,-0.324,0.638,2,14,0,0.412,0,0,0.386,0.5966,0,11.634,1.197,-4.657,0.343,0.149,2,14,0,0.360,0,0,1.104,0.7010,0,2.359,1.220,0,0,0.412,12.980,0.000,1.000,0.000
41.0,11.169,-1.543,-5.023,-0.023,0.943,2,14,0,0.473,0,0,0.678,0.5868,0,13.019,3.188,-5.234,-0.234,0.322,2,14,0,0.376,0,0,1.766,0.5809,0,14.345,-2.884,-5.351,-0.351,1.025,2,14,0,0.366,0,0,0.548,0.5794,0,16.373,-0.153,-5.322,-0.322,0.926,2,14,0,0.349,0,0,0.591,0.5966,0,11.473,1.208,-4.735,0.265,0.134,2,14,0,0.380,0,0,0.353,0.7010,0,2.561,1.918,0,0,0.473,13.980,0.000,1.000,0.000
42.0,12.294,-1.539,-4.989,0.011,1.219,2,14,0,0.355,0,0,0.561,0.5868,0,13.536,3.061,-5.230,-0.230,0.623,2,14,0,0.569,0,0,2.233,0.5809,0,15.462,-3.038,-5.390,-0.390,1.211,2,14,0,0.349,0,0,0.452,0.5794,0,17.351,-0.217,-5.296,-0.296,1.168,2,14,0,0.342,0,0,0.631,0.5966,0,11.516,1.313,-4.668,0.332,0.212,2,14,0,0.389,0,0,1.100,0.7010,0,2.730,2.380,0,0,0.569,14.980,0.000,1.000,0.000
43.0,13.574,-1.623,-4.946,0.054,1.337,2,14,0,0.319,0,0,0.286,0.5868,0,14.244,2.904,-5.259,-0.259,0.905,2,14,0,0.669,0,0,2.524,0.5809,0,16.673,-3.125,-5.387,-0.387,1.293,2,14,0,0.345,0,0,0.293,0.5794,0,18.599,-0.196,-5.308,-0.308,1.318,2,14,0,0.351,0,0,0.375,0.5966,0,11.868,1.470,-4.641,0.359,0.439,2,14,0,0.384,0,0,1.726,0.7010,0,2.843,2.663,0,0,0.669,15.980,0.000,1.000,0.000
44.0,14.861,-1.755,-4.967,0.033,1.304,2,14,0,0.350,0,0,0.055,0.5868,0,15.255,2.754,-5.268,-0.268,1.218,2,14,0,0.571,0,0,2.523,0.5809,0,17.986,-3.138,-5.402,-0.402,1.266,2,14,0,0.340,0,0,0.221,0.5794,0,19.882,-0.175,-5.268,-0.268,1.307,2,14,0,0.380,0,0,0.112,0.5966,0,12.449,1.595,-4.640,0.360,0.706,2,14,0,0.561,0,0,2.152,0.7010,0,3.101,2.654,0,0,0.571,16.980,0.000,1.000,0.000
45.0,16.066,-1.840,-5.051,-0.051,1.160,2,14,0,0.350,0,0,0.271,0.5868,0,16.632,2.625,-5.164,-0.164,1.576,2,14,0,0.479,0,0,2.170,0.5899,0,19.202,-3.092,-5.392,-0.392,1.149,2,14,0,0.378,0,0,0.346,0.5794,0,21.160,-0.042,-5.311,-0.311,1.207,2,14,0,0.352,0,0,0.209,0.5966,0,13.308,1.750,-4.630,0.370,1.012,2,14,0,0.575,0,0,2.298,0.7010,0,3.394,2.286,0,0,0.575,17.980,0.000,1.000,0.000
46.0,17.143,-1.872,-5.041,-0.041,0.989,2,14,0,0.357,0,0,0.358,0.5868,0,18.471,2.650,-5.221,-0.221,1.978,2,14,0,0.344,0,0,1.345,0.6995,0,20.303,-3.004,-5.395,-0.395,0.969,2,14,0,0.375,0,0,0.420,0.5794,0,22.268,-0.002,-5.356,-0.356,1.043,2,14,0,0.349,0,0,0.317,0.5966,0,14.510,1.785,-4.667,0.333,1.359,2,14,0,0.438,0,0,2.103,0.7010,0,3.375,2.043,0,0,0.438,18.980,0.000,1.000,0.000
47.0,18.003,-1.850,-5.001,-0.001,0.759,2,14,0,0.385,0,0,0.438,0.5868,0,20.475,2.747,-5.191,-0.191,1.974,2,14,0,0.445,0,0,0.197,0.6995,0,21.083,-2.863,-5.432,-0.432,0.722,2,14,0,0.377,0,0,0.432,0.5794,0,23.205,0.023,-5.400,-0.400,0.799,2,14,0,0.369,0,0,0.494,0.5966,0,16.042,1.723,-4.659,0.341,1.729,2,14,0,0.708,0,0,1.343,0.7010,0,3.271,1.271,0,0,0.708,19.740,0.000,0.510,0.000
48.0,18.593,-1.794,-5.059,-0.059,0.437,2,14,0,0.389,0,0,0.762,0.5868,0,22.341,2.818,-5.204,-0.204,1.760,2,14,0,0.438,0,0,1.523,0.6995,0,21.645,-2.752,-5.368,-0.368,0.381,2,14,0,0.407,0,0,0.746,0.5794,0,23.737,-0.018,-5.293,-0.293,0.442,2,14,0,0.373,0,0,0.741,0.5966,0,17.795,1.595,-4.667,0.333,1.675,2,14,0,0.415,0,0,0.152,0.7010,0,3.162,1.415,0,0,0.438,20.000,0.000,0.010,0.000
49.0,18.814,-1.727,-5.029,-0.029,0.083,2,14,0,0.467,0,0,0.986,0.5868,0,23.936,2.940,-5.193,-0.193,1.490,2,14,0,0.659,0,0,3.117,0.6995,0,21.839,-2.746,-5.347,-0.347,0.042,2,14,0,0.347,0,0,0.942,0.5794,0,24.017,-0.044,-5.313,-0.313,0.122,2,14,0,0.452,0,0,1.024,0.5966,0,19.214,1.471,-4.701,0.299,1.410,2,14,0,0.410,0,0,1.576,0.7010,0,2.988,3.010,0,0,0.659,20.000,0.000,0.000,0.000
50.0,18.709,-1.688,-4.965,0.035,0.318,2,14,0,0.357,0,0,0.893,0.5868,0,25.218,3.090,-5.195,-0.195,1.185,2,14,0,0.542,0,0,4.408,0.6995,0,21.607,-2.811,-5.387,-0.387,0.378,2,14,0,0.345,0,0,0.715,0.5794,0,23.937,-0.092,-5.322,-0.322,0.310,2,14,0,0.475,0,0,0.948,0.5966,0,20.412,1.420,-4.635,0.365,1.113,2,14,0,0.544,0,0,2.769,0.7010,0,3.137,4.298,0,0,0.544,20.000,0.000,0.000,0.000
51.0,18.153,-1.692,-4.905,0.095,0.570,2,14,0,0.354,0,0,0.348,0.5868,0,26.090,3.187,-5.278,-0.278,0.423,2,14,0,0.639,0,1,5.295,0.6995,0,21.086,-2.867,-5.439,-0.439,0.534,2,14,0,0.347,0,0,0.193,0.5794,0,23.431,-0.146,-5.359,-0.359,0.583,2,14,0,0.495,0,0,0.442,0.5966,0,21.359,1.404,-4.753,0.247,0.807,2,14,0,0.553,0,0,3.727,0.7010,0,2.658,5.173,0,0,0.639,20.000,0.000,0.000,0.000
52.0,17.594,-1.686,-5.002,-0.002,0.478,2,14,0,0.355,0,0,0.238,0.5868,0,26.217,3.274,-5.241,-0.241,0.050,2,14,0,0.585,0,1,5.433,0.6995,0,20.598,-2.901,-5.428,-0.428,0.417,2,14,0,0.377,0,0,0.312,0.5794,0,22.879,-0.161,-5.306,-0.306,0.535,2,14,0,0.342,0,0,0.118,0.5966,0,22.050,1.407,-4.702,0.298,0.487,2,14,0,0.515,0,0,4.415,0.7010,0,1.874,5.307,0,0,0.585,20.000,0.000,0.000,0.000
53.0,17.258,-1.676,-5.034,-0.034,0.239,2,14,0,0.388,0,0,0.572,0.5868,0,26.196,3.308,-5.245,-0.245,0.153,2,14,0,0.624,0,1,5.414,0.6995,0,20.358,-3.031,-5.398,-0.398,0.168,2,14,0,0.760,0,0,0.563,0.5794,0,22.506,-0.166,-5.330,-0.330,0.312,2,14,0,0.341,0,0,0.489,0.5966,0,22.335,1.466,-4.697,0.303,0.128,2,14,0,0.605,0,0,4.706,0.7010,0,1.759,5.288,0,0,0.760,20.000,0.000,0.000,0.000
54.0,17.170,-1.689,-5.014,-0.014,0.028,2,14,0,0.355,0,0,0.661,0.5868,0,26.090,3.350,-5.139,-0.139,0.180,2,14,0,0.531,0,1,5.315,0.6995,0,20.413,-3.060,-5.419,-0.419,0.090,2,14,0,0.375,0,0,0.518,0.5794,0,22.407,-0.125,-5.369,-0.369,0.047,2,14,0,0.338,0,0,0.587,0.5966,0,22.216,1.466,-4.673,0.327,0.286,2,14,0,0.570,0,0,4.593,0.7010,0,1.747,5.187,0,0,0.570,20.000,0.000,0.000,0.000
55.0,17.415,-1.663,-4.950,0.050,0.284,2,14,0,0.359,0,0,0.428,0.5868,0,25.900,3.283,-5.195,-0.195,0.184,2,14,0,0.538,0,1,5.120,0.6995,0,20.563,-3.082,-5.419,-0.419,0.226,2,14,0,0.597,0,0,0.385,0.5794,0,22.491,-0.158,-5.386,-0.386,0.194,2,14,0,0.343,0,0,0.507,0.5966,0,21.758,1.452,-4.688,0.312,0.682,2,14,0,0.651,0,0,4.137,0.7010,0,1.902,4.991,0,0,0.651,20.000,0.000,0.000,0.000
56.0,17.689,-1.621,-4.994,0.006,0.338,2,14,0,0.328,0,0,0.205,0.5868,0,25.734,3.216,-5.189,-0.189,0.170,2,14,0,0.604,0,1,4.950,0.6995,0,20.740,-3.052,-5.394,-0.394,0.256,2,14,0,0.328,0,0,0.214,0.5794,0,22.722,-0.154,-5.351,-0.351,0.306,2,14,0,0.408,0,0,0.282,0.5966,0,20.867,1.472,-4.695,0.305,1.102,2,14,0,0.416,0,0,3.256,0.7010,0,2.552,4.820,0,0,0.604,20.000,0.000,0.000,0.000
57.0,17.996,-1.633,-5.038,-0.038,0.253,2,14,0,0.350,0,0,0.213,0.5868,0,25.587,3.170,-5.205,-0.205,0.163,2,14,0,0.596,0,1,4.802,0.6995,0,20.893,-2.980,-5.375,-0.375,0.221,2,14,0,0.315,0,0,0.054,0.5794,0,22.979,-0.156,-5.348,-0.348,0.280,2,14,0,0.308,0,0,0.045,0.5966,0,19.598,1.546,-4.703,0.297,1.535,2,14,0,0.504,0,0,1.981,0.7010,0,3.212,4.670,0,0,0.596,20.000,0.000,0.000,0.000
58.0,18.144,-1.701,-5.056,-0.056,0.110,2,14,0,0.408,0,0,0.325,0.5868,0,25.390,3.122,-5.246,-0.246,0.289,2,14,0,0.645,0,0,4.603,0.6995,0,21.125,-2.904,-5.414,-0.414,0.157,2,14,0,0.342,0,0,0.209,0.5794,0,23.226,-0.128,-5.309,-0.309,0.179,2,14,0,0.346,0,0,0.227,0.5966,0,18.026,1.616,-4.680,0.320,1.587,2,14,0,0.377,0,0,0.428,0.7010,0,3.235,4.471,0,0,0.645,20.000,0.000,0.000,0.000
59.0,18.138,-1.767,-4.995,0.005,0.110,2,14,0,0.359,0,0,0.315,0.5868,0,24.956,3.006,-5.185,-0.185,0.643,2,14,0,0.562,0,0,4.173,0.6995,0,21.179,-2.795,-5.443,-0.443,0.037,2,14,0,0.416,0,0,0.300,0.5794,0,23.294,-0.127,-5.294,-0.294,0.021,2,14,0,0.341,0,0,0.300,0.5966,0,16.566,1.647,-4.629,0.371,1.413,2,14,0,0.386,0,0,1.055,0.7010,0,3.242,4.032,0,0,0.562,20.000,0.000,0.000,0.000
60.0,17.952,-1.822,-5.036,-0.036,0.186,2,14,0,0.329,0,0,0.140,0.5868,0,24.119,2.860,-5.195,-0.195,1.016,2,14,0,0.575,0,0,3.340,0.6995,0,21.116,-2.825,-5.402,-0.402,0.128,2,14,0,0.315,0,0,0.232,0.5794,0,23.258,-0.112,-5.300,-0.300,0.112,2,14,0,0.317,0,0,0.264,0.5966,0,15.187,1.619,-4.621,0.379,1.219,2,14,0,0.382,0,0,2.423,0.7010,0,3.095,3.192,0,0,0.575,20.000,0.000,0.000,0.000
61.0,17.717,-1.867,-5.018,-0.018,0.184,2,14,0,0.322,0,0,0.145,0.5868,0,22.903,2.783,-5.216,-0.216,1.416,2,14,0,0.845,0,0,2.136,0.6995,0,20.899,-2.877,-5.420,-0.420,0.174,2,14,0,0.311,0,0,0.058,0.5794,0,23.141,-0.119,-5.235,-0.235,0.171,2,14,0,0.783,0,0,0.148,0.5966,0,14.120,1.535,-4.610,0.390,0.963,2,14,0,0.527,0,0,3.495,0.7010,0,2.913,3.461,0,0,0.845,20.000,0.000,0.000,0.000
62.0,17.626,-1.783,-5.001,-0.001,0.126,2,14,0,0.326,0,0,0.199,0.5868,0,21.268,2.781,-5.228,-0.228,1.687,2,14,0,0.444,0,0,0.534,0.6995,0,20.741,-2.894,-5.329,-0.329,0.115,2,14,0,0.374,0,0,0.176,0.5794,0,22.947,-0.118,-5.278,-0.278,0.167,2,14,0,0.350,0,0,0.046,0.5966,0,13.358,1.517,-4.633,0.367,0.670,2,14,0,0.833,0,0,4.265,0.7010,0,3.323,4.222,0,0,0.833,20.000,0.000,0.000,0.000
63.0,17.563,-1.664,-4.962,0.038,0.098,2,14,0,0.322,0,0,0.281,0.5868,0,19.690,2.875,-5.228,-0.228,1.511,2,14,0,0.372,0,0,1.082,0.6995,0,20.703,-2.983,-5.401,-0.401,0.051,2,14,0,0.322,0,0,0.218,0.5794,0,22.837,-0.097,-5.395,-0.395,0.087,2,14,0,0.306,0,0,0.158,0.5966,0,12.833,1.502,-4.671,0.329,0.361,2,14,0,0.682,0,0,4.792,0.7010,0,3.434,4.747,0,0,0.682,20.000,0.000,0.000,0.000
64.0,17.549,-1.571,-4.984,0.016,0.066,2,14,0,0.310,0,0,0.339,0.5868,0,18.384,2.919,-5.223,-0.223,1.266,2,14,0,0.376,0,0,2.393,0.6995,0,20.781,-2.988,-5.388,-0.388,0.076,2,14,0,0.327,0,0,0.146,0.5794,0,22.824,-0.075,-5.326,-0.326,0.015,2,14,0,0.380,0,0,0.176,0.5966,0,12.667,1.518,-4.677,0.323,0.010,2,14,0,0.542,0,1,4.962,0.7010,0,3.552,4.912,0,0,0.542,20.000,0.000,0.000,0.000
65.0,17.600,-1.539,-4.947,0.053,0.100,2,14,0,0.309,0,0,0.324,0.5868,0,17.329,2.887,-5.170,-0.170,0.981,2,14,0,0.645,0,0,3.452,0.6995,0,20.887,-2.925,-5.428,-0.428,0.093,2,14,0,0.310,0,0,0.032,0.5794,0,22.800,-0.031,-5.365,-0.365,0.025,2,14,0,0.316,0,0,0.210,0.5966,0,12.745,1.562,-4.661,0.339,0.138,2,14,0,0.624,0,1,4.885,0.7010,0,3.469,4.832,0,0,0.645,20.000,0.000,0.000,0.000
66.0,17.730,-1.598,-4.990,0.010,0.128,2,14,0,0.325,0,0,0.196,0.5868,0,16.493,2.848,-5.227,-0.227,0.695,2,14,0,0.731,0,0,4.291,0.6995,0,21.073,-2.957,-5.391,-0.391,0.076,2,14,0,0.342,0,0,0.158,0.5794,0,22.843,0.058,-5.353,-0.353,0.025,2,14,0,0.651,0,0,0.230,0.5966,0,12.901,1.583,-4.653,0.347,0.162,2,14,0,0.640,0,1,4.730,0.7010,0,3.496,4.675,0,0,0.731,20.000,0.000,0.000,0.000
67.0,17.905,-1.688,-4.918,0.082,0.106,2,14,0,0.361,0,0,0.112,0.5868,0,15.985,2.772,-5.217,-0.217,0.367,2,14,0,0.539,0,0,4.805,0.6995,0,20.990,-2.930,-5.386,-0.386,0.040,2,14,0,0.311,0,0,0.077,0.5794,0,22.764,0.029,-5.320,-0.320,0.041,2,14,0,0.318,0,0,0.271,0.5966,0,13.147,1.555,-4.666,0.334,0.453,2,14,0,0.673,0,0,4.485,0.7010,0,3.137,4.942,0,0,0.673,20.000,0.000,0.000,0.000
68.0,17.927,-1.765,-4.987,0.013,0.057,2,14,0,0.323,0,0,0.103,0.5868,0,15.741,2.672,-5.228,-0.228,0.013,2,14,0,0.760,0,1,5.061,0.6995,0,20.947,-2.899,-5.413,-0.413,0.054,2,14,0,0.309,0,0,0.047,0.5794,0,22.711,-0.053,-5.320,-0.320,0.031,2,14,0,0.310,0,0,0.290,0.5966,0,13.840,1.406,-4.690,0.310,0.848,2,14,0,0.691,0,0,3.804,0.7010,0,2.346,5.189,0,0,0.760,20.000,0.000,0.000,0.000
69.0,17.793,-1.800,-5.035,-0.035,0.083,2,14,0,0.329,0,0,0.042,0.5868,0,15.867,2.634,-5.216,-0.216,0.148,2,14,0,0.544,0,1,4.938,0.6995,0,20.921,-2.885,-5.489,-0.489,0.050,2,14,0,0.315,0,0,0.050,0.5794,0,22.691,-0.112,-5.410,-0.410,0.011,2,14,0,0.342,0,0,0.304,0.5966,0,14.731,1.318,-4.646,0.354,0.683,2,14,0,0.551,0,1,2.910,0.7010,0,1.829,5.065,0,0,0.551,20.000,0.000,0.000,0.000
70.0,17.739,-1.798,-4.997,0.003,0.038,2,14,0,0.330,0,0,0.090,0.5868,0,15.937,2.657,-5.229,-0.229,0.151,2,14,0,0.701,0,1,4.867,0.6995,0,20.829,-2.904,-5.436,-0.436,0.048,2,14,0,0.311,0,0,0.089,0.5794,0,22.652,-0.111,-5.330,-0.330,0.056,2,14,0,0.320,0,0,0.342,0.5966,0,14.946,1.199,-4.637,0.363,0.132,2,14,0,0.411,0,1,2.704,0.7010,0,1.859,4.994,0,0,0.701,20.000,0.000,0.000,0.000
