t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
29.0,0.079,0.239,-4.980,0.020,0.061,2,14,0,0.179,0,0,0.173,0.251,2.845,-4.952,0.048,0.051,2,14,0,0.171,0,0,0.058,-0.173,-3.164,-4.937,0.063,0.049,2,14,0,0.164,0,0,0.136,3.029,0.196,-5.010,-0.010,0.055,2,14,0,0.181,0,0,0.031,-2.871,0.150,-4.989,0.011,0.017,2,14,0,0.193,0,0,0.083,2.612,0.295,0,0,0.193,0.000,0.000,0.000,0.000
30.0,0.145,0.253,-4.983,0.017,0.069,2,14,0,0.175,0,0,0.128,0.233,2.773,-4.996,0.004,0.048,2,14,0,0.160,0,0,0.073,-0.152,-3.125,-5.006,-0.006,0.069,2,14,0,0.211,0,0,0.096,2.991,0.131,-5.067,-0.067,0.036,2,14,0,0.170,0,0,0.088,-2.859,0.210,-4.987,0.013,0.041,2,14,0,0.164,0,0,0.087,2.522,0.325,0,0,0.211,0.000,0.000,0.000,0.000
31.0,0.190,0.121,-4.976,0.024,0.091,2,14,0,0.180,0,0,0.061,0.310,2.740,-4.981,0.019,0.064,2,14,0,0.413,0,0,0.071,-0.076,-3.073,-4.980,0.020,0.069,2,14,0,0.164,0,0,0.083,2.916,0.127,-5.050,-0.050,0.026,2,14,0,0.155,0,0,0.130,-2.845,0.228,-5.009,-0.009,0.053,2,14,0,0.168,0,0,0.091,2.622,0.405,0,0,0.413,0.000,0.000,0.000,0.000
32.0,0.226,0.060,-5.060,-0.060,0.055,2,14,0,0.170,0,0,0.103,0.387,2.753,-4.958,0.042,0.045,2,14,0,0.163,0,0,0.109,-0.079,-3.005,-4.978,0.022,0.062,2,14,0,0.164,0,0,0.075,2.967,0.130,-5.022,-0.022,0.049,2,14,0,0.151,0,0,0.097,-2.798,0.156,-4.945,0.055,0.068,2,14,0,0.137,0,0,0.011,2.700,0.459,0,0,0.170,0.000,0.000,0.000,0.000
33.0,0.254,0.017,-5.033,-0.033,0.044,2,14,0,0.152,0,0,0.148,0.379,2.789,-4.933,0.067,0.045,2,14,0,0.219,0,0,0.086,-0.054,-2.913,-5.010,-0.010,0.038,2,14,0,0.165,0,0,0.149,2.978,0.202,-5.011,-0.011,0.076,2,14,0,0.156,0,0,0.035,-2.687,0.116,-4.996,0.004,0.050,2,14,0,0.141,0,0,0.110,2.730,0.434,0,0,0.219,0.000,0.000,0.000,0.000
34.0,0.328,0.055,-4.985,0.015,0.081,2,14,0,0.177,0,0,0.144,0.352,2.835,-5.032,-0.032,0.045,2,14,0,0.137,0,0,0.061,-0.086,-2.923,-5.043,-0.043,0.074,2,14,0,0.162,0,0,0.125,3.022,0.281,-5.005,-0.005,0.062,2,14,0,0.200,0,0,0.061,-2.740,0.109,-5.002,-0.002,0.018,2,14,0,0.174,0,0,0.069,2.704,0.389,0,0,0.200,0.000,0.000,0.000,0.000
35.0,0.330,0.184,-4.951,0.049,0.094,2,14,0,0.170,0,0,0.099,0.292,2.866,-5.010,-0.010,0.052,2,14,0,0.163,0,0,0.056,-0.253,-2.973,-4.975,0.025,0.095,2,14,0,0.199,0,0,0.118,3.083,0.299,-5.011,-0.011,0.024,2,14,0,0.171,0,0,0.111,-2.791,0.110,-4.986,0.014,0.038,2,14,0,0.139,0,0,0.049,2.683,0.378,0,0,0.199,0.000,0.000,0.000,0.000
36.0,0.252,0.233,-5.001,-0.001,0.078,2,14,0,0.173,0,0,0.070,0.237,2.883,-5.037,-0.037,0.023,2,14,0,0.138,0,0,0.094,-0.296,-3.061,-5.004,-0.004,0.060,2,14,0,0.138,0,0,0.151,3.084,0.327,-5.007,-0.007,0.028,2,14,0,0.143,0,0,0.132,-2.720,0.207,-4.974,0.026,0.040,2,14,0,0.137,0,0,0.083,2.650,0.348,0,0,0.173,0.000,0.000,0.000,0.000
37.0,0.186,0.293,-5.011,-0.011,0.042,2,14,0,0.175,0,0,0.137,0.314,2.892,-5.013,-0.013,0.039,2,14,0,0.163,0,0,0.084,-0.261,-3.077,-4.997,0.003,0.060,2,14,0,0.135,0,0,0.122,3.000,0.275,-4.998,0.002,0.073,2,14,0,0.204,0,0,0.056,-2.776,0.176,-5.017,-0.017,0.048,2,14,0,0.166,0,0,0.022,2.602,0.347,0,0,0.204,0.000,0.000,0.000,0.000
38.0,0.192,0.294,-4.965,0.035,0.048,2,14,0,0.212,0,0,0.138,0.357,2.795,-5.003,-0.003,0.050,2,14,0,0.163,0,0,0.063,-0.222,-3.140,-4.998,0.002,0.076,2,14,0,0.142,0,0,0.133,2.951,0.230,-4.977,0.023,0.055,2,14,0,0.177,0,0,0.059,-2.770,0.163,-4.976,0.024,0.032,2,14,0,0.138,0,0,0.019,2.507,0.412,0,0,0.212,0.000,0.000,0.000,0.000
