t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,-0.119,-0.013,-1.712,3.288,0.034,2,14,0,0.235,0,0,0.043,0.046,2.772,-2.538,2.462,0.038,2,14,0,0.255,0,0,0.041,0.196,-2.899,-3.373,1.627,0.037,2,14,0,0.203,0,0,0.092,2.987,-0.055,-3.361,1.639,0.045,2,14,0,0.269,0,0,0.129,-3.120,-0.019,-2.740,2.260,0.031,2,14,0,0.279,0,0,0.081,2.523,3.256,-2.868,2.132,0.159,2,14,0,0.242,0,0,0.324,-2.859,3.068,-2.374,2.626,0.042,2,14,0,0.233,0,0,0.028,2.375,-2.911,-2.733,2.267,0.049,2,14,0,0.230,0,0,0.015,-2.810,-3.028,-3.492,1.508,0.034,2,14,0,0.227,0,0,0.048,2.271,0.632,0,0,0.279,0.000,0.000,0.000,0.000
12.0,-0.149,-0.047,-3.179,1.821,0.034,2,14,0,0.339,0,0,0.073,0.095,2.693,-3.888,1.112,0.035,2,14,0,0.305,0,0,0.074,0.134,-2.908,-4.851,0.149,0.029,2,14,0,0.279,0,0,0.093,3.006,0.062,-4.806,0.194,0.076,2,14,0,0.259,0,0,0.215,-3.113,0.007,-4.220,0.780,0.021,2,14,0,0.348,0,0,0.055,2.512,3.126,-4.320,0.680,0.221,2,14,0,0.357,0,0,0.221,-2.877,3.038,-3.812,1.188,0.048,2,14,0,0.257,0,0,0.010,2.328,-2.958,-4.175,0.825,0.041,2,14,0,0.251,0,0,0.054,-2.838,-3.081,-4.907,0.093,0.045,2,14,0,0.291,0,0,0.014,2.296,0.674,0,0,0.357,0.000,0.000,0.000,0.000
13.0,-0.214,-0.061,-4.291,0.709,0.017,2,14,0,0.182,0,0,0.140,0.132,2.744,-5.108,-0.108,0.014,2,14,0,0.182,0,0,0.049,0.133,-2.885,-5.887,-0.887,0.037,2,14,0,0.172,0,0,0.072,2.950,0.039,-5.965,-0.965,0.121,2,14,0,0.181,0,0,0.164,-3.189,0.048,-5.269,-0.269,0.013,2,14,0,0.207,0,0,0.101,2.579,2.931,-5.437,-0.437,0.225,2,14,0,0.192,0,0,0.083,-2.931,3.027,-5.038,-0.038,0.037,2,14,0,0.195,0,0,0.060,2.366,-2.961,-5.444,-0.444,0.015,2,14,0,0.171,0,0,0.038,-2.878,-3.100,-5.982,-0.982,0.022,2,14,0,0.175,0,0,0.060,2.279,0.635,0,0,0.207,0.000,0.000,0.000,0.000
14.0,-0.059,-0.067,-4.728,0.272,0.075,2,14,0,0.182,0,0,0.047,0.089,2.772,-5.512,-0.512,0.029,2,14,0,0.179,0,0,0.006,0.167,-2.836,-6.179,-1.179,0.046,2,14,0,0.172,0,0,0.023,2.787,-0.008,-6.322,-1.322,0.138,2,14,0,0.185,0,0,0.120,-3.147,0.018,-5.615,-0.615,0.034,2,14,0,0.150,0,0,0.070,2.575,2.845,-5.844,-0.844,0.129,2,14,0,0.163,0,0,0.142,-2.916,3.011,-5.488,-0.488,0.023,2,14,0,0.159,0,0,0.053,2.385,-2.887,-5.802,-0.802,0.020,2,14,0,0.151,0,0,0.039,-2.843,-3.136,-6.422,-1.422,0.016,2,14,0,0.182,0,0,0.065,2.250,0.626,0,0,0.185,0.000,0.000,0.000,0.000
15.0,0.032,-0.063,-4.948,0.052,0.039,2,14,0,0.235,0,0,0.117,0.087,2.813,-5.634,-0.634,0.017,2,14,0,0.184,0,0,0.046,0.188,-2.784,-6.319,-1.319,0.037,2,14,0,0.172,0,0,0.048,2.784,-0.069,-6.420,-1.420,0.096,2,14,0,0.183,0,0,0.088,-3.055,-0.031,-5.728,-0.728,0.044,2,14,0,0.157,0,0,0.091,2.622,2.751,-5.993,-0.993,0.073,2,14,0,0.187,0,0,0.216,-2.930,3.029,-5.575,-0.575,0.002,2,14,0,0.161,0,0,0.056,2.304,-2.929,-5.877,-0.877,0.029,2,14,0,0.150,0,0,0.064,-2.839,-3.187,-6.468,-1.468,0.015,2,14,0,0.178,0,0,0.115,2.166,0.700,0,0,0.235,0.000,0.000,0.000,0.000
16.0,0.045,-0.044,-4.973,0.027,0.033,2,14,0,0.180,0,0,0.125,0.090,2.822,-5.694,-0.694,0.018,2,14,0,0.184,0,0,0.055,0.188,-2.778,-6.423,-1.423,0.018,2,14,0,0.237,0,0,0.052,2.717,-0.160,-6.474,-1.474,0.068,2,14,0,0.155,0,0,0.159,-3.070,-0.033,-5.805,-0.805,0.029,2,14,0,0.184,0,0,0.092,2.686,2.801,-5.958,-0.958,0.060,2,14,0,0.252,0,0,0.164,-2.920,3.061,-5.601,-0.601,0.017,2,14,0,0.184,0,0,0.045,2.264,-2.968,-5.884,-0.884,0.029,2,14,0,0.149,0,0,0.114,-2.743,-3.154,-6.534,-1.534,0.051,2,14,0,0.175,0,0,0.117,2.153,0.737,0,0,0.252,0.000,0.000,0.000,0.000
17.0,-0.004,-0.006,-4.956,0.044,0.073,2,14,0,0.187,0,0,0.078,0.143,2.742,-5.733,-0.733,0.047,2,14,0,0.159,0,0,0.061,0.087,-2.785,-6.438,-1.438,0.030,2,14,0,0.148,0,0,0.074,2.775,-0.150,-6.493,-1.493,0.070,2,14,0,0.173,0,0,0.104,-3.088,0.005,-5.797,-0.797,0.043,2,14,0,0.155,0,0,0.049,2.781,2.819,-6.034,-1.034,0.068,2,14,0,0.202,0,0,0.189,-2.921,3.080,-5.712,-0.712,0.017,2,14,0,0.149,0,0,0.054,2.321,-2.919,-5.934,-0.934,0.055,2,14,0,0.176,0,0,0.048,-2.832,-3.090,-6.604,-1.604,0.070,2,14,0,0.145,0,0,0.020,2.295,0.683,0,0,0.202,0.000,0.000,0.000,0.000
18.0,-0.014,0.013,-4.960,0.040,0.063,2,14,0,0.155,0,0,0.074,0.117,2.731,-5.788,-0.788,0.040,2,14,0,0.184,0,0,0.047,0.066,-2.810,-6.392,-1.392,0.019,2,14,0,0.145,0,0,0.088,2.845,-0.120,-6.505,-1.505,0.071,2,14,0,0.158,0,0,0.029,-3.059,0.054,-5.882,-0.882,0.049,2,14,0,0.186,0,0,0.030,2.791,2.912,-6.096,-1.096,0.092,2,14,0,0.161,0,0,0.143,-2.910,3.046,-5.679,-0.679,0.038,2,14,0,0.182,0,0,0.032,2.410,-2.910,-6.022,-1.022,0.053,2,14,0,0.173,0,0,0.043,-2.874,-3.017,-6.573,-1.573,0.051,2,14,0,0.150,0,0,0.073,2.376,0.597,0,0,0.186,0.000,0.000,0.000,0.000
19.3,-0.071,0.012,-4.969,0.031,0.074,2,14,0,0.185,0,0,0.038,0.057,2.711,-5.817,-0.817,0.038,2,14,0,0.161,0,0,0.063,0.128,-2.865,-6.457,-1.457,0.042,2,14,0,0.146,0,0,0.055,2.891,-0.132,-6.506,-1.506,0.058,2,14,0,0.148,0,0,0.041,-3.065,0.140,-5.901,-0.901,0.050,2,14,0,0.177,0,0,0.086,2.772,2.931,-6.080,-1.080,0.089,2,14,0,0.197,0,0,0.120,-2.855,3.006,-5.649,-0.649,0.042,2,14,0,0.184,0,0,0.047,2.399,-2.907,-6.051,-1.051,0.012,2,14,0,0.179,0,0,0.034,-2.810,-2.971,-6.545,-1.545,0.026,2,14,0,0.145,0,0,0.100,2.307,0.608,0,0,0.197,0.000,0.000,0.000,0.000
20.0,-0.150,0.025,-4.979,0.021,0.066,2,14,0,0.186,0,0,0.086,0.043,2.723,-5.818,-0.818,0.023,2,14,0,0.185,0,0,0.062,0.148,-2.872,-6.422,-1.422,0.035,2,14,0,0.152,0,0,0.055,2.929,-0.123,-6.518,-1.518,0.040,2,14,0,0.255,0,0,0.067,-3.077,0.165,-5.891,-0.891,0.016,2,14,0,0.182,0,0,0.111,2.677,2.990,-6.052,-1.052,0.111,2,14,0,0.192,0,0,0.037,-2.857,2.976,-5.733,-0.733,0.015,2,14,0,0.159,0,0,0.075,2.412,-2.858,-6.116,-1.116,0.005,2,14,0,0.186,0,0,0.078,-2.800,-2.988,-6.589,-1.589,0.019,2,14,0,0.178,0,0,0.088,2.285,0.604,0,0,0.255,0.000,0.000,0.000,0.000
21.0,-0.229,0.039,-4.923,0.077,0.024,2,14,0,0.186,0,0,0.165,-0.034,2.703,-5.737,-0.737,0.024,2,14,0,0.288,0,0,0.137,0.197,-2.870,-6.408,-1.408,0.038,2,14,0,0.180,0,0,0.068,2.968,-0.128,-6.502,-1.502,0.018,2,14,0,0.161,0,0,0.105,-3.092,0.095,-5.843,-0.843,0.048,2,14,0,0.176,0,0,0.041,2.567,2.940,-6.046,-1.046,0.063,2,14,0,0.162,0,0,0.092,-2.859,3.035,-5.785,-0.785,0.025,2,14,0,0.178,0,0,0.022,2.402,-2.925,-6.067,-1.067,0.044,2,14,0,0.175,0,0,0.033,-2.816,-3.069,-6.602,-1.602,0.053,2,14,0,0.176,0,0,0.014,2.232,0.602,0,0,0.288,0.000,0.000,0.000,0.000
22.0,-0.192,0.033,-5.012,-0.012,0.064,2,14,0,0.163,0,0,0.127,0.001,2.721,-5.758,-0.758,0.065,2,14,0,0.185,0,0,0.099,0.233,-2.816,-6.455,-1.455,0.035,2,14,0,0.178,0,0,0.081,2.875,-0.092,-6.553,-1.553,0.064,2,14,0,0.176,0,0,0.015,-3.121,0.018,-5.862,-0.862,0.051,2,14,0,0.208,0,0,0.048,2.528,2.963,-6.017,-1.017,0.022,2,14,0,0.272,0,0,0.129,-2.842,3.090,-5.761,-0.761,0.015,2,14,0,0.179,0,0,0.055,2.443,-2.940,-6.005,-1.005,0.027,2,14,0,0.176,0,0,0.075,-2.946,-3.098,-6.602,-1.602,0.031,2,14,0,0.154,0,0,0.124,2.258,0.561,0,0,0.272,0.000,0.000,0.000,0.000
23.0,-0.149,-0.014,-5.038,-0.038,0.098,2,14,0,0.190,0,0,0.072,0.120,2.742,-5.749,-0.749,0.077,2,14,0,0.183,0,0,0.041,0.144,-2.754,-6.421,-1.421,0.047,2,14,0,0.160,0,0,0.064,2.822,-0.045,-6.562,-1.562,0.039,2,14,0,0.158,0,0,0.069,-3.093,0.021,-5.881,-0.881,0.021,2,14,0,0.172,0,0,0.035,2.600,2.997,-5.989,-0.989,0.047,2,14,0,0.194,0,0,0.067,-2.869,3.107,-5.691,-0.691,0.035,2,14,0,0.227,0,0,0.060,2.425,-2.936,-6.050,-1.050,0.045,2,14,0,0.178,0,0,0.059,-2.906,-3.089,-6.573,-1.573,0.046,2,14,0,0.180,0,0,0.085,2.318,0.578,0,0,0.227,0.000,0.000,0.000,0.000
24.0,-0.074,-0.077,-4.952,0.048,0.093,2,14,0,0.177,0,0,0.051,0.126,2.776,-5.699,-0.699,0.035,2,14,0,0.183,0,0,0.040,0.104,-2.799,-6.449,-1.449,0.024,2,14,0,0.396,0,0,0.053,2.851,-0.068,-6.529,-1.529,0.024,2,14,0,0.153,0,0,0.037,-3.061,0.067,-5.927,-0.927,0.012,2,14,0,0.219,0,0,0.033,2.580,3.014,-6.029,-1.029,0.041,2,14,0,0.161,0,0,0.092,-2.977,3.092,-5.694,-0.694,0.036,2,14,0,0.159,0,0,0.109,2.313,-2.932,-6.062,-1.062,0.048,2,14,0,0.206,0,0,0.056,-2.875,-3.070,-6.629,-1.629,0.048,2,14,0,0.146,0,0,0.049,2.246,0.691,0,0,0.396,0.000,0.000,0.000,0.000
25.0,-0.065,-0.136,-5.035,-0.035,0.047,2,14,0,0.186,0,0,0.112,0.095,2.767,-5.779,-0.779,0.014,2,14,0,0.152,0,0,0.008,0.154,-2.761,-6.440,-1.440,0.009,2,14,0,0.148,0,0,0.057,2.878,-0.110,-6.488,-1.488,0.025,2,14,0,0.150,0,0,0.016,-3.168,0.099,-5.847,-0.847,0.016,2,14,0,0.184,0,0,0.088,2.660,2.939,-6.051,-1.051,0.065,2,14,0,0.192,0,0,0.023,-2.901,3.101,-5.750,-0.750,0.042,2,14,0,0.179,0,0,0.059,2.322,-2.908,-6.048,-1.048,0.006,2,14,0,0.182,0,0,0.049,-2.823,-3.065,-6.629,-1.629,0.058,2,14,0,0.173,0,0,0.007,2.209,0.684,0,0,0.192,0.000,0.000,0.000,0.000
26.0,-0.057,-0.073,-5.060,-0.060,0.057,2,14,0,0.237,0,0,0.054,0.106,2.790,-5.793,-0.793,0.014,2,14,0,0.157,0,0,0.030,0.144,-2.741,-6.445,-1.445,0.017,2,14,0,0.150,0,0,0.077,2.816,-0.114,-6.518,-1.518,0.016,2,14,0,0.160,0,0,0.050,-3.155,0.109,-5.855,-0.855,0.033,2,14,0,0.183,0,0,0.088,2.727,2.864,-6.066,-1.066,0.028,2,14,0,0.159,0,0,0.122,-2.905,3.102,-5.764,-0.764,0.042,2,14,0,0.191,0,0,0.061,2.367,-2.903,-6.013,-1.013,0.021,2,14,0,0.203,0,0,0.019,-2.852,-3.067,-6.599,-1.599,0.028,2,14,0,0.155,0,0,0.029,2.271,0.640,0,0,0.237,0.000,0.000,0.000,0.000
27.0,-0.038,0.023,-5.021,-0.021,0.059,2,14,0,0.185,0,0,0.062,0.131,2.826,-5.760,-0.760,0.015,2,14,0,0.188,0,0,0.074,0.110,-2.820,-6.491,-1.491,0.050,2,14,0,0.177,0,0,0.043,2.799,-0.120,-6.584,-1.584,0.012,2,14,0,0.146,0,0,0.068,-3.170,0.069,-5.875,-0.875,0.050,2,14,0,0.157,0,0,0.082,2.721,2.931,-6.088,-1.088,0.027,2,14,0,0.162,0,0,0.072,-2.894,3.074,-5.686,-0.686,0.053,2,14,0,0.150,0,0,0.032,2.363,-2.957,-6.036,-1.036,0.022,2,14,0,0.154,0,0,0.035,-2.813,-3.069,-6.590,-1.590,0.031,2,14,0,0.151,0,0,0.012,2.303,0.638,0,0,0.188,0.000,0.000,0.000,0.000
28.0,-0.037,0.070,-5.001,-0.001,0.018,2,14,0,0.160,0,0,0.104,0.093,2.876,-5.751,-0.751,0.030,2,14,0,0.185,0,0,0.109,0.097,-2.904,-6.505,-1.505,0.032,2,14,0,0.148,0,0,0.104,2.828,-0.137,-6.567,-1.567,0.039,2,14,0,0.181,0,0,0.053,-3.062,0.049,-5.842,-0.842,0.066,2,14,0,0.184,0,0,0.025,2.688,3.001,-6.043,-1.043,0.051,2,14,0,0.191,0,0,0.050,-2.895,3.010,-5.752,-0.752,0.044,2,14,0,0.180,0,0,0.042,2.368,-2.898,-6.069,-1.069,0.012,2,14,0,0.146,0,0,0.024,-2.784,-3.078,-6.574,-1.574,0.021,2,14,0,0.176,0,0,0.039,2.313,0.640,0,0,0.191,0.000,0.000,0.000,0.000
29.0,-0.075,-0.002,-5.003,-0.003,0.050,2,14,0,0.184,0,0,0.024,0.168,2.841,-5.724,-0.724,0.062,2,14,0,0.183,0,0,0.110,0.126,-2.926,-6.449,-1.449,0.046,2,14,0,0.175,0,0,0.112,2.887,-0.150,-6.526,-1.526,0.046,2,14,0,0.198,0,0,0.055,-2.959,0.023,-5.852,-0.852,0.040,2,14,0,0.217,0,0,0.131,2.620,2.983,-6.034,-1.034,0.037,2,14,0,0.162,0,0,0.042,-2.900,2.980,-5.725,-0.725,0.028,2,14,0,0.156,0,0,0.071,2.315,-2.899,-6.041,-1.041,0.007,2,14,0,0.171,0,0,0.059,-2.712,-3.058,-6.637,-1.637,0.008,2,14,0,0.188,0,0,0.116,2.227,0.693,0,0,0.217,0.000,0.000,0.000,0.000
30.0,-0.149,-0.068,-4.976,0.024,0.033,2,14,0,0.269,0,0,0.081,0.090,2.788,-5.718,-0.718,0.088,2,14,0,0.223,0,0,0.022,0.143,-2.906,-6.474,-1.474,0.055,2,14,0,0.161,0,0,0.090,2.899,-0.131,-6.577,-1.577,0.035,2,14,0,0.150,0,0,0.046,-2.892,0.052,-5.822,-0.822,0.032,2,14,0,0.160,0,0,0.197,2.633,3.004,-6.057,-1.057,0.015,2,14,0,0.158,0,0,0.048,-2.871,2.983,-5.710,-0.710,0.026,2,14,0,0.277,0,0,0.064,2.347,-2.888,-6.026,-1.026,0.026,2,14,0,0.345,0,0,0.041,-2.722,-3.052,-6.574,-1.574,0.047,2,14,0,0.180,0,0,0.105,2.250,0.662,0,0,0.345,0.000,0.000,0.000,0.000
31.0,-0.141,-0.079,-4.968,0.032,0.025,2,14,0,0.160,0,0,0.082,0.015,2.767,-5.732,-0.732,0.061,2,14,0,0.219,0,0,0.072,0.140,-2.827,-6.492,-1.492,0.071,2,14,0,0.184,0,0,0.017,2.850,-0.080,-6.574,-1.574,0.038,2,14,0,0.145,0,0,0.025,-2.933,-0.010,-5.865,-0.865,0.099,2,14,0,0.631,0,0,0.170,2.668,3.009,-6.019,-1.019,0.030,2,14,0,0.189,0,0,0.047,-2.844,2.995,-5.762,-0.762,0.034,2,14,0,0.183,0,0,0.062,2.420,-2.910,-6.059,-1.059,0.032,2,14,0,0.179,0,0,0.053,-2.756,-3.072,-6.591,-1.591,0.073,2,14,0,0.175,0,0,0.071,2.323,0.587,0,0,0.631,0.000,0.000,0.000,0.000
