t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d5_planratio,d5_clipn,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d6_planratio,d6_clipn,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d7_planratio,d7_clipn,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,d8_planratio,d8_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
67.0,11.676,-0.017,-5.032,-0.032,0.108,2,14,0,0.194,0,0,0.307,0.2492,0,11.603,3.051,-5.266,-0.266,0.113,2,14,0,0.175,0,0,0.313,0.2490,0,11.639,-3.213,-5.385,-0.385,0.103,2,14,0,0.182,0,0,0.315,0.2537,0,14.887,-0.056,-4.746,0.254,0.108,2,14,0,0.214,0,0,0.213,0.2618,0,8.992,0.168,-4.731,0.269,0.169,2,14,0,0.234,0,0,0.211,0.2643,0,14.659,3.057,-5.680,-0.680,0.208,2,14,0,0.181,0,0,0.444,0.2918,0,8.886,3.103,-5.181,-0.181,0.130,2,14,0,0.147,0,0,0.216,0.2328,0,14.778,-3.199,-5.041,-0.041,0.130,2,14,0,0.207,0,0,0.307,0.2629,0,8.904,-3.020,-6.356,-1.356,0.075,2,14,0,0.183,0,0,0.234,0.2670,0,2.707,0.419,0,0,0.234,12.000,0.000,0.000,0.000
68.0,11.843,-0.157,-5.013,-0.013,0.176,2,14,0,0.226,0,0,0.219,0.2492,0,11.788,3.107,-5.276,-0.276,0.191,2,14,0,0.185,0,0,0.145,0.2490,0,11.827,-3.254,-5.330,-0.330,0.159,2,14,0,0.178,0,0,0.194,0.2537,0,14.956,-0.076,-4.736,0.264,0.128,2,14,0,0.491,0,0,0.146,0.2618,0,9.138,0.165,-4.724,0.276,0.163,2,14,0,0.184,0,0,0.064,0.2643,0,14.949,3.030,-5.696,-0.696,0.278,2,14,0,0.176,0,0,0.217,0.2918,0,8.975,3.058,-5.158,-0.158,0.147,2,14,0,0.148,0,0,0.131,0.2328,0,14.982,-3.171,-5.057,-0.057,0.192,2,14,0,0.188,0,0,0.104,0.2629,0,8.957,-3.100,-6.297,-1.297,0.130,2,14,0,0.199,0,0,0.188,0.2670,0,2.739,0.307,0,0,0.491,12.000,0.000,0.000,0.000
69.0,12.015,-0.169,-4.992,0.008,0.154,2,14,0,0.188,0,0,0.185,0.2492,0,12.009,3.081,-5.253,-0.253,0.156,2,14,0,0.367,0,0,0.101,0.2490,0,11.861,-3.207,-5.379,-0.379,0.139,2,14,0,0.184,0,0,0.138,0.2537,0,15.086,-0.086,-4.697,0.303,0.138,2,14,0,0.170,0,0,0.028,0.2618,0,9.276,0.141,-4.781,0.219,0.117,2,14,0,0.187,0,0,0.077,0.2643,0,15.204,3.050,-5.694,-0.694,0.226,2,14,0,0.731,0,0,0.197,0.2918,0,9.054,3.071,-5.179,-0.179,0.127,2,14,0,0.220,0,0,0.053,0.2328,0,15.103,-3.166,-5.035,-0.035,0.139,2,14,0,0.152,0,0,0.049,0.2629,0,9.063,-3.115,-6.399,-1.399,0.125,2,14,0,0.158,0,0,0.099,0.2670,0,2.764,0.310,0,0,0.731,12.000,0.000,0.000,0.000
70.0,12.114,-0.102,-4.945,0.055,0.116,2,14,0,0.185,0,0,0.175,0.2492,0,12.076,3.028,-5.316,-0.316,0.055,2,14,0,0.174,0,0,0.162,0.2490,0,11.981,-3.104,-5.326,-0.326,0.135,2,14,0,0.245,0,0,0.057,0.2537,0,15.230,-0.061,-4.723,0.277,0.085,2,14,0,0.160,0,0,0.129,0.2618,0,9.331,0.130,-4.689,0.311,0.036,2,14,0,0.200,0,0,0.135,0.2643,0,15.348,3.128,-5.741,-0.741,0.135,2,14,0,0.187,0,0,0.281,0.2918,0,9.129,3.069,-5.135,-0.135,0.097,2,14,0,0.216,0,0,0.035,0.2328,0,15.183,-3.207,-5.018,-0.018,0.070,2,14,0,0.180,0,0,0.136,0.2629,0,9.139,-3.097,-6.438,-1.438,0.095,2,14,0,0.149,0,0,0.046,0.2670,0,2.804,0.371,0,0,0.245,12.000,0.000,0.000,0.000
71.0,12.200,0.039,-4.975,0.025,0.118,2,14,0,0.201,0,0,0.221,0.2492,0,12.001,2.995,-5.291,-0.291,0.040,2,14,0,0.146,0,0,0.098,0.2490,0,12.064,-3.028,-5.305,-0.305,0.065,2,14,0,0.157,0,0,0.150,0.2537,0,15.268,-0.035,-4.690,0.310,0.003,2,14,0,0.147,0,0,0.170,0.2618,0,9.265,0.180,-4.762,0.238,0.038,2,14,0,0.186,0,0,0.065,0.2643,0,15.374,3.213,-5.719,-0.719,0.115,2,14,0,0.183,0,0,0.299,0.2918,0,9.225,3.064,-5.129,-0.129,0.043,2,14,0,0.178,0,0,0.128,0.2328,0,15.220,-3.156,-5.014,-0.014,0.055,2,14,0,0.174,0,0,0.150,0.2629,0,9.255,-3.113,-6.381,-1.381,0.063,2,14,0,0.157,0,0,0.133,0.2670,0,2.781,0.430,0,0,0.201,12.000,0.000,0.000,0.000
72.0,12.122,0.166,-4.980,0.020,0.118,2,14,0,0.183,0,0,0.211,0.2492,0,11.997,2.993,-5.331,-0.331,0.048,2,14,0,0.175,0,0,0.095,0.2490,0,12.053,-2.929,-5.302,-0.302,0.053,2,14,0,0.188,0,0,0.202,0.2537,0,15.227,-0.083,-4.739,0.261,0.070,2,14,0,0.178,0,0,0.130,0.2618,0,9.240,0.211,-4.762,0.238,0.043,2,14,0,0.187,0,0,0.059,0.2643,0,15.213,3.308,-5.663,-0.663,0.178,2,14,0,0.184,0,0,0.175,0.2918,0,9.258,3.027,-5.145,-0.145,0.024,2,14,0,0.174,0,0,0.171,0.2328,0,15.194,-3.099,-5.044,-0.044,0.071,2,14,0,0.162,0,0,0.123,0.2629,0,9.291,-3.078,-6.382,-1.382,0.047,2,14,0,0.155,0,0,0.158,0.2670,0,2.746,0.374,0,0,0.188,12.000,0.000,0.000,0.000
73.0,11.948,0.186,-4.989,0.011,0.130,2,14,0,0.185,0,0,0.176,0.2492,0,11.936,3.059,-5.350,-0.350,0.079,2,14,0,0.174,0,0,0.026,0.2490,0,12.040,-2.940,-5.332,-0.332,0.089,2,14,0,0.182,0,0,0.186,0.2537,0,15.134,-0.102,-4.776,0.224,0.093,2,14,0,0.184,0,0,0.052,0.2618,0,9.235,0.188,-4.786,0.214,0.045,2,14,0,0.171,0,0,0.039,0.2643,0,15.084,3.352,-5.667,-0.667,0.154,2,14,0,0.175,0,0,0.150,0.2918,0,9.200,3.063,-5.097,-0.097,0.090,2,14,0,0.148,0,0,0.105,0.2328,0,15.169,-3.107,-4.992,0.008,0.074,2,14,0,0.159,0,0,0.096,0.2629,0,9.297,-3.055,-6.391,-1.391,0.079,2,14,0,0.194,0,0,0.161,0.2670,0,2.721,0.362,0,0,0.194,12.000,0.000,0.000,0.000
74.0,11.857,0.154,-4.969,0.031,0.104,2,14,0,0.180,0,0,0.188,0.2492,0,11.842,3.100,-5.305,-0.305,0.046,2,14,0,0.158,0,0,0.093,0.2490,0,11.987,-2.993,-5.342,-0.342,0.120,2,14,0,0.178,0,0,0.112,0.2537,0,15.018,-0.126,-4.714,0.286,0.069,2,14,0,0.148,0,0,0.101,0.2618,0,9.198,0.204,-4.773,0.227,0.047,2,14,0,0.190,0,0,0.039,0.2643,0,14.956,3.295,-5.633,-0.633,0.123,2,14,0,0.187,0,0,0.149,0.2918,0,9.121,3.127,-5.087,-0.087,0.106,2,14,0,0.182,0,0,0.039,0.2328,0,15.136,-3.082,-4.990,0.010,0.090,2,14,0,0.157,0,0,0.076,0.2629,0,9.224,-3.058,-6.321,-1.321,0.092,2,14,0,0.153,0,0,0.088,0.2670,0,2.666,0.298,0,0,0.190,12.000,0.000,0.000,0.000
75.0,11.808,0.049,-5.052,-0.052,0.109,2,14,0,0.210,0,0,0.175,0.2492,0,11.833,3.098,-5.309,-0.309,0.015,2,14,0,0.155,0,0,0.099,0.2490,0,11.834,-3.095,-5.320,-0.320,0.119,2,14,0,0.150,0,0,0.092,0.2537,0,14.917,-0.120,-4.711,0.289,0.047,2,14,0,0.185,0,0,0.190,0.2618,0,9.139,0.178,-4.673,0.327,0.041,2,14,0,0.235,0,0,0.064,0.2643,0,14.842,3.338,-5.663,-0.663,0.064,2,14,0,0.157,0,0,0.269,0.2918,0,9.039,3.144,-5.109,-0.109,0.064,2,14,0,0.172,0,0,0.079,0.2328,0,15.042,-3.082,-4.997,0.003,0.076,2,14,0,0.180,0,0,0.054,0.2629,0,9.125,-2.999,-6.385,-1.385,0.101,2,14,0,0.182,0,0,0.052,0.2670,0,2.699,0.373,0,0,0.235,12.000,0.000,0.000,0.000
76.0,11.864,-0.062,-5.000,0.000,0.113,2,14,0,0.196,0,0,0.139,0.2492,0,11.896,3.090,-5.302,-0.302,0.037,2,14,0,0.155,0,0,0.050,0.2490,0,11.768,-3.160,-5.310,-0.310,0.060,2,14,0,0.145,0,0,0.174,0.2537,0,14.935,-0.108,-4.718,0.282,0.066,2,14,0,0.154,0,0,0.171,0.2618,0,9.072,0.146,-4.841,0.159,0.015,2,14,0,0.159,0,0,0.130,0.2643,0,14.770,3.263,-5.712,-0.712,0.112,2,14,0,0.179,0,0,0.312,0.2918,0,8.990,3.145,-5.119,-0.119,0.030,2,14,0,0.171,0,0,0.121,0.2328,0,15.016,-3.110,-4.988,0.012,0.041,2,14,0,0.154,0,0,0.060,0.2629,0,9.044,-2.978,-6.390,-1.390,0.062,2,14,0,0.155,0,0,0.116,0.2670,0,2.803,0.349,0,0,0.196,12.000,0.000,0.000,0.000
77.0,11.985,-0.149,-4.949,0.051,0.092,2,14,0,0.160,0,0,0.159,0.2492,0,11.928,3.024,-5.299,-0.299,0.050,2,14,0,0.169,0,0,0.023,0.2490,0,11.774,-3.223,-5.344,-0.344,0.056,2,14,0,0.177,0,0,0.205,0.2537,0,15.014,-0.063,-4.730,0.270,0.104,2,14,0,0.178,0,0,0.087,0.2618,0,9.125,0.158,-4.807,0.193,0.065,2,14,0,0.181,0,0,0.078,0.2643,0,14.919,3.142,-5.753,-0.753,0.182,2,14,0,0.180,0,0,0.172,0.2918,0,9.003,3.119,-5.164,-0.164,0.041,2,14,0,0.152,0,0,0.102,0.2328,0,14.900,-3.109,-4.977,0.023,0.026,2,14,0,0.185,0,0,0.174,0.2629,0,9.018,-2.966,-6.450,-1.450,0.029,2,14,0,0.186,0,0,0.144,0.2670,0,2.880,0.318,0,0,0.186,12.000,0.000,0.000,0.000
78.0,12.020,-0.173,-5.048,-0.048,0.069,2,14,0,0.156,0,0,0.189,0.2492,0,11.925,3.000,-5.291,-0.291,0.017,2,14,0,0.153,0,0,0.045,0.2490,0,11.949,-3.179,-5.304,-0.304,0.107,2,14,0,0.180,0,0,0.095,0.2537,0,15.117,-0.021,-4.705,0.295,0.096,2,14,0,0.175,0,0,0.044,0.2618,0,9.136,0.202,-4.765,0.235,0.064,2,14,0,0.160,0,0,0.075,0.2643,0,15.124,3.123,-5.782,-0.782,0.168,2,14,0,0.231,0,0,0.091,0.2918,0,9.052,3.060,-5.150,-0.150,0.057,2,14,0,0.177,0,0,0.058,0.2328,0,14.915,-3.157,-5.053,-0.053,0.065,2,14,0,0.185,0,0,0.163,0.2629,0,8.955,-3.017,-6.388,-1.388,0.064,2,14,0,0.179,0,0,0.184,0.2670,0,2.877,0.244,0,0,0.231,12.000,0.000,0.000,0.000
79.0,12.039,-0.131,-4.998,0.002,0.102,2,14,0,0.157,0,0,0.156,0.2492,0,11.904,3.006,-5.314,-0.314,0.009,2,14,0,0.173,0,0,0.040,0.2490,0,12.025,-3.119,-5.333,-0.333,0.074,2,14,0,0.181,0,0,0.104,0.2537,0,15.166,0.034,-4.689,0.311,0.042,2,14,0,0.151,0,0,0.119,0.2618,0,9.213,0.175,-4.665,0.335,0.066,2,14,0,0.160,0,0,0.014,0.2643,0,15.313,3.097,-5.747,-0.747,0.081,2,14,0,0.160,0,0,0.259,0.2918,0,9.090,3.028,-5.066,-0.066,0.049,2,14,0,0.470,0,0,0.065,0.2328,0,15.023,-3.169,-5.059,-0.059,0.112,2,14,0,0.188,0,0,0.068,0.2629,0,9.017,-3.028,-6.410,-1.410,0.095,2,14,0,0.180,0,0,0.123,0.2670,0,2.824,0.328,0,0,0.470,12.000,0.000,0.000,0.000
80.0,12.044,-0.013,-4.985,0.015,0.124,2,14,0,0.191,0,0,0.069,0.2492,0,11.885,3.044,-5.288,-0.288,0.019,2,14,0,0.221,0,0,0.030,0.2490,0,11.979,-3.061,-5.284,-0.284,0.055,2,14,0,0.173,0,0,0.059,0.2537,0,15.197,0.042,-4.684,0.316,0.043,2,14,0,0.144,0,0,0.144,0.2618,0,9.242,0.119,-4.717,0.283,0.042,2,14,0,0.220,0,0,0.061,0.2643,0,15.281,3.087,-5.731,-0.731,0.084,2,14,0,0.217,0,0,0.238,0.2918,0,9.160,3.074,-5.078,-0.078,0.048,2,14,0,0.174,0,0,0.063,0.2328,0,15.096,-3.118,-4.969,0.031,0.090,2,14,0,0.245,0,0,0.022,0.2629,0,9.085,-3.073,-6.384,-1.384,0.111,2,14,0,0.178,0,0,0.057,0.2670,0,2.734,0.294,0,0,0.245,12.000,0.000,0.000,0.000
81.0,12.088,0.115,-5.037,-0.037,0.089,2,14,0,0.192,0,0,0.148,0.2492,0,11.861,3.054,-5.281,-0.281,0.015,2,14,0,0.189,0,0,0.056,0.2490,0,11.935,-3.024,-5.353,-0.353,0.044,2,14,0,0.153,0,0,0.063,0.2537,0,15.178,-0.048,-4.704,0.296,0.088,2,14,0,0.236,0,0,0.083,0.2618,0,9.281,0.111,-4.733,0.267,0.015,2,14,0,0.159,0,0,0.096,0.2643,0,15.164,3.131,-5.701,-0.701,0.145,2,14,0,0.197,0,0,0.116,0.2918,0,9.179,3.101,-5.119,-0.119,0.017,2,14,0,0.179,0,0,0.080,0.2328,0,15.181,-3.128,-4.959,0.041,0.046,2,14,0,0.158,0,0,0.107,0.2629,0,9.260,-3.104,-6.408,-1.408,0.084,2,14,0,0.208,0,0,0.134,0.2670,0,2.687,0.302,0,0,0.236,12.000,0.000,0.000,0.000
82.0,12.025,0.151,-5.018,-0.018,0.053,2,14,0,0.172,0,0,0.145,0.2492,0,11.896,3.043,-5.317,-0.317,0.036,2,14,0,0.172,0,0,0.020,0.2490,0,11.931,-3.048,-5.337,-0.337,0.020,2,14,0,0.179,0,0,0.040,0.2537,0,15.137,-0.107,-4.718,0.282,0.066,2,14,0,0.148,0,0,0.055,0.2618,0,9.269,0.144,-4.801,0.199,0.036,2,14,0,0.158,0,0,0.071,0.2643,0,15.064,3.206,-5.682,-0.682,0.129,2,14,0,0.219,0,0,0.010,0.2918,0,9.158,3.081,-5.132,-0.132,0.040,2,14,0,0.207,0,0,0.060,0.2328,0,15.207,-3.137,-4.957,0.043,0.014,2,14,0,0.148,0,0,0.133,0.2629,0,9.299,-3.068,-6.386,-1.386,0.016,2,14,0,0.183,0,0,0.165,0.2670,0,2.745,0.307,0,0,0.219,12.000,0.000,0.000,0.000
83.0,11.955,0.114,-5.059,-0.059,0.079,2,14,0,0.181,0,0,0.106,0.2492,0,11.922,3.032,-5.328,-0.328,0.033,2,14,0,0.175,0,0,0.013,0.2490,0,11.931,-3.065,-5.357,-0.357,0.016,2,14,0,0.202,0,0,0.022,0.2537,0,15.103,-0.144,-4.696,0.304,0.053,2,14,0,0.158,0,0,0.080,0.2618,0,9.271,0.119,-4.813,0.187,0.044,2,14,0,0.172,0,0,0.084,0.2643,0,14.992,3.286,-5.658,-0.658,0.068,2,14,0,0.163,0,0,0.118,0.2918,0,9.110,3.065,-5.090,-0.090,0.052,2,14,0,0.185,0,0,0.030,0.2328,0,15.071,-3.136,-4.963,0.037,0.074,2,14,0,0.190,0,0,0.011,0.2629,0,9.244,-3.068,-6.361,-1.361,0.074,2,14,0,0.191,0,0,0.111,0.2670,0,2.696,0.296,0,0,0.202,12.000,0.000,0.000,0.000
84.0,11.815,0.067,-5.029,-0.029,0.072,2,14,0,0.182,0,0,0.174,0.2492,0,12.023,3.064,-5.278,-0.278,0.025,2,14,0,0.207,0,0,0.109,0.2490,0,11.880,-3.098,-5.382,-0.382,0.029,2,14,0,0.188,0,0,0.047,0.2537,0,15.074,-0.152,-4.773,0.227,0.051,2,14,0,0.180,0,0,0.091,0.2618,0,9.195,0.146,-4.709,0.291,0.052,2,14,0,0.222,0,0,0.021,0.2643,0,14.980,3.256,-5.674,-0.674,0.007,2,14,0,0.162,0,0,0.108,0.2918,0,9.068,3.063,-5.116,-0.116,0.034,2,14,0,0.556,0,0,0.044,0.2328,0,15.042,-3.143,-5.030,-0.030,0.034,2,14,0,0.179,0,0,0.037,0.2629,0,9.148,-3.083,-6.388,-1.388,0.079,2,14,0,0.151,0,0,0.036,0.2670,0,2.641,0.257,0,0,0.556,12.000,0.000,0.000,0.000
85.0,11.916,0.040,-4.968,0.032,0.086,2,14,0,0.191,0,0,0.071,0.2492,0,12.013,3.062,-5.278,-0.278,0.039,2,14,0,0.150,0,0,0.099,0.2490,0,11.883,-3.120,-5.337,-0.337,0.009,2,14,0,0.148,0,0,0.054,0.2537,0,14.982,-0.141,-4.765,0.235,0.058,2,14,0,0.180,0,0,0.140,0.2618,0,9.207,0.212,-4.723,0.277,0.047,2,14,0,0.192,0,0,0.046,0.2643,0,14.979,3.249,-5.702,-0.702,0.057,2,14,0,0.178,0,0,0.108,0.2918,0,9.018,3.115,-5.066,-0.066,0.026,2,14,0,0.181,0,0,0.085,0.2328,0,15.033,-3.163,-5.015,-0.015,0.016,2,14,0,0.151,0,0,0.055,0.2629,0,9.098,-3.061,-6.367,-1.367,0.057,2,14,0,0.154,0,0,0.039,0.2670,0,2.725,0.296,0,0,0.192,12.000,0.000,0.000,0.000
86.0,12.041,-0.025,-5.021,-0.021,0.086,2,14,0,0.182,0,0,0.069,0.2492,0,11.999,3.099,-5.257,-0.257,0.070,2,14,0,0.174,0,0,0.101,0.2490,0,11.878,-3.125,-5.328,-0.328,0.023,2,14,0,0.183,0,0,0.061,0.2537,0,14.973,-0.083,-4.773,0.227,0.072,2,14,0,0.174,0,0,0.129,0.2618,0,9.201,0.218,-4.743,0.257,0.019,2,14,0,0.194,0,0,0.052,0.2643,0,15.041,3.203,-5.728,-0.728,0.082,2,14,0,0.179,0,0,0.036,0.2918,0,9.016,3.146,-5.175,-0.175,0.027,2,14,0,0.150,0,0,0.099,0.2328,0,15.026,-3.133,-5.011,-0.011,0.016,2,14,0,0.177,0,0,0.049,0.2629,0,9.050,-3.046,-6.323,-1.323,0.030,2,14,0,0.151,0,0,0.085,0.2670,0,2.864,0.296,0,0,0.194,12.000,0.000,0.000,0.000
87.0,12.039,-0.059,-4.955,0.045,0.019,2,14,0,0.161,0,0,0.092,0.2492,0,11.930,3.108,-5.280,-0.280,0.088,2,14,0,0.185,0,0,0.066,0.2490,0,11.875,-3.164,-5.332,-0.332,0.034,2,14,0,0.185,0,0,0.093,0.2537,0,15.043,0.015,-4.721,0.279,0.095,2,14,0,0.178,0,0,0.098,0.2618,0,9.142,0.203,-4.715,0.285,0.017,2,14,0,0.184,0,0,0.069,0.2643,0,15.131,3.181,-5.659,-0.659,0.061,2,14,0,0.388,0,0,0.058,0.2918,0,9.071,3.137,-5.118,-0.118,0.053,2,14,0,0.182,0,0,0.054,0.2328,0,15.054,-3.119,-5.008,-0.008,0.028,2,14,0,0.178,0,0,0.022,0.2629,0,9.028,-2.993,-6.353,-1.353,0.024,2,14,0,0.164,0,0,0.122,0.2670,0,2.864,0.248,0,0,0.388,12.000,0.000,0.000,0.000
88.0,11.989,-0.061,-4.971,0.029,0.033,2,14,0,0.178,0,0,0.074,0.2492,0,11.834,3.082,-5.234,-0.234,0.062,2,14,0,0.146,0,0,0.090,0.2490,0,11.980,-3.164,-5.327,-0.327,0.050,2,14,0,0.233,0,0,0.094,0.2537,0,15.097,0.097,-4.747,0.253,0.072,2,14,0,0.152,0,0,0.159,0.2618,0,9.101,0.194,-4.778,0.222,0.031,2,14,0,0.164,0,0,0.105,0.2643,0,15.176,3.220,-5.672,-0.672,0.013,2,14,0,0.215,0,0,0.099,0.2918,0,9.129,3.109,-5.114,-0.114,0.045,2,14,0,0.146,0,0,0.032,0.2328,0,15.093,-3.075,-5.022,-0.022,0.030,2,14,0,0.156,0,0,0.054,0.2629,0,9.034,-2.945,-6.355,-1.355,0.055,2,14,0,0.181,0,0,0.145,0.2670,0,2.708,0.282,0,0,0.233,12.000,0.000,0.000,0.000
89.0,11.914,-0.037,-4.969,0.031,0.047,2,14,0,0.186,0,0,0.080,0.2492,0,11.751,3.083,-5.261,-0.261,0.033,2,14,0,0.149,0,0,0.170,0.2490,0,12.013,-3.162,-5.360,-0.360,0.049,2,14,0,0.150,0,0,0.115,0.2537,0,15.132,0.067,-4.742,0.258,0.090,2,14,0,0.427,0,0,0.137,0.2618,0,9.133,0.162,-4.800,0.200,0.057,2,14,0,0.162,0,0,0.069,0.2643,0,15.196,3.241,-5.701,-0.701,0.035,2,14,0,0.181,0,0,0.126,0.2918,0,9.096,3.097,-5.170,-0.170,0.022,2,14,0,0.149,0,0,0.005,0.2328,0,15.105,-3.053,-5.017,-0.017,0.016,2,14,0,0.178,0,0,0.079,0.2629,0,9.107,-2.961,-6.393,-1.393,0.088,2,14,0,0.157,0,0,0.093,0.2670,0,2.656,0.311,0,0,0.427,12.000,0.000,0.000,0.000
90.0,11.913,-0.009,-4.937,0.063,0.047,2,14,0,0.154,0,0,0.071,0.2492,0,11.712,3.032,-5.353,-0.353,0.081,2,14,0,0.174,0,0,0.204,0.2490,0,11.992,-3.143,-5.332,-0.332,0.065,2,14,0,0.153,0,0,0.087,0.2537,0,15.232,-0.068,-4.722,0.278,0.103,2,14,0,0.149,0,0,0.132,0.2618,0,9.214,0.086,-4.759,0.241,0.062,2,14,0,0.188,0,0,0.081,0.2643,0,15.102,3.267,-5.689,-0.689,0.078,2,14,0,0.188,0,0,0.070,0.2918,0,9.094,3.081,-5.150,-0.150,0.023,2,14,0,0.146,0,0,0.013,0.2328,0,15.061,-3.055,-4.958,0.042,0.034,2,14,0,0.188,0,0,0.072,0.2629,0,9.176,-3.052,-6.366,-1.366,0.080,2,14,0,0.233,0,0,0.041,0.2670,0,2.626,0.290,0,0,0.233,12.000,0.000,0.000,0.000
91.0,11.972,-0.030,-4.980,0.020,0.047,2,14,0,0.191,0,0,0.041,0.2492,0,11.812,2.998,-5.323,-0.323,0.134,2,14,0,0.173,0,0,0.116,0.2490,0,11.990,-3.080,-5.388,-0.388,0.076,2,14,0,0.183,0,0,0.064,0.2537,0,15.270,-0.177,-4.755,0.245,0.077,2,14,0,0.177,0,0,0.203,0.2618,0,9.275,0.127,-4.717,0.283,0.035,2,14,0,0.184,0,0,0.083,0.2643,0,15.046,3.238,-5.696,-0.696,0.061,2,14,0,0.180,0,0,0.046,0.2918,0,9.115,3.041,-5.158,-0.158,0.016,2,14,0,0.152,0,0,0.055,0.2328,0,15.042,-3.149,-5.025,-0.025,0.060,2,14,0,0.206,0,0,0.039,0.2629,0,9.187,-3.093,-6.326,-1.326,0.046,2,14,0,0.151,0,0,0.066,0.2670,0,2.702,0.323,0,0,0.206,12.000,0.000,0.000,0.000
92.0,12.056,-0.017,-4.911,0.089,0.053,2,14,0,0.182,0,0,0.078,0.2492,0,11.971,2.960,-5.334,-0.334,0.124,2,14,0,0.206,0,0,0.100,0.2490,0,11.899,-2.978,-5.352,-0.352,0.070,2,14,0,0.157,0,0,0.112,0.2537,0,15.220,-0.219,-4.682,0.318,0.095,2,14,0,0.186,0,0,0.197,0.2618,0,9.191,0.192,-4.721,0.279,0.031,2,14,0,0.152,0,0,0.028,0.2643,0,15.024,3.212,-5.722,-0.722,0.051,2,14,0,0.192,0,0,0.050,0.2918,0,9.206,2.992,-5.131,-0.131,0.004,2,14,0,0.176,0,0,0.146,0.2328,0,15.031,-3.234,-5.001,-0.001,0.020,2,14,0,0.166,0,0,0.117,0.2629,0,9.201,-3.126,-6.365,-1.365,0.003,2,14,0,0.159,0,0,0.101,0.2670,0,2.773,0.310,0,0,0.206,12.000,0.000,0.000,0.000
93.0,12.046,-0.027,-4.939,0.061,0.029,2,14,0,0.179,0,0,0.078,0.2492,0,12.126,2.916,-5.333,-0.333,0.054,2,14,0,0.181,0,0,0.245,0.2490,0,11.881,-2.970,-5.300,-0.300,0.035,2,14,0,0.152,0,0,0.125,0.2537,0,15.116,-0.136,-4.717,0.283,0.131,2,14,0,0.178,0,0,0.077,0.2618,0,9.234,0.183,-4.781,0.219,0.008,2,14,0,0.168,0,0,0.037,0.2643,0,14.977,3.203,-5.707,-0.707,0.023,2,14,0,0.813,0,0,0.097,0.2918,0,9.182,3.042,-5.076,-0.076,0.073,2,14,0,0.176,0,0,0.100,0.2328,0,15.095,-3.237,-5.009,-0.009,0.038,2,14,0,0.180,0,0,0.114,0.2629,0,9.184,-3.131,-6.397,-1.397,0.027,2,14,0,0.153,0,0,0.094,0.2670,0,2.824,0.298,0,0,0.813,12.000,0.000,0.000,0.000
94.0,12.010,0.048,-5.055,-0.055,0.058,2,14,0,0.181,0,0,0.046,0.2492,0,12.129,2.949,-5.337,-0.337,0.082,2,14,0,0.206,0,0,0.233,0.2490,0,11.857,-3.024,-5.411,-0.411,0.063,2,14,0,0.175,0,0,0.093,0.2537,0,15.026,-0.011,-4.765,0.235,0.098,2,14,0,0.203,0,0,0.089,0.2618,0,9.253,0.127,-4.737,0.263,0.016,2,14,0,0.194,0,0,0.064,0.2643,0,14.972,3.174,-5.739,-0.739,0.050,2,14,0,0.171,0,0,0.108,0.2918,0,9.113,3.169,-5.100,-0.100,0.090,2,14,0,0.214,0,0,0.076,0.2328,0,15.146,-3.212,-5.022,-0.022,0.056,2,14,0,0.187,0,0,0.112,0.2629,0,9.167,-3.129,-6.394,-1.394,0.045,2,14,0,0.182,0,0,0.083,0.2670,0,2.776,0.283,0,0,0.214,12.000,0.000,0.000,0.000
