t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
40.0,0.909,0.156,-5.082,-0.082,0.018,2,14,0,0.181,0,0,0.164,-0.315,1.126,-5.056,-0.056,0.048,2,14,0,0.190,0,0,0.093,-0.420,-0.990,-4.997,0.003,0.028,2,14,0,0.147,0,0,0.099,1.562,2.097,4,0,0.190,0.000,0.000,0.000,0.000
41.0,0.897,0.169,-4.956,0.044,0.055,2,14,0,0.146,0,1,0.159,-0.252,1.140,-5.016,-0.016,0.063,2,14,0,0.190,0,1,0.099,-0.474,-1.038,-4.976,0.024,0.023,2,14,0,0.156,0,1,0.170,1.506,2.110,4,0,0.190,0.000,0.000,0.000,0.000
42.0,0.944,0.166,-4.974,0.026,0.061,2,14,0,0.176,0,1,0.199,-0.321,1.187,-4.982,0.018,0.076,2,14,0,0.231,0,1,0.150,-0.434,-1.014,-5.025,-0.025,0.058,2,14,0,0.181,0,0,0.128,1.626,2.063,4,0,0.231,0.000,0.000,0.000,0.000
43.0,0.923,0.119,-5.027,-0.027,0.066,2,14,0,0.175,0,0,0.167,-0.413,1.235,-4.973,0.027,0.041,2,14,0,0.166,0,0,0.234,-0.376,-0.945,-4.997,0.003,0.082,2,14,0,0.181,0,0,0.042,1.679,2.080,4,0,0.181,0.000,0.000,0.000,0.000
44.0,0.913,0.033,-4.965,0.035,0.018,2,14,0,0.173,0,1,0.163,-0.437,1.201,-4.987,0.013,0.031,2,14,0,0.162,0,1,0.225,-0.451,-0.881,-5.021,-0.021,0.033,2,14,0,0.170,0,1,0.084,1.642,2.088,4,0,0.173,0.000,0.000,0.000,0.000
45.0,0.910,0.007,-4.930,0.070,0.022,2,14,0,0.148,0,1,0.173,-0.400,1.218,-4.915,0.085,0.033,2,14,0,0.196,0,1,0.213,-0.409,-0.942,-5.017,-0.017,0.036,2,14,0,0.199,0,1,0.053,1.627,2.090,4,0,0.199,0.000,0.000,0.000,0.000
46.0,0.963,0.033,-4.947,0.053,0.025,2,14,0,0.172,0,0,0.212,-0.350,1.212,-4.948,0.052,0.090,2,14,0,0.187,0,0,0.185,-0.468,-0.989,-4.981,0.019,0.023,2,14,0,0.147,0,0,0.128,1.758,2.038,4,0,0.187,0.000,0.000,0.000,0.000
47.0,0.912,0.076,-5.015,-0.015,0.075,2,14,0,0.155,0,0,0.154,-0.251,1.086,-5.013,-0.013,0.069,2,14,0,0.191,0,1,0.049,-0.477,-0.956,-4.978,0.022,0.046,2,14,0,0.174,0,1,0.120,1.540,2.089,4,0,0.191,0.000,0.000,0.000,0.000
48.0,0.966,0.065,-5.049,-0.049,0.049,2,14,0,0.172,0,1,0.209,-0.222,1.150,-5.031,-0.031,0.088,2,14,0,0.198,0,1,0.119,-0.334,-1.003,-4.946,0.054,0.087,2,14,0,0.178,0,1,0.105,1.609,2.035,4,0,0.198,0.000,0.000,0.000,0.000
49.0,0.944,0.047,-5.087,-0.087,0.061,2,14,0,0.175,0,1,0.190,-0.165,1.163,-5.053,-0.053,0.058,2,14,0,0.193,0,1,0.162,-0.301,-1.029,-5.008,-0.008,0.037,2,14,0,0.183,0,1,0.142,1.574,2.056,4,0,0.193,0.000,0.000,0.000,0.000
50.0,1.016,0.047,-5.040,-0.040,0.003,2,14,0,0.148,0,0,0.260,-0.259,1.204,-5.033,-0.033,0.055,2,14,0,0.160,0,0,0.161,-0.410,-1.009,-5.005,-0.005,0.043,2,14,0,0.172,0,0,0.112,1.722,1.985,4,0,0.172,0.000,0.000,0.000,0.000
51.0,0.962,0.098,-5.017,-0.017,0.103,2,14,0,0.180,0,0,0.204,-0.367,1.179,-5.019,-0.019,0.086,2,14,0,0.389,0,0,0.163,-0.429,-0.934,-5.018,-0.018,0.061,2,14,0,0.174,0,0,0.067,1.713,2.040,4,0,0.389,0.000,0.000,0.000,0.000
52.0,0.827,0.148,-4.938,0.062,0.066,2,14,0,0.168,0,1,0.090,-0.388,1.194,-4.965,0.035,0.030,2,14,0,0.186,0,1,0.186,-0.402,-0.923,-5.058,-0.058,0.066,2,14,0,0.177,0,1,0.036,1.603,2.178,4,0,0.186,0.000,0.000,0.000,0.000
53.0,0.844,0.185,-5.021,-0.021,0.022,2,14,0,0.154,0,0,0.127,-0.376,1.207,-4.941,0.059,0.031,2,14,0,0.155,0,0,0.192,-0.484,-0.905,-4.984,0.016,0.023,2,14,0,0.149,0,0,0.114,1.594,2.164,4,0,0.155,0.000,0.000,0.000,0.000
