t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
83.0,16.995,-1.736,-4.904,0.096,0.027,2,14,0,0.167,0,0,0.119,20.501,2.551,-4.964,0.036,0.189,2,14,0,0.173,0,0,0.424,19.930,-2.912,-5.108,-0.108,0.097,2,14,0,0.192,0,0,1.242,23.403,0.126,-5.621,-0.621,0.091,2,14,0,0.175,0,0,0.084,17.210,1.931,-4.933,0.067,0.075,2,14,0,0.168,0,0,0.056,3.169,0.998,0,0,0.192,20.000,0.000,0.000,0.000
84.0,17.007,-1.702,-5.002,-0.002,0.013,2,14,0,0.178,0,0,0.138,20.785,2.575,-5.027,-0.027,0.266,2,14,0,0.170,0,0,0.217,20.012,-2.895,-5.115,-0.115,0.292,2,14,0,0.249,0,0,1.165,23.335,0.057,-5.589,-0.589,0.068,2,14,0,0.153,0,0,0.139,17.131,1.987,-4.954,0.046,0.028,2,14,0,0.212,0,0,0.151,3.235,0.916,0,0,0.249,20.000,0.000,0.000,0.000
85.0,17.068,-1.776,-5.052,-0.052,0.056,2,14,0,0.144,0,0,0.045,21.042,2.692,-4.980,0.020,0.217,2,14,0,0.176,0,0,0.208,20.438,-2.863,-5.067,-0.067,0.608,2,14,0,0.170,0,0,0.749,23.276,-0.015,-5.600,-0.600,0.053,2,14,0,0.183,0,0,0.218,17.173,1.957,-4.941,0.059,0.050,2,14,0,0.180,0,0,0.100,3.541,0.505,0,0,0.183,20.000,0.000,0.000,0.000
86.0,17.130,-1.840,-5.009,-0.009,0.044,2,14,0,0.150,0,0,0.049,21.080,2.784,-4.948,0.052,0.113,2,14,0,0.140,0,0,0.228,21.104,-2.842,-5.081,-0.081,0.646,2,14,0,0.168,0,0,0.068,23.329,-0.040,-5.626,-0.626,0.109,2,14,0,0.254,0,0,0.187,17.250,1.903,-4.895,0.105,0.080,2,14,0,0.164,0,0,0.011,3.619,0.450,0,0,0.254,20.000,0.000,0.000,0.000
87.0,17.104,-1.869,-4.980,0.020,0.017,2,14,0,0.184,0,0,0.057,21.038,2.832,-5.021,-0.021,0.097,2,14,0,0.172,0,0,0.195,21.603,-2.833,-5.111,-0.111,0.424,2,14,0,0.201,0,0,0.426,23.417,-0.055,-5.551,-0.551,0.127,2,14,0,0.181,0,0,0.145,17.334,1.849,-4.902,0.098,0.045,2,14,0,0.170,0,0,0.094,3.347,0.676,0,0,0.201,20.000,0.000,0.000,0.000
88.0,17.108,-1.867,-4.988,0.012,0.011,2,14,0,0.142,0,0,0.056,20.920,2.847,-5.019,-0.019,0.114,2,14,0,0.169,0,0,0.097,21.900,-2.839,-5.103,-0.103,0.152,2,14,0,0.202,0,0,0.727,23.562,0.018,-5.608,-0.608,0.140,2,14,0,0.183,0,0,0.108,17.361,1.929,-4.961,0.039,0.025,2,14,0,0.169,0,0,0.103,3.344,0.973,0,0,0.202,20.000,0.000,0.000,0.000
89.0,17.059,-1.877,-5.014,-0.014,0.026,2,14,0,0.168,0,0,0.069,20.814,2.858,-5.028,-0.028,0.092,2,14,0,0.164,0,0,0.089,21.852,-2.783,-5.089,-0.089,0.163,2,14,0,0.172,0,0,0.688,23.638,0.075,-5.616,-0.616,0.088,2,14,0,0.178,0,0,0.165,17.342,1.941,-4.921,0.079,0.047,2,14,0,0.165,0,0,0.088,3.411,0.928,0,0,0.178,20.000,0.000,0.000,0.000
90.0,17.093,-1.828,-5.010,-0.010,0.053,2,14,0,0.165,0,0,0.016,20.826,2.872,-5.022,-0.022,0.044,2,14,0,0.170,0,0,0.098,21.549,-2.791,-5.072,-0.072,0.384,2,14,0,0.172,0,0,0.384,23.642,0.115,-5.599,-0.599,0.068,2,14,0,0.155,0,0,0.173,17.243,1.907,-4.913,0.087,0.061,2,14,0,0.166,0,0,0.017,3.619,0.652,0,0,0.172,20.000,0.000,0.000,0.000
91.0,17.109,-1.813,-4.964,0.036,0.029,2,14,0,0.145,0,0,0.021,20.832,2.846,-4.987,0.013,0.059,2,14,0,0.146,0,0,0.073,21.131,-2.814,-5.052,-0.052,0.379,2,14,0,0.173,0,0,0.054,23.572,0.161,-5.646,-0.646,0.096,2,14,0,0.179,0,0,0.128,17.192,1.832,-4.861,0.139,0.031,2,14,0,0.138,0,0,0.102,3.648,0.594,0,0,0.179,20.000,0.000,0.000,0.000
92.0,17.121,-1.771,-4.949,0.051,0.015,2,14,0,0.166,0,0,0.057,20.751,2.807,-4.985,0.015,0.057,2,14,0,0.168,0,0,0.105,20.835,-2.822,-5.080,-0.080,0.210,2,14,0,0.215,0,0,0.335,23.484,0.198,-5.547,-0.547,0.103,2,14,0,0.178,0,0,0.119,17.207,1.826,-4.921,0.079,0.029,2,14,0,0.161,0,0,0.098,3.598,0.523,0,0,0.215,20.000,0.000,0.000,0.000
