t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
37.0,32.174,0.251,-5.019,-0.019,1.719,2,14,0,0.264,0,0,11.824,29.214,0.347,-4.329,0.671,1.671,2,14,0,0.237,0,0,12.092,3.041,12.219,0,0,0.264,20.000,0.000,0.000,0.000
38.0,33.731,0.203,-4.917,0.083,1.360,2,14,0,0.219,0,0,13.381,30.744,0.331,-4.306,0.694,1.329,2,14,0,0.205,0,0,13.625,3.051,13.748,0,0,0.219,20.000,0.000,0.000,0.000
39.0,34.858,0.188,-4.986,0.014,0.977,2,14,0,0.232,0,0,14.508,31.881,0.316,-4.393,0.607,0.953,2,14,0,0.199,0,0,14.764,3.038,14.884,0,0,0.232,20.000,0.000,0.000,0.000
40.0,35.696,0.219,-5.020,-0.020,0.601,2,14,0,0.230,0,0,15.346,32.631,0.325,-4.396,0.604,0.558,2,14,0,0.205,0,0,15.518,3.129,15.697,0,0,0.230,20.000,0.000,0.000,0.000
41.0,36.074,0.291,-4.996,0.004,0.166,2,14,0,0.203,0,0,15.725,32.967,0.329,-4.375,0.625,0.141,2,14,0,0.206,0,0,15.857,3.169,16.077,0,0,0.206,20.000,0.000,0.000,0.000
42.0,36.068,0.331,-5.022,-0.022,0.265,2,14,0,0.198,0,0,15.719,32.862,0.240,-4.413,0.587,0.326,2,14,0,0.207,0,0,15.757,3.264,16.072,0,0,0.207,20.000,0.000,0.000,0.000
43.0,35.571,0.261,-5.061,-0.061,0.736,2,14,0,0.203,0,0,15.229,32.313,0.194,-4.359,0.641,0.785,2,14,0,0.243,0,0,15.211,3.334,15.574,0,0,0.243,20.000,0.000,0.000,0.000
44.0,34.601,0.206,-4.975,0.025,1.216,2,14,0,0.259,0,0,14.251,31.297,0.183,-4.298,0.702,1.264,2,14,0,0.268,0,0,14.198,3.373,14.602,0,0,0.268,20.000,0.000,0.000,0.000
45.0,33.135,0.186,-4.982,0.018,1.710,2,14,0,0.219,0,0,12.786,29.818,0.164,-4.325,0.675,1.751,2,14,0,0.249,0,0,12.724,3.382,13.137,0,0,0.249,20.000,0.000,0.000,0.000
46.0,31.220,0.170,-4.970,0.030,2.208,2,14,0,0.350,0,0,10.871,27.830,0.201,-4.375,0.625,2.258,2,14,0,0.226,0,0,10.721,3.443,11.222,0,0,0.350,20.000,0.000,0.000,0.000
