t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
129.0,-16.157,-5.215,-5.008,-0.008,1.596,2,14,0,0.158,0,0,0.479,-23.935,-6.419,-0.086,4.914,0.029,1,14,0,0.200,0,0,0.877,-20.575,-7.290,-4.149,0.851,1.684,2,14,0,0.158,0,0,0.026,4.956,5.627,0,0,0.200,-18.828,-4.698,0.705,-1.324
130.0,-15.330,-6.543,-5.032,-0.032,1.523,2,14,0,0.158,0,0,0.501,-23.975,-6.448,0.048,5.048,0.044,1,14,0,0.200,0,0,0.877,-19.837,-8.731,-4.181,0.819,1.643,2,14,0,0.164,0,0,0.182,5.081,5.412,0,0,0.200,-18.027,-5.964,0.895,-1.204
131.0,-14.471,-7.682,-4.997,0.003,1.429,2,14,0,0.210,0,0,0.592,-23.950,-6.380,0.164,5.164,0.012,1,14,0,0.200,0,0,0.877,-19.014,-10.069,-4.122,0.878,1.544,2,14,0,0.201,0,0,0.426,5.206,5.723,0,0,0.210,-17.045,-7.097,1.065,-1.057
132.0,-13.422,-8.663,-4.985,0.015,1.383,2,14,0,0.166,0,0,0.668,-23.903,-6.347,0.116,5.116,0.017,1,14,0,0.200,0,0,0.877,-17.968,-11.164,-4.147,0.853,1.431,2,14,0,0.195,0,0,0.576,5.256,6.556,0,0,0.200,-15.906,-8.070,1.210,-0.886
133.0,-12.233,-9.315,-5.014,-0.014,1.365,2,14,0,0.166,0,0,0.674,-23.879,-6.356,0.065,5.065,0.026,1,14,0,0.200,0,0,0.877,-16.864,-11.896,-4.160,0.840,1.361,2,14,0,0.179,0,0,0.627,5.370,7.746,0,0,0.200,-14.633,-8.862,1.329,-0.695
134.0,-10.947,-9.813,-5.033,-0.033,1.391,2,14,0,0.163,0,0,0.733,-23.896,-6.308,0.102,5.102,0.033,1,14,0,0.200,0,0,0.877,-15.590,-12.326,-4.172,0.828,1.407,2,14,0,0.159,0,0,0.612,5.350,9.155,0,0,0.200,-13.257,-9.455,1.418,-0.489
135.0,-9.606,-10.099,-4.981,0.019,1.416,2,14,0,0.156,0,0,0.829,-23.886,-6.324,0.078,5.078,0.026,1,14,0,0.200,0,0,0.877,-14.183,-12.443,-4.173,0.827,1.488,2,14,0,0.155,0,0,0.587,5.205,10.618,0,0,0.200,-11.808,-9.835,1.475,-0.271
136.0,-8.137,-10.248,-4.994,0.006,1.474,2,14,0,0.172,0,0,0.851,-23.868,-6.345,-0.038,4.962,0.022,1,14,0,0.200,0,0,0.877,-12.644,-12.471,-4.238,0.762,1.535,2,14,0,0.180,0,0,0.551,5.082,12.096,0,0,0.200,-10.318,-9.995,1.499,-0.048
137.0,-6.641,-10.222,-5.019,-0.019,1.468,2,14,0,0.220,0,0,0.854,-23.860,-6.352,-0.026,4.974,0.017,1,14,0,0.200,0,0,0.877,-11.184,-12.378,-4.159,0.841,1.488,2,14,0,0.173,0,0,0.593,5.101,13.575,0,0,0.220,-8.820,-9.930,1.490,0.177
138.0,-5.252,-9.968,-4.991,0.009,1.427,2,14,0,0.179,0,0,0.937,-23.891,-6.367,-0.032,4.968,0.002,1,14,0,0.200,0,0,0.877,-9.834,-12.088,-4.090,0.910,1.449,2,14,0,0.152,0,0,0.713,5.129,15.057,0,0,0.200,-7.350,-9.642,1.446,0.398
139.0,-4.006,-9.488,-5.052,-0.052,1.411,2,14,0,0.192,0,0,1.115,-23.939,-6.382,-0.038,4.962,0.021,1,14,0,0.200,0,0,0.877,-8.457,-11.606,-4.169,0.831,1.439,2,14,0,0.200,0,0,0.752,5.007,16.501,0,0,0.200,-5.938,-9.138,1.371,0.609
140.0,-2.758,-8.739,-5.026,-0.026,1.470,2,14,0,0.207,0,0,1.184,-23.891,-6.392,-0.043,4.957,0.008,1,14,0,0.200,0,0,0.877,-7.183,-10.915,-4.196,0.804,1.426,2,14,0,0.210,0,0,0.797,5.001,17.782,0,0,0.210,-4.619,-8.428,1.264,0.807
141.0,-1.604,-7.783,-4.930,0.070,1.490,2,14,0,0.179,0,0,1.227,-23.852,-6.337,-0.003,4.997,0.018,1,14,0,0.200,0,0,0.877,-6.005,-10.043,-4.162,0.838,1.410,2,14,0,0.177,0,0,0.814,5.007,18.985,0,0,0.200,-3.419,-7.530,1.129,0.987
