t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
66.0,-9.177,-9.825,-4.999,0.001,1.020,2,14,0,0.195,0,0,0.240,-13.423,-8.358,-5.000,0.000,0.910,2,14,0,0.216,0,0,1.230,-13.712,-13.977,-4.968,0.032,0.990,2,14,0,0.261,0,0,1.913,4.493,1.618,0,0,0.261,-12.167,-9.762,0.976,-0.217
67.0,-8.146,-10.020,-4.954,0.046,1.094,2,14,0,0.377,0,0,0.228,-12.548,-8.275,-5.007,-0.007,0.937,2,14,0,0.219,0,0,0.977,-12.702,-14.210,-4.963,0.037,0.960,2,14,0,0.283,0,0,1.980,4.736,1.682,0,0,0.377,-11.181,-9.930,0.993,-0.118
68.0,-7.076,-10.120,-5.015,-0.015,1.110,2,14,0,0.168,0,0,0.217,-11.518,-7.960,-4.980,0.020,1.074,2,14,0,0.169,0,0,0.593,-11.735,-14.185,-5.017,-0.017,0.948,2,14,0,0.333,0,0,1.888,4.940,1.589,0,0,0.333,-10.184,-9.998,1.000,-0.018
69.0,-5.977,-10.103,-5.015,-0.015,1.106,2,14,0,0.165,0,0,0.215,-10.580,-7.549,-5.028,-0.028,1.110,2,14,0,0.169,0,0,0.222,-10.880,-13.887,-4.987,0.013,1.014,2,14,0,0.276,0,0,1.617,5.264,1.337,0,0,0.276,-9.185,-9.967,0.997,0.082
70.0,-4.802,-10.011,-4.941,0.059,1.080,2,14,0,0.166,0,0,0.328,-9.594,-7.118,-5.038,-0.038,1.114,2,14,0,0.229,0,0,0.115,-9.904,-13.410,-5.027,-0.027,1.164,2,14,0,0.217,0,0,1.273,5.598,0.998,0,0,0.229,-8.194,-9.836,0.984,0.181
71.0,-3.802,-9.719,-4.987,0.013,1.003,2,14,0,0.160,0,0,0.303,-8.607,-6.683,-4.965,0.035,1.106,2,14,0,0.207,0,0,0.303,-8.837,-12.749,-5.016,-0.016,1.313,2,14,0,0.184,0,0,0.846,5.684,0.558,0,0,0.207,-7.221,-9.606,0.961,0.278
72.0,-3.007,-9.315,-5.029,-0.029,0.945,2,14,0,0.157,0,0,0.144,-7.521,-6.424,-4.967,0.033,1.079,2,14,0,0.149,0,0,0.247,-7.865,-11.823,-4.958,0.042,1.381,2,14,0,0.178,0,0,0.261,5.361,0.363,0,0,0.178,-6.276,-9.281,0.928,0.372
73.0,-2.125,-8.814,-5.058,-0.058,0.991,2,14,0,0.172,0,0,0.061,-6.556,-6.182,-4.976,0.024,0.989,2,14,0,0.163,0,0,0.150,-6.952,-10.873,-4.915,0.085,1.297,2,14,0,0.221,0,0,0.307,4.708,0.593,0,0,0.221,-5.368,-8.862,0.886,0.463
74.0,-1.296,-8.251,-5.025,-0.025,1.006,2,14,0,0.174,0,0,0.037,-5.650,-5.877,-4.994,0.006,0.942,2,14,0,0.205,0,0,0.234,-6.146,-9.989,-5.000,0.000,1.187,2,14,0,0.224,0,0,0.680,4.141,0.975,0,0,0.224,-4.506,-8.356,0.836,0.549
75.0,-0.494,-7.699,-5.064,-0.064,1.019,2,14,0,0.178,0,0,0.022,-4.793,-5.377,-5.008,-0.008,0.952,2,14,0,0.219,0,0,0.328,-5.299,-9.173,-5.006,-0.006,1.087,2,14,0,0.279,0,0,0.903,3.830,1.194,0,0,0.279,-3.700,-7.766,0.777,0.630
76.0,0.311,-7.075,-4.957,0.043,1.037,2,14,0,0.159,0,0,0.097,-4.037,-4.733,-5.033,-0.033,0.992,2,14,0,0.158,0,0,0.352,-4.550,-8.500,-5.036,-0.036,0.951,2,14,0,0.266,0,0,0.919,3.802,1.199,0,0,0.266,-2.956,-7.098,0.710,0.704
77.0,1.089,-6.344,-5.040,-0.040,1.040,2,14,0,0.166,0,0,0.196,-3.435,-3.915,-5.089,-0.089,1.047,2,14,0,0.159,0,0,0.244,-3.900,-7.964,-4.949,0.051,0.798,2,14,0,0.210,0,0,0.716,4.078,1.000,0,0,0.210,-2.282,-6.359,0.636,0.772
78.0,1.752,-5.553,-4.992,0.008,1.008,2,14,0,0.167,0,0,0.263,-2.948,-2.976,-5.065,-0.065,1.078,2,14,0,0.172,0,0,0.072,-3.318,-7.570,-4.986,0.014,0.681,2,14,0,0.163,0,0,0.312,4.610,0.599,0,0,0.172,-1.686,-5.557,0.556,0.831
79.0,2.209,-4.637,-4.995,0.005,1.006,2,14,0,0.173,0,0,0.199,-2.443,-1.997,-4.976,0.024,1.071,2,14,0,0.167,0,0,0.098,-2.812,-7.192,-4.990,0.010,0.685,2,14,0,0.223,0,0,0.180,5.208,0.387,0,0,0.223,-1.173,-4.699,0.470,0.883
