t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
76.0,-18.228,-5.567,-5.024,-0.024,1.009,2,14,0,0.174,0,0,0.105,-18.178,-2.680,-5.927,-0.927,1.004,2,14,0,0.171,0,0,0.109,-18.259,-8.500,-6.576,-1.576,0.992,2,14,0,0.167,0,0,0.143,-16.209,-5.314,-5.828,-0.828,1.085,2,14,0,0.208,0,0,0.149,-21.794,-5.586,-5.929,-0.929,1.004,2,14,0,0.168,0,0,0.187,2.188,0.797,0,0,0.208,-18.417,-5.400,0.540,-0.842
77.0,-17.586,-6.397,-5.031,-0.031,1.049,2,14,0,0.178,0,0,0.055,-17.604,-3.611,-5.862,-0.862,1.010,2,14,0,0.173,0,0,0.219,-17.652,-9.343,-6.536,-1.536,1.014,2,14,0,0.171,0,0,0.145,-15.663,-6.252,-5.793,-0.793,1.102,2,14,0,0.173,0,0,0.218,-21.227,-6.428,-5.904,-0.904,1.001,2,14,0,0.171,0,0,0.216,2.074,0.828,0,0,0.178,-17.836,-6.213,0.621,-0.784
78.0,-16.876,-7.213,-5.101,-0.101,1.048,2,14,0,0.182,0,0,0.098,-16.975,-4.293,-5.872,-0.872,0.958,2,14,0,0.165,0,0,0.170,-17.001,-10.077,-6.564,-1.564,1.006,2,14,0,0.170,0,0,0.139,-14.968,-7.036,-5.803,-0.803,1.095,2,14,0,0.209,0,0,0.208,-20.531,-7.120,-5.991,-0.991,1.004,2,14,0,0.172,0,0,0.148,2.041,0.795,0,0,0.209,-17.176,-6.964,0.696,-0.718
79.0,-16.185,-7.903,-5.001,-0.001,1.016,2,14,0,0.173,0,0,0.105,-16.259,-4.938,-5.910,-0.910,0.991,2,14,0,0.177,0,0,0.148,-16.275,-10.757,-6.593,-1.593,1.020,2,14,0,0.164,0,0,0.139,-14.165,-7.769,-5.734,-0.734,1.086,2,14,0,0.202,0,0,0.209,-19.797,-7.820,-5.915,-0.915,1.017,2,14,0,0.169,0,0,0.158,2.153,0.731,0,0,0.202,-16.445,-7.646,0.765,-0.645
80.0,-15.483,-8.527,-4.984,0.016,1.006,2,14,0,0.175,0,0,0.172,-15.527,-5.549,-5.898,-0.898,1.022,2,14,0,0.172,0,0,0.202,-15.467,-11.401,-6.639,-1.639,1.050,2,14,0,0.169,0,0,0.161,-13.325,-8.433,-5.760,-0.760,1.053,2,14,0,0.168,0,0,0.258,-19.002,-8.407,-5.975,-0.975,1.033,2,14,0,0.203,0,0,0.145,2.295,0.700,0,0,0.203,-15.650,-8.251,0.825,-0.565
81.0,-14.605,-9.115,-4.951,0.049,1.045,2,14,0,0.184,0,0,0.208,-14.635,-6.092,-5.895,-0.895,1.073,2,14,0,0.178,0,0,0.185,-14.563,-11.930,-6.601,-1.601,1.048,2,14,0,0.206,0,0,0.148,-12.478,-8.946,-5.753,-0.753,1.014,2,14,0,0.172,0,0,0.245,-18.117,-8.910,-5.888,-0.888,1.038,2,14,0,0.171,0,0,0.108,2.280,0.702,0,0,0.206,-14.798,-8.774,0.877,-0.480
82.0,-13.667,-9.588,-4.986,0.014,1.046,2,14,0,0.177,0,0,0.229,-13.638,-6.520,-5.930,-0.930,1.091,2,14,0,0.168,0,0,0.128,-13.535,-12.324,-6.575,-1.575,1.046,2,14,0,0.166,0,0,0.137,-11.557,-9.307,-5.824,-0.824,1.017,2,14,0,0.166,0,0,0.169,-17.120,-9.367,-5.890,-0.890,1.052,2,14,0,0.170,0,0,0.127,2.288,0.666,0,0,0.177,-13.898,-9.209,0.921,-0.390
83.0,-12.668,-9.894,-4.975,0.025,1.048,2,14,0,0.177,0,0,0.181,-12.626,-6.832,-5.975,-0.975,1.069,2,14,0,0.171,0,0,0.104,-12.575,-12.631,-6.605,-1.605,1.006,2,14,0,0.168,0,0,0.132,-10.602,-9.626,-5.809,-0.809,1.013,2,14,0,0.209,0,0,0.141,-16.083,-9.730,-5.827,-0.827,1.012,2,14,0,0.172,0,0,0.192,2.244,0.647,0,0,0.209,-12.959,-9.552,0.955,-0.296
84.0,-11.687,-10.090,-4.940,0.060,1.038,2,14,0,0.177,0,0,0.131,-11.614,-7.017,-5.959,-0.959,1.038,2,14,0,0.170,0,0,0.100,-11.687,-12.909,-6.490,-1.490,0.961,2,14,0,0.174,0,0,0.101,-9.554,-9.803,-5.789,-0.789,1.026,2,14,0,0.203,0,0,0.113,-15.125,-9.990,-5.882,-0.882,0.961,2,14,0,0.211,0,0,0.202,2.314,0.563,0,0,0.211,-11.991,-9.800,0.980,-0.199
85.0,-10.570,-10.188,-4.964,0.036,1.025,2,14,0,0.178,0,0,0.166,-10.556,-7.190,-5.896,-0.896,1.019,2,14,0,0.176,0,0,0.164,-10.799,-13.121,-6.573,-1.573,0.969,2,14,0,0.169,0,0,0.169,-8.491,-9.947,-5.769,-0.769,1.010,2,14,0,0.143,0,0,0.166,-14.157,-10.109,-5.973,-0.973,0.926,2,14,0,0.172,0,0,0.161,2.242,0.507,0,0,0.178,-11.002,-9.950,0.995,-0.100
86.0,-9.530,-10.187,-4.936,0.064,0.980,2,14,0,0.223,0,0,0.192,-9.557,-7.288,-5.911,-0.911,0.962,2,14,0,0.171,0,0,0.189,-9.787,-13.214,-6.558,-1.558,1.027,2,14,0,0.199,0,0,0.205,-7.505,-9.958,-5.738,-0.738,0.965,2,14,0,0.168,0,0,0.153,-13.262,-10.169,-5.960,-0.960,0.923,2,14,0,0.145,0,0,0.125,2.190,0.532,0,0,0.223,-10.004,-10.000,1.000,-0.000
