t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
46.0,7.843,8.681,-4.991,0.009,3.032,2,14,0,0.232,0,0,21.079,3.544,10.733,-5.021,-0.021,3.032,2,14,0,0.210,0,0,21.458,3.457,4.626,-4.926,0.074,3.024,2,14,0,0.262,0,0,21.356,4.763,21.693,0,0,0.262,-16.639,7.478,-1.496,-1.328
47.0,6.559,11.413,-5.002,-0.002,3.031,2,14,0,0.245,0,0,21.830,2.420,13.401,-5.018,-0.018,2.984,2,14,0,0.287,0,0,22.215,2.714,7.450,-5.046,-0.046,2.958,2,14,0,0.248,0,0,22.325,4.592,22.571,0,0,0.287,-17.992,6.010,-1.202,-1.598
48.0,4.796,13.894,-4.962,0.038,3.081,2,14,0,0.193,0,0,22.585,0.774,15.912,-5.033,-0.033,3.031,2,14,0,0.209,0,0,22.948,1.423,10.044,-5.079,-0.079,2.934,2,14,0,0.196,0,0,23.248,4.500,23.481,0,0,0.209,-19.027,4.303,-0.861,-1.805
49.0,2.591,16.040,-4.948,0.052,3.093,2,14,0,0.194,0,0,23.340,-1.193,18.079,-5.040,-0.040,3.064,2,14,0,0.265,0,0,23.744,-0.314,12.336,-5.016,-0.016,3.002,2,14,0,0.226,0,0,24.133,4.300,24.348,0,0,0.265,-19.702,2.423,-0.485,-1.940
50.0,-0.007,17.805,-5.054,-0.054,3.104,2,14,0,0.262,0,0,24.080,-3.628,19.819,-5.030,-0.030,3.083,2,14,0,0.236,0,0,24.393,-2.484,14.223,-4.984,0.016,3.049,2,14,0,0.220,0,0,24.894,4.143,25.086,0,0,0.262,-19.990,0.448,-0.090,-1.998
51.0,-2.809,19.133,-5.062,-0.062,3.095,2,14,0,0.222,0,0,24.884,-6.361,21.109,-5.037,-0.037,3.090,2,14,0,0.269,0,0,24.980,-4.992,15.664,-5.006,-0.006,3.070,2,14,0,0.222,0,0,25.547,4.065,25.708,0,0,0.269,-19.880,-1.546,0.309,-1.976
52.0,-5.750,19.936,-5.019,-0.019,3.090,2,14,0,0.220,0,0,25.661,-9.240,21.959,-5.069,-0.069,3.079,2,14,0,0.265,0,0,25.597,-7.790,16.716,-5.028,-0.028,3.088,2,14,0,0.226,0,0,26.149,3.811,26.282,0,0,0.265,-19.376,-3.478,0.696,-1.875
53.0,-8.803,20.262,-4.985,0.015,3.092,2,14,0,0.251,0,0,26.422,-12.256,22.369,-4.982,0.018,3.091,2,14,0,0.267,0,0,26.225,-10.695,17.410,-4.993,0.007,3.082,2,14,0,0.275,0,0,26.836,3.422,26.937,0,0,0.275,-18.498,-5.271,1.054,-1.700
54.0,-11.825,20.200,-4.993,0.007,3.052,2,14,0,0.252,0,0,27.266,-15.204,22.378,-5.011,-0.011,3.074,2,14,0,0.320,0,0,26.924,-13.627,17.653,-5.042,-0.042,3.076,2,14,0,0.282,0,0,27.524,3.121,27.591,0,0,0.320,-17.281,-6.855,1.371,-1.456
55.0,-14.719,19.636,-5.030,-0.030,2.945,2,14,0,0.252,0,0,28.038,-18.167,21.925,-4.977,0.023,2.982,2,14,0,0.284,0,0,27.595,-16.606,17.441,-5.005,-0.005,3.010,2,14,0,0.198,0,0,28.184,2.895,28.211,0,0,0.284,-15.774,-8.164,1.633,-1.155
